#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
6.915345,25,13,0,22362
4.842475,26,13,0,23141
6.266083,26,14,0,23920
7.027173,26,15,0,23788
4.946303,26,16,0,24536
10.157430,25,18,0,23143
7.113090,25,18,0,22851
4.738788,21,23,0,19251
8.427752,21,24,0,19905
8.011054,19,27,0,19080
5.403814,18,28,0,17294
3.407620,17,30,0,16564
4.793720,16,29,0,15685
2.901757,15,31,0,14808
4.086780,13,34,0,13340
5.762652,11,37,0,11612
9.207280,10,39,0,11578
2.319749,10,40,0,10499
3.320934,10,37,0,9954
2.814408,8,34,0,8246
2.330974,9,34,0,8752
1.748684,10,34,0,9001
1.403861,11,34,0,9452
1.498320,12,34,0,10325
3.023487,12,35,0,10325
1.960726,14,34,0,11758
2.415804,12,23,0,9905
3.231620,13,23,0,10559
2.193883,10,17,0,8684
2.464635,10,18,0,8445
1.944235,11,18,0,9049
1.682321,12,18,0,9692
2.258521,13,18,0,10064
1.575344,14,18,0,10707
1.723117,15,18,0,11423
2.118444,15,19,0,11754
2.210558,12,23,0,9842
2.951772,8,22,0,7587
2.332364,6,25,0,7041
1.015852,5,26,0,6504
1.364714,5,20,0,6074
1.127095,6,20,0,6453
0.987332,6,10,0,5682
1.421643,7,10,0,6378
0.869490,8,10,0,6966
1.208711,9,10,0,7637
1.101593,10,10,0,8360
1.342154,11,10,0,9173
1.826729,12,10,0,9846
2.236928,12,5,0,9915
2.224367,13,5,0,10646
2.244309,14,5,0,11226
2.565695,15,5,0,11925
2.151424,15,5,0,12197
2.594909,16,5,0,12802
3.190997,16,5,0,12695
8.097751,17,5,0,13083
2.395123,17,5,0,13112
11.978318,16,7,0,12590
4.677853,17,7,0,13123
3.439244,18,7,0,13672
16.247091,17,8,0,13172
16.236278,17,9,0,13025
3.661155,17,10,0,13493
2.913394,19,9,0,13956
9.135597,19,10,0,13835
6.313915,18,12,0,13762
5.004427,17,14,0,12401
17.483865,18,14,0,12869
3.973029,23,10,0,15789
4.875141,21,13,0,14503
7.385806,23,12,0,15760
6.391112,21,15,0,15143
3.812576,20,17,0,13909
3.584609,19,19,0,13935
4.276132,20,19,0,14730
13.053423,21,19,0,15447
3.820501,21,20,0,16104
2.953595,16,25,0,13599
4.906157,15,27,0,13395
4.532912,12,31,0,12165
7.457652,9,35,0,12075
2.406456,6,35,0,8338
3.444291,6,21,0,7237
1.528479,7,21,0,7827
1.730500,8,21,0,8541
1.123045,9,21,0,9261
1.692081,10,21,0,10013
1.560710,11,21,0,10705
2.934303,12,21,0,11339
2.743800,13,21,0,11977
3.090882,14,21,0,12702
6.654342,15,21,0,13424
2.652675,15,20,0,13004
3.031064,16,20,0,13681
4.096984,17,20,0,14359
4.281745,17,14,0,13987
15.528415,16,6,0,13360
3.687589,17,14,0,14616
4.356457,14,8,0,12571
8.296213,13,10,0,12317
9.142056,10,14,0,9952
3.144261,9,16,0,8271
1.580903,8,18,0,6861
1.912047,7,20,0,5732
1.233006,8,20,0,6269
0.742223,7,21,0,5469
1.387370,8,21,0,5980
0.984987,9,21,0,6405
1.652445,9,22,0,6358
1.321767,8,24,0,6131
1.150229,9,24,0,6741
1.031333,10,24,0,7208
0.982882,11,24,0,7719
1.850807,11,25,0,7832
1.602083,12,25,0,8491
1.805200,12,20,0,8820
1.418332,12,14,0,8972
1.865127,13,14,0,9385
2.366452,14,14,0,10020
2.857106,15,14,0,10803
1.986477,16,14,0,11531
2.113700,17,14,0,12085
3.091034,18,14,0,12714
3.526224,17,16,0,12326
3.312021,18,15,0,12794
3.504761,19,12,0,13393
4.651516,19,13,0,13871
8.779072,19,14,0,13709
5.453665,19,15,0,14018
5.744458,20,15,0,14698
10.748036,20,16,0,14848
3.417977,23,14,0,16522
11.180013,23,15,0,16928
3.463572,21,18,0,16386
6.881126,21,17,0,17007
4.584295,22,17,0,17874
4.416068,23,17,0,18699
7.061392,22,19,0,18530
3.344285,23,19,0,19645
4.353427,22,19,0,19463
3.486414,20,22,0,18480
4.408208,17,26,0,17182
3.303618,13,31,0,15128
3.142633,10,35,0,14983
9.528665,6,32,0,9414
10.122790,6,33,0,8602
1.855617,6,18,0,7536
2.231553,7,18,0,8158
1.668468,8,18,0,8709
2.998051,8,17,0,7856
3.459056,9,17,0,8436
1.173733,10,17,0,9072
1.035024,11,17,0,9430
1.733985,12,17,0,10018
2.105405,12,15,0,9478
2.015354,10,6,0,7920
1.490905,7,9,0,6429
1.005376,8,9,0,6942
1.772296,9,9,0,7518
1.730293,10,9,0,8033
1.526600,11,9,0,8482
1.976521,12,9,0,8935
1.648862,13,9,0,9486
2.383736,14,9,0,10044
2.302889,15,9,0,10699
2.754396,15,10,0,10858
1.891160,16,10,0,11624
2.082629,17,10,0,12307
5.192075,18,10,0,12913
4.358096,19,10,0,13359
18.205157,18,12,0,12835
3.705643,19,12,0,13291
2.689552,19,13,0,13065
7.850373,19,14,0,13575
6.191523,19,15,0,13416
5.900861,20,15,0,14237
4.426317,20,16,0,14576
14.397401,21,16,0,15111
16.249175,22,16,0,15901
3.367018,16,23,0,13602
6.077219,17,23,0,14232
4.742306,18,23,0,14816
4.845851,16,26,0,14664
16.022500,18,25,0,15790
17.883891,17,27,0,14584
3.979467,17,28,0,14599
18.112998,16,29,0,14203
19.568479,17,29,0,14955
5.685551,18,29,0,15812
15.783334,17,31,0,15957
3.415968,16,33,0,14987
7.834805,17,33,0,15963
21.286800,17,34,0,15978
5.324162,18,34,0,16731
7.737968,19,34,0,17443
7.050449,18,36,0,16604
3.363088,18,37,0,16460
7.087273,18,30,0,16482
9.572881,16,33,0,15544
6.943136,17,33,0,15996
7.156893,13,35,0,13087
7.750333,15,36,0,14307
2.360568,15,35,0,13685
2.882122,12,31,0,10386
6.051490,11,31,0,9349
2.682604,11,32,0,8861
2.442641,11,23,0,8745
1.916564,11,24,0,8533
1.996302,13,23,0,9861
1.867211,11,25,0,8399
2.860916,12,25,0,8866
1.446819,13,25,0,9332
2.874378,14,25,0,10111
2.316579,15,25,0,10653
3.253582,15,26,0,10545
3.197717,16,26,0,11214
5.321655,13,28,0,10176
3.437257,9,26,0,7961
1.785703,7,29,0,6965
2.008624,5,32,0,5901
1.298729,5,33,0,5682
1.202881,5,21,0,5245
1.593105,6,21,0,5739
0.952115,7,21,0,6155
1.318955,7,7,0,6151
1.458923,8,7,0,6614
1.099422,9,7,0,7090
1.361152,10,7,0,7702
1.224941,11,7,0,8202
2.184080,12,7,0,8728
1.970051,12,4,0,8569
2.076898,13,4,0,9009
1.307263,14,4,0,9445
2.233475,15,4,0,9961
2.284281,15,5,0,10555
2.686252,13,6,0,9445
2.494283,14,6,0,9864
1.477020,15,6,0,10220
2.390172,15,7,0,10378
2.615655,15,8,0,10618
2.259812,14,10,0,10370
2.786443,17,8,0,12124
1.757705,16,10,0,11633
3.014824,16,11,0,12163
5.110677,15,12,0,11351
4.512514,14,14,0,11051
2.915294,13,16,0,10484
2.585149,13,17,0,10449
2.665408,14,17,0,10886
3.571189,13,19,0,10339
2.873259,11,22,0,8954
5.343561,13,21,0,10158
1.839061,11,24,0,8749
2.529750,8,28,0,6992
2.814636,10,27,0,7793
2.042896,9,27,0,7103
2.294270,7,22,0,5874
2.377351,6,17,0,4969
1.260679,7,17,0,5305
1.002358,7,15,0,5106
0.744578,8,15,0,5502
1.391723,8,16,0,5117
0.902536,9,16,0,5489
1.163864,9,17,0,5448
1.340341,8,16,0,5319
1.179562,11,17,0,6465
1.086384,12,17,0,6982
1.581640,9,18,0,6442
1.442161,12,16,0,7433
1.500447,11,18,0,7390
1.702111,11,19,0,7462
1.338463,12,19,0,7758
1.494270,13,19,0,8209
2.443248,13,20,0,8332
1.775618,13,13,0,8054
1.695076,13,14,0,8208
1.505832,14,14,0,8905
1.415748,14,15,0,9219
1.655038,12,18,0,9156
2.099424,9,20,0,7384
4.927197,7,22,0,6726
1.191851,6,24,0,6520
2.306580,5,22,0,5888
1.574606,6,22,0,6679
2.151056,7,22,0,7318
2.850440,7,20,0,7200
2.288625,8,20,0,7830
1.816013,9,20,0,8453
2.351753,10,20,0,9178
2.494304,11,20,0,9807
3.736333,12,20,0,10476
2.445843,13,20,0,11157
2.157308,13,12,0,10880
3.001785,14,12,0,11329
2.006386,15,12,0,11794
4.317387,15,12,0,11608
3.481366,16,12,0,12157
4.141766,16,13,0,12559
28.692396,16,9,0,11968
2.449859,16,10,0,12457
4.091426,17,10,0,13104
5.125712,12,11,0,9020
4.026919,12,12,0,8706
1.292769,11,14,0,8052
3.099599,12,14,0,8658
2.071882,12,14,0,8703
1.556129,9,18,0,7270
1.550483,9,19,0,7450
1.602463,9,20,0,7649
1.533168,9,21,0,7904
1.724431,8,23,0,7621
1.372247,7,22,0,7121
1.393656,7,20,0,7277
1.187747,8,20,0,8022
1.191069,9,20,0,8465
1.610953,10,20,0,9275
1.680388,11,20,0,9947
2.396664,11,15,0,10024
3.266621,13,20,0,11192
2.663410,14,20,0,12226
2.616382,15,20,0,13037
3.151318,15,15,0,13235
24.984242,12,13,0,11169
4.187297,12,13,0,11426
2.898250,13,13,0,12078
7.200687,10,16,0,10618
4.877724,10,16,0,10483
2.099240,10,17,0,9848
3.798973,11,17,0,10432
5.473954,12,17,0,10980
3.019123,13,17,0,11422
2.419354,14,17,0,11899
2.102148,14,18,0,11766
4.396408,15,18,0,12413
3.001438,16,18,0,13065
3.240425,16,16,0,12885
3.457385,17,16,0,13419
3.323713,12,18,0,10545
4.119946,11,11,0,9888
2.807417,14,21,0,12214
1.669565,13,11,0,10817
3.746343,14,11,0,11307
5.504102,15,11,0,11903
2.315852,17,13,0,13016
4.798421,17,11,0,12784
2.966949,16,12,0,12187
7.978258,17,12,0,12877
3.503784,19,11,0,14107
4.269857,21,11,0,15201
28.403254,21,11,0,15093
25.407375,19,14,0,14689
9.349353,20,14,0,14114
31.282156,21,14,0,15728
3.806453,17,19,0,13106
8.945962,18,19,0,15180
2.541301,19,19,0,15501
2.774403,15,23,0,11084
3.401584,17,22,0,12161
5.062311,17,23,0,12729
4.036147,16,25,0,11849
8.270819,9,31,0,8082
5.240298,9,31,0,8280
1.532463,9,31,0,8662
2.551148,7,34,0,7632
2.968827,6,33,0,7191
1.943692,7,33,0,7869
2.236255,7,12,0,7348
2.619150,8,12,0,8000
1.699734,9,12,0,8604
2.695328,10,12,0,9032
2.032833,10,10,0,8811
6.149715,11,10,0,9356
3.873957,12,10,0,9930
3.700659,13,10,0,10526
2.849028,10,6,0,8359
4.499508,12,6,0,9506
1.824156,11,7,0,8772
2.475198,10,8,0,7976
3.683279,10,9,0,7791
2.100900,9,11,0,7168
5.394455,9,12,0,7103
1.988419,8,14,0,6596
2.728580,7,15,0,5841
1.473482,8,15,0,6066
1.045815,7,17,0,5544
1.516482,5,19,0,4610
1.485738,6,19,0,5050
0.969398,5,18,0,4424
0.775160,6,18,0,4668
1.471212,6,17,0,4520
1.274010,6,18,0,4523
1.130134,7,18,0,4951
1.077764,7,19,0,4962
1.246772,6,9,0,4675
0.999883,6,10,0,4782
0.943984,7,10,0,5218
1.133337,7,9,0,5324
1.402845,8,9,0,5651
1.281338,8,8,0,5719
1.246610,8,9,0,5699
0.972785,8,10,0,5725
0.929318,10,9,0,6646
1.016948,9,11,0,6368
1.411623,10,11,0,6948
2.087275,10,12,0,7175
2.189150,11,12,0,7795
2.521217,10,12,0,7424
1.754807,11,12,0,7798
2.475284,12,12,0,8287
1.405392,13,12,0,8804
2.273165,10,16,0,7875
2.206835,7,19,0,6264
1.828162,5,16,0,5280
1.459335,5,17,0,5681
3.324593,5,17,0,5403
1.882127,6,17,0,5991
2.235842,31,34,0,21162
0.949813,32,34,0,21836
15.907445,28,28,0,20235
11.441873,28,25,0,20037
9.033073,32,34,0,23103
5.829526,32,31,0,22718
8.168620,33,31,0,23551
12.484757,35,34,0,25337
12.401751,29,42,0,21765
5.555017,30,42,0,22436
13.965555,29,44,0,22338
8.533484,29,34,0,22424
15.106524,30,34,0,22973
16.424393,30,29,0,22912
8.264078,31,29,0,23414
9.050323,27,31,0,22833
18.404986,26,33,0,20996
44.421953,27,33,0,21517
12.726979,26,35,0,20729
10.656150,26,36,0,20917
7.417115,27,36,0,21433
9.778172,28,36,0,22095
11.930334,27,38,0,21195
15.837922,26,40,0,20375
15.126065,26,41,0,20614
6.942648,22,38,0,18377
6.963394,20,40,0,17625
11.620198,16,42,0,13835
10.551867,17,42,0,14238
5.695583,17,43,0,14045
2.725562,17,42,0,13965
8.444181,16,39,0,13100
9.876800,16,40,0,12832
4.668982,15,38,0,12022
4.151547,16,38,0,12684
3.989063,16,39,0,12634
3.836990,17,39,0,13291
3.941872,17,40,0,14099
4.444337,17,41,0,13677
4.036700,18,41,0,14361
9.603171,19,41,0,15009
5.197590,19,35,0,15133
8.573065,19,35,0,15127
3.574500,20,35,0,15818
4.885346,21,35,0,16459
9.881467,20,33,0,15934
11.300680,21,33,0,16542
36.275252,19,24,0,15782
10.356499,19,25,0,16329
32.074623,22,23,0,16978
4.477774,20,25,0,16963
4.906016,24,23,0,18220
6.317606,25,23,0,18885
9.149482,22,26,0,17537
11.090505,20,27,0,16320
8.942966,22,26,0,17523
50.515305,18,28,0,14716
8.072652,19,28,0,15400
8.091998,19,28,0,15268
6.664709,20,28,0,15794
7.703467,20,29,0,16260
34.656414,20,30,0,15408
9.995165,22,29,0,16697
8.559679,22,30,0,16574
9.293543,18,28,0,14306
6.218903,16,31,0,13469
33.396542,17,31,0,14173
4.613097,16,33,0,13673
7.313949,17,33,0,14323
6.805980,18,33,0,15007
4.257276,18,34,0,14809
8.675103,19,34,0,15328
31.516510,19,35,0,15244
9.072556,21,34,0,16396
5.292918,18,38,0,14564
6.345907,16,39,0,12883
5.286068,11,36,0,9815
40.628299,8,34,0,8318
3.439059,8,35,0,8298
7.475250,8,36,0,8199
3.346663,9,36,0,8685
3.265883,9,34,0,8390
4.056079,9,33,0,8286
4.833444,9,25,0,8026
4.316257,10,25,0,8761
2.305342,11,25,0,9285
3.394821,12,25,0,9779
6.566657,13,25,0,10171
5.178580,14,25,0,10532
4.352310,15,25,0,10748
3.268835,14,24,0,9558
6.658971,15,24,0,10061
4.201898,17,26,0,11945
3.749914,19,25,0,12413
6.337549,18,24,0,11378
5.267526,18,25,0,11548
8.518003,19,18,0,12514
4.072743,17,21,0,11894
44.726386,19,20,0,12547
8.005496,18,14,0,11879
43.557056,19,14,0,12372
4.964867,19,15,0,12296
7.794301,20,15,0,12976
4.962956,21,15,0,13718
5.663925,19,14,0,12996
11.226933,17,17,0,12638
39.789481,18,17,0,13318
5.135536,17,19,0,13065
48.709897,19,18,0,14405
6.635756,18,20,0,13955
10.651721,15,22,0,12898
39.567603,17,21,0,14213
5.012873,15,24,0,13178
40.140393,15,25,0,13095
5.177995,16,25,0,13593
4.051584,15,27,0,12828
5.498142,14,28,0,11962
39.822895,11,32,0,10024
4.656400,12,32,0,10435
4.301927,13,32,0,11130
7.990123,12,31,0,10337
8.396099,11,33,0,9328
4.974702,11,28,0,9120
2.447570,12,28,0,9721
6.536466,13,28,0,9971
6.688539,13,29,0,9744
3.744171,14,29,0,9927
2.435508,13,31,0,9150
3.610911,11,19,0,8201
4.041934,12,19,0,8590
3.145585,11,21,0,7937
3.650298,5,27,0,5383
9.312334,3,30,0,4153
1.837541,4,30,0,4636
1.200558,5,30,0,5483
1.480005,5,7,0,5312
1.756913,6,7,0,5951
2.095852,7,7,0,6709
1.965416,8,7,0,7569
6.671624,9,7,0,8302
5.782507,10,7,0,8996
4.929335,11,7,0,9671
2.913991,11,3,0,9600
3.385104,12,3,0,10109
4.221537,13,3,0,10603
3.089905,14,3,0,11054
4.228876,15,3,0,11475
2.622157,16,3,0,11833
6.020908,17,3,0,12446
7.465838,18,3,0,13010
4.231264,13,7,0,10526
3.562059,14,7,0,11040
4.267253,14,8,0,11275
5.309962,16,7,0,11802
3.152479,13,11,0,9787
4.496327,15,10,0,11525
2.380543,15,11,0,10981
3.302305,15,12,0,11052
3.101358,16,12,0,11580
3.307972,17,12,0,12285
4.230743,17,13,0,12937
6.905911,17,14,0,13135
2.911147,19,13,0,13815
46.558407,18,15,0,13149
48.425272,19,15,0,13578
9.761378,19,16,0,13632
6.980948,19,17,0,13335
3.378949,19,18,0,13212
41.580633,18,19,0,12664
46.764312,18,20,0,12939
39.830701,22,18,0,15116
5.708632,18,22,0,13313
47.644319,17,24,0,12993
8.124099,17,25,0,12977
5.438282,16,27,0,12218
7.498394,13,31,0,10580
46.790891,11,34,0,9745
2.615698,8,32,0,7480
4.561030,8,33,0,7023
2.319977,9,33,0,7314
1.845771,7,28,0,5729
2.855673,8,28,0,5921
1.981961,8,27,0,5565
1.799849,9,27,0,5565
5.693531,10,27,0,6035
1.793813,10,19,0,6194
3.367224,11,19,0,7000
1.874626,11,20,0,7553
2.004878,12,20,0,8454
3.243769,13,20,0,9493
4.058749,14,20,0,10433
5.767722,13,20,0,10261
10.727070,12,22,0,10397
8.496442,10,25,0,10021
2.688575,8,25,0,9051
7.150358,7,27,0,8218
6.934766,7,21,0,7728
3.084357,7,20,0,7173
46.990272,7,21,0,7037
2.783143,8,21,0,7567
2.497192,9,21,0,8044
7.101267,10,21,0,8639
4.965063,11,21,0,9275
6.721769,12,21,0,9803
3.829001,12,13,0,9656
5.672903,13,13,0,10286
2.114655,14,13,0,11033
3.491440,15,13,0,11771
4.018885,16,13,0,12364
4.652351,17,13,0,12955
4.147824,18,13,0,13629
3.778520,19,13,0,14391
4.104790,20,13,0,15151
5.697993,18,9,0,13899
4.405321,19,9,0,14571
48.361632,20,9,0,15148
7.294983,21,9,0,15757
44.332021,21,8,0,16032
7.131621,19,10,0,15646
48.705095,21,9,0,16878
11.430735,18,13,0,16329
6.207796,18,14,0,15652
5.185723,17,14,0,14273
6.479362,17,15,0,14143
3.949623,16,17,0,13401
44.481402,17,17,0,13964
3.846425,16,19,0,13182
46.217644,18,18,0,15682
10.917121,15,22,0,12233
6.759342,14,24,0,11725
6.494648,14,25,0,12338
4.594575,15,25,0,12999
8.279103,16,25,0,13469
5.010072,17,25,0,14006
45.777179,15,27,0,11544
8.251289,17,26,0,12692
4.125416,16,28,0,12265
9.050539,17,28,0,12584
8.910604,17,29,0,12700
5.355720,18,29,0,13526
51.600386,17,31,0,12767
10.173149,20,29,0,15298
4.141441,21,29,0,15908
8.963582,19,31,0,14538
44.511505,21,31,0,16081
51.984889,21,31,0,16288
9.423784,24,30,0,19224
5.986993,22,32,0,17511
14.653324,23,32,0,18435
7.325729,24,32,0,19203
10.077258,25,32,0,19747
11.128077,26,32,0,20237
11.824248,24,35,0,20064
6.264531,24,36,0,19446
4.639639,24,31,0,18719
7.931164,25,31,0,19352
7.418385,26,31,0,20029
10.171816,27,31,0,20527
11.934124,22,37,0,18354
10.843387,22,38,0,18873
6.730378,20,38,0,17528
5.564353,20,39,0,17109
6.947273,17,43,0,13665
10.122300,16,42,0,12194
10.143441,14,42,0,10785
8.736059,14,32,0,10620
2.651306,13,34,0,9785
3.274436,12,36,0,9172
56.054547,11,36,0,8309
2.298427,11,36,0,8351
2.846641,10,32,0,7687
5.818321,9,32,0,7199
6.561510,10,32,0,7684
2.127954,11,32,0,8447
5.526845,12,32,0,8998
3.740219,12,33,0,8861
5.342563,13,33,0,9351
4.673923,13,34,0,9526
4.233370,13,32,0,9616
6.674599,14,32,0,10180
4.017083,13,21,0,9800
4.978372,14,21,0,10366
4.265743,15,21,0,10941
6.550178,16,21,0,11475
14.370174,17,21,0,11888
6.804720,17,21,0,11695
4.465887,16,16,0,11855
8.365658,16,16,0,11549
11.316377,15,17,0,11120
6.215330,16,17,0,11595
5.251979,16,18,0,12403
5.721811,14,18,0,11917
6.812201,12,20,0,10564
5.256137,12,21,0,9228
3.103431,13,21,0,9579
2.646074,13,22,0,9942
6.191491,12,24,0,8656
54.331604,11,26,0,8070
3.742976,11,27,0,8216
2.694796,11,26,0,8208
3.245636,9,29,0,7591
3.066640,6,30,0,6289
4.496501,5,32,0,5690
5.889169,5,33,0,5468
2.579829,6,33,0,6022
2.330735,25,62,0,20196
7.383732,24,53,0,18939
11.040805,24,54,0,18944
23.688468,23,53,0,18636
10.742468,24,53,0,19648
12.395269,22,38,0,17736
16.081675,23,38,0,18348
9.267764,22,38,0,17765
20.148034,23,36,0,18686
10.577067,24,38,0,18963
13.333597,22,39,0,17921
12.734112,23,39,0,18474
12.574607,22,39,0,17883
14.351566,20,39,0,16859
11.966938,18,34,0,15537
19.241496,17,36,0,15909
16.972584,14,34,0,12982
8.757587,13,33,0,11219
57.212647,12,37,0,10144
2.521228,11,36,0,9232
7.170746,10,38,0,8356
7.718079,10,36,0,8298
8.329964,9,30,0,7655
4.095519,10,30,0,8319
4.490270,11,30,0,9067
8.319237,10,31,0,8459
56.212624,12,31,0,9706
4.258307,12,31,0,9590
4.342365,13,31,0,10146
57.271434,14,31,0,10689
3.914026,14,30,0,10736
9.205821,14,31,0,10732
3.672944,14,31,0,10669
5.603652,13,33,0,10255
4.460297,16,31,0,11937
4.906113,14,32,0,10973
6.201219,15,32,0,11263
6.062986,15,32,0,11042
7.361293,16,32,0,11690
7.965111,17,32,0,12601
9.975134,17,33,0,12830
5.227770,12,34,0,10139
5.298357,12,35,0,10214
2.530499,11,37,0,9609
3.994828,12,37,0,10104
7.532961,12,38,0,10010
62.151417,13,38,0,10579
57.029005,14,38,0,10983
3.879862,14,23,0,10949
4.506651,14,24,0,11090
4.533912,15,24,0,11835
4.551086,15,25,0,12235
48.530338,14,27,0,12027
6.633878,14,28,0,12151
6.754641,15,28,0,13119
2.573294,15,28,0,13183
6.072182,16,28,0,13991
4.274439,17,28,0,14784
54.635891,15,31,0,13679
9.862036,16,31,0,14521
7.743494,17,31,0,15280
46.523565,17,32,0,15277
5.786361,16,34,0,14906
4.560086,16,35,0,15704
10.124482,17,26,0,15927
10.580668,19,34,0,17068
11.045680,19,26,0,17046
51.952472,17,29,0,16502
6.996993,18,28,0,17114
12.109243,19,28,0,17748
59.439239,20,28,0,18355
15.292913,19,30,0,17964
14.386827,20,30,0,17761
46.136289,21,30,0,19288
18.132443,21,31,0,19763
11.649606,20,33,0,17766
6.576427,21,33,0,18378
41.176817,20,35,0,16651
56.917147,20,33,0,16305
55.490280,22,35,0,17899
9.628682,20,35,0,16161
13.660813,17,39,0,13638
6.436872,18,39,0,14377
11.467158,15,32,0,12503
8.279721,15,33,0,12562
58.465260,13,36,0,11336
6.445904,13,37,0,11175
7.308793,7,35,0,7315
59.879672,8,35,0,7948
4.147063,6,38,0,7671
2.915544,5,22,0,5447
2.453193,5,13,0,4828
2.087189,6,13,0,5632
1.620191,7,13,0,6337
1.794312,8,13,0,6694
2.606003,9,13,0,7274
2.944335,10,13,0,8096
2.982016,11,13,0,8727
2.348160,12,13,0,9329
6.645624,13,13,0,10141
5.013806,14,13,0,10849
3.208291,14,10,0,10611
4.053050,15,10,0,11170
5.555082,16,10,0,11705
62.734541,17,10,0,12191
3.076139,15,5,0,11709
10.177829,18,11,0,12807
9.885104,19,11,0,13186
3.108501,15,8,0,12086
57.611253,15,8,0,11255
54.232343,16,8,0,11736
7.923380,18,7,0,12854
4.291320,18,8,0,12936
5.699035,20,7,0,14079
5.073364,21,7,0,14695
58.850468,21,8,0,15291
50.097492,20,10,0,14304
13.079880,21,10,0,14861
6.293137,18,14,0,13024
47.668980,16,17,0,11673
8.242256,17,17,0,12117
8.711687,18,17,0,12479
4.507911,15,20,0,10920
8.079643,15,21,0,10763
8.166894,15,22,0,10658
7.111656,14,24,0,9968
9.190562,14,25,0,9882
9.908115,16,24,0,10732
4.038589,14,27,0,9535
10.840204,14,28,0,9802
3.216162,14,29,0,9519
6.290998,13,31,0,8986
5.355698,14,31,0,9385
8.039464,13,33,0,8964
3.534821,14,33,0,9621
3.917793,13,35,0,9499
61.791818,14,35,0,10025
3.598754,15,35,0,10796
4.156617,15,36,0,11262
7.947220,16,36,0,12082
65.429588,16,29,0,12172
10.052441,15,26,0,12290
6.762295,15,20,0,12721
8.752886,13,22,0,12032
5.779989,13,23,0,12673
3.102096,10,19,0,10362
8.804920,9,21,0,9962
3.308113,9,20,0,9605
4.263648,6,24,0,6643
3.390620,6,25,0,6506
4.729550,6,21,0,6076
5.377031,7,21,0,6744
3.289397,8,21,0,7223
7.986334,9,21,0,7660
9.265219,10,21,0,8084
4.346545,10,8,0,7769
6.223211,11,8,0,8286
4.978839,12,8,0,8965
2.841170,13,8,0,9753
2.785108,14,8,0,10356
2.666993,10,6,0,8509
5.673012,9,8,0,7894
5.689645,10,8,0,8439
4.972412,11,8,0,9001
3.956788,10,10,0,8404
3.917456,10,11,0,8244
3.370155,11,11,0,8759
3.756906,11,12,0,8576
3.998053,12,12,0,8867
4.110718,10,15,0,7787
6.774476,8,18,0,6790
2.649656,9,18,0,7417
3.052202,10,18,0,7837
3.187013,8,18,0,6816
3.445215,8,19,0,6779
4.059140,8,15,0,6807
