#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,32.085077,4.767629,0.000000,9.094595,3.476951,0.065288,40.549360
0.000000,0.000000,17.828046,5.028373,0.000000,2.478877,2.243220,0.054598,38.026878
0.000000,0.000000,12.315127,4.628611,0.000000,1.887562,2.003778,0.052835,22.766664
0.000000,0.000000,10.833726,3.923962,0.000000,2.028200,1.440749,0.065938,19.532922
0.000000,0.000000,11.052699,4.362061,0.000000,1.742459,1.658866,0.047070,19.586065
0.000000,0.000000,8.963805,3.498799,0.000000,2.046375,2.365261,0.057551,16.680694
0.000000,0.000000,13.907223,4.862497,0.000000,1.932109,1.714103,0.051589,24.083378
0.000000,0.000000,11.632207,4.218311,0.000000,1.777970,1.738063,0.070181,20.223849
0.000000,0.000000,11.496705,4.111021,0.000000,1.570103,1.530107,0.050189,20.124595
0.000000,0.000000,10.895449,3.964398,0.000000,1.706300,1.423722,0.051071,18.727586
0.000000,0.000000,11.082338,4.178448,0.000000,1.505620,1.488118,0.559866,19.217777
0.000000,0.000000,12.328204,4.701040,0.000000,2.159030,2.116247,0.320666,21.324161
0.000000,0.000000,11.212098,3.662247,0.000000,2.584804,2.226899,0.054664,20.315742
0.000000,0.000000,11.010337,3.988335,0.000000,1.838993,2.040114,0.043908,20.848254
0.000000,0.000000,10.603103,3.725836,0.000000,1.869929,1.833526,0.045451,19.057587
0.000000,0.000000,10.852253,3.468940,0.000000,1.689427,1.933398,0.045825,19.217359
0.000000,0.000000,10.649500,3.644713,0.000000,1.640009,1.782036,0.353905,18.895700
0.000000,0.000000,10.822099,3.615893,0.000000,2.369366,2.203379,0.054774,19.021318
0.000000,0.000000,10.575383,3.726291,0.000000,1.984194,2.181977,0.048426,20.149798
0.000000,0.000000,11.437158,3.659371,0.000000,1.999601,2.141012,0.047798,20.180140
