#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.639719,0.402685,20.513514,13.239578,13.239578,197.483731
5.428837,0.399821,22.482789,11.445307,11.445307,195.961975
4.757243,0.153840,13.172138,10.171578,10.171578,160.748075
6.034000,0.176726,12.116615,6.487098,6.487098,150.365123
5.986257,0.250922,14.844860,6.022147,6.022147,140.903120
5.494051,0.201445,11.730469,7.753197,7.753197,136.845250
5.724222,0.405598,12.802390,7.660526,7.660526,130.396157
5.718567,0.277252,11.469443,8.860612,8.860612,98.400749
6.479142,0.294412,12.850375,5.763850,5.763850,116.701146
5.725684,0.319495,10.935146,8.616549,8.616549,94.630003
4.542914,0.270005,12.563471,6.425619,6.425619,91.928228
4.932898,0.325628,11.631841,7.233731,7.233731,100.202888
5.715133,0.306044,10.307733,5.121850,5.121850,103.173619
5.445419,0.311495,9.579164,5.265052,5.265052,106.176817
5.273767,0.356318,10.901178,5.964632,5.964632,104.051078
5.603242,0.294208,11.303772,9.093202,9.093202,103.342721
4.784404,0.220386,11.348050,7.969015,7.969015,94.851363
5.200660,0.242710,10.887744,6.667165,6.667165,138.121866
4.995494,0.234735,12.565638,13.307866,13.307866,141.623928
4.657764,0.210378,10.152082,6.739936,6.739936,128.588831
4.994093,0.231240,12.552759,8.829155,8.829155,120.154274
5.072653,0.229787,13.240853,6.625261,6.625261,127.087982
5.500304,0.258122,12.004094,8.290200,8.290200,124.346737
8.774317,3.881573,18.000264,41.656592,41.656592,242.618523
8.781513,0.613998,25.538479,15.046495,15.046495,242.196586
9.110545,0.786660,40.988767,16.454322,16.454322,263.006370
8.943681,0.782256,19.815319,20.945033,20.945033,262.094683
9.826306,0.710120,28.021413,17.538306,17.538306,256.745405
7.502415,0.648761,22.245901,20.995706,20.995706,246.605956
8.160773,0.401046,20.797744,22.202820,22.202820,311.739604
9.749068,0.642306,34.031384,16.886004,16.886004,262.286490
6.571914,0.350600,15.693377,26.946147,26.946147,222.712572
8.776745,0.584329,27.068569,19.052412,19.052412,248.222512
7.670383,0.419041,23.530771,29.632970,29.632970,291.492835
8.314977,0.430663,23.999732,13.506454,13.506454,249.028771
10.735143,0.485680,20.287221,14.923869,14.923869,210.601603
7.934067,0.378763,19.721756,17.576972,17.576972,231.420177
7.994013,0.500453,15.460648,15.923271,15.923271,198.848152
7.377416,0.355465,15.298489,19.125011,19.125011,215.109914
7.098838,0.351008,19.294639,20.526258,20.526258,225.876449
8.307278,0.415954,22.941867,18.235040,18.235040,220.090493
8.332053,0.335038,21.046997,23.925301,23.925301,263.757901
10.459109,0.536728,20.685225,29.316034,29.316034,310.161885
6.834925,0.304649,16.227250,12.791121,12.791121,230.750996
12.612568,0.586946,27.125754,16.732182,16.732182,295.993142
6.946507,0.303819,14.533274,18.487040,18.487040,234.470019
8.235827,0.249379,16.037308,22.951119,22.951119,233.237240
8.841783,0.342161,20.242492,23.831159,23.831159,256.598606
7.441502,0.524777,23.950354,29.069057,29.069057,288.499707
9.847726,0.558980,27.633622,18.624808,18.624808,303.163366
8.634700,0.379502,20.566820,21.025474,21.025474,254.586457
8.437827,0.427525,17.385078,17.937013,17.937013,231.075241
7.395753,0.317673,14.703164,24.347349,24.347349,268.573378
7.355730,0.377259,16.859353,25.943685,25.943685,295.530003
8.336608,0.436884,25.495361,25.686211,25.686211,291.198171
7.856987,0.421716,21.920273,14.768480,14.768480,296.901913
7.594781,0.406038,20.819542,22.527119,22.527119,304.606971
8.210139,0.557803,26.994831,23.548191,23.548191,311.946388
10.422840,0.591220,28.337265,29.191465,29.191465,353.927157
8.190360,0.326931,20.877159,15.573454,15.573454,255.048738
9.593536,0.349655,21.241370,14.358780,14.358780,317.602185
7.717720,0.318205,17.881983,24.414036,24.414036,273.759440
9.111031,0.269579,21.563507,17.934210,17.934210,303.978170
8.114821,0.312489,27.501319,39.418704,39.418704,342.022788
10.220185,0.316977,24.758160,28.737294,28.737294,376.524050
7.480944,0.347600,22.750079,27.312782,27.312782,335.491403
7.954515,0.202140,24.475307,15.840007,15.840007,299.509976
8.628694,0.275672,25.199681,32.354691,32.354691,339.812405
8.585005,0.252327,26.049089,17.326951,17.326951,368.366245
8.732358,0.282425,31.206068,24.630449,24.630449,373.779364
8.542238,0.289710,28.121219,21.406397,21.406397,410.652789
11.281966,0.447816,37.001077,17.770954,17.770954,403.466775
9.968390,0.724557,29.280477,27.341176,27.341176,382.413031
10.426948,0.289126,33.241038,30.693531,30.693531,395.070923
12.399033,0.335706,47.848648,28.354450,28.354450,379.996242
10.083098,0.356356,30.808586,41.176661,41.176661,379.736591
13.052901,0.461579,44.542269,37.326280,37.326280,409.534362
9.806107,0.373851,32.051758,50.402590,50.402590,366.215541
14.651529,0.510253,31.997927,42.776594,42.776594,432.064043
11.899791,0.303215,21.025264,20.561385,20.561385,337.911789
16.618070,0.615873,35.409322,72.175558,72.175558,620.185430
11.102927,0.373543,34.060805,24.217823,24.217823,364.765543
12.577992,5.586189,36.952513,34.711822,34.711822,405.695121
10.060124,0.347599,19.163112,39.879660,39.879660,351.332849
9.365281,0.264029,29.515980,36.363729,36.363729,396.235488
11.307166,0.472149,30.673697,23.119171,23.119171,352.948779
10.622704,0.621778,25.390791,33.402415,33.402415,389.940731
9.127196,0.377277,21.918535,59.826380,59.826380,401.009261
11.962763,0.478702,28.711561,36.255382,36.255382,362.601612
10.636961,0.477089,16.864149,22.756574,22.756574,307.941886
8.676740,0.297593,30.457517,43.289367,43.289367,415.796687
10.307094,0.384054,24.117324,29.668482,29.668482,386.202633
11.305760,0.654144,40.036890,44.487723,44.487723,482.446599
10.337598,0.425698,30.803049,28.328401,28.328401,386.390360
10.396078,0.371735,23.443371,20.760112,20.760112,346.812889
10.714458,0.271893,19.096732,31.224842,31.224842,344.419215
12.532122,0.414678,21.194311,26.783815,26.783815,395.132786
11.417009,0.505272,27.498753,38.982806,38.982806,405.007098
12.102853,0.475264,19.842855,16.692039,16.692039,367.586043
12.895951,0.396324,33.613611,48.399298,48.399298,495.694447
18.205573,0.455107,36.280422,36.836071,36.836071,456.037318
22.431776,0.441663,62.827341,32.414559,32.414559,533.423898
8.723608,0.207428,21.801400,38.484172,38.484172,433.148814
16.436872,0.318953,27.080011,31.394338,31.394338,442.915678
14.094350,0.441488,27.702001,46.916454,46.916454,503.540600
9.933954,0.295128,25.789810,27.084556,27.084556,388.862178
13.594260,0.540907,31.714355,37.317229,37.317229,496.773532
11.642735,0.381043,28.277427,42.045684,42.045684,485.332890
9.176721,0.275761,31.124944,35.026093,35.026093,427.471608
10.182152,0.317501,26.725793,54.925480,54.925480,479.988458
14.990602,0.474866,34.863035,43.908314,43.908314,539.245432
10.351694,0.372625,30.123022,26.865919,26.865919,434.962358
