#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
4.664785,0.030452,0.321308,0.005826,0.005826,5.027319
4.630776,0.043609,1.550987,0.000808,0.000808,6.227432
6.021170,0.252063,3.423372,0.062370,0.062370,17.781056
4.963707,0.210762,3.969728,0.126566,0.126566,17.756490
7.239273,0.234694,6.633594,0.236127,0.236127,26.263731
5.524156,0.262463,6.816931,0.247468,0.247468,25.310906
4.630829,0.253935,7.593347,0.208865,0.208865,25.654869
5.352802,0.295715,9.185116,0.527482,0.527482,34.900868
5.292858,0.321686,9.656372,0.270157,0.270157,31.123870
4.958502,0.294028,12.383704,0.633146,0.633146,40.099600
5.512189,0.248639,13.588302,0.454854,0.454854,40.076154
5.353134,0.259278,13.623279,0.660434,0.660434,46.082055
5.435328,0.239221,13.685444,0.633065,0.633065,43.862103
6.616327,0.345891,14.002151,1.768891,1.768891,80.614554
6.653525,0.394653,8.594485,1.500369,1.500369,54.865364
6.619092,0.375536,7.594259,0.904439,0.904439,51.359079
6.463733,0.521315,8.189152,0.854331,0.854331,50.416296
7.856116,0.363916,8.134123,0.446344,0.446344,45.313741
5.129095,0.335568,8.246743,0.262532,0.262532,26.128260
5.246272,0.266799,9.455477,0.365439,0.365439,29.419722
5.485756,0.307662,10.381320,0.496643,0.496643,33.742393
5.363068,0.257325,10.440076,0.439525,0.439525,33.681366
5.094097,0.269290,10.314385,0.786886,0.786886,36.866603
5.368741,0.275352,11.959627,0.821114,0.821114,39.662608
5.277069,0.274392,12.574389,0.553974,0.553974,41.209319
5.366096,0.295706,11.896961,0.525948,0.525948,41.805060
5.003271,0.275680,11.642389,0.548647,0.548647,41.952245
4.827365,0.313956,11.724107,0.966344,0.966344,51.160405
4.814697,0.282811,12.198466,0.908691,0.908691,53.411738
4.939575,0.264086,12.239499,1.553644,1.553644,56.468898
5.310314,0.284778,12.878674,0.825592,0.825592,66.515668
5.089519,0.303336,14.528675,1.002895,1.002895,55.794413
5.527297,0.302997,14.958168,0.959319,0.959319,61.165791
5.756080,0.371970,13.227648,1.107813,1.107813,59.139756
5.095771,0.370114,13.306083,1.015377,1.015377,52.517686
5.507029,0.306197,13.193333,1.701769,1.701769,44.450330
5.965552,0.342033,13.009491,1.111824,1.111824,41.988384
5.370846,0.370327,13.040084,1.073476,1.073476,42.932434
5.507617,0.372832,12.206028,1.226125,1.226125,39.984428
4.831379,0.386500,10.475634,0.952942,0.952942,31.787046
4.603442,0.329638,12.068574,0.894322,0.894322,36.734440
4.721024,0.324442,11.552250,0.785966,0.785966,34.391377
4.716124,0.399292,8.975441,1.184781,1.184781,25.835696
4.493459,0.386428,7.832693,0.700901,0.700901,23.527497
5.101334,0.394555,7.972488,1.089482,1.089482,24.292488
4.947166,0.370344,9.313918,1.217213,1.217213,25.692884
4.989866,0.379300,10.213631,1.090199,1.090199,28.636048
5.325382,0.517062,12.407163,1.399556,1.399556,32.307042
5.113873,0.352856,10.252606,1.044583,1.044583,26.506364
4.817210,0.318794,11.500163,0.979057,0.979057,28.784479
4.577354,0.283946,11.492884,1.144233,1.144233,28.292958
4.869627,0.316992,11.460664,1.343179,1.343179,29.651764
4.723610,0.271357,12.628985,1.329759,1.329759,32.163577
5.007448,0.299954,11.239422,1.092318,1.092318,30.781478
4.724195,0.356494,11.852304,1.504143,1.504143,32.901334
4.850804,0.352447,12.412457,1.889980,1.889980,35.768731
5.287323,0.369577,12.588367,1.646897,1.646897,37.157298
5.339470,0.373014,13.575493,1.769158,1.769158,38.706661
4.862650,0.302224,11.344145,2.207798,2.207798,36.727268
4.961699,0.399477,13.408865,3.531193,3.531193,44.805381
4.770518,0.390949,12.614660,1.801718,1.801718,38.838538
4.800104,0.354751,13.661193,3.920423,3.920423,46.139788
5.276204,0.380092,13.965189,3.636766,3.636766,46.424172
4.939208,0.318948,12.598780,3.521033,3.521033,43.425554
4.970919,0.327488,13.221189,3.204847,3.204847,42.625955
5.063098,0.324282,13.349155,3.323178,3.323178,41.173666
5.144866,0.305245,13.257601,2.785136,2.785136,50.531323
5.127873,0.310439,12.547363,2.965177,2.965177,43.987929
4.954881,0.347373,11.676239,3.297936,3.297936,35.257854
4.940100,0.315148,13.703775,3.701116,3.701116,53.016593
5.147045,0.413405,12.279817,2.684712,2.684712,42.364329
4.914648,0.335657,13.984856,2.013085,2.013085,43.974692
5.270289,0.327506,15.177617,2.515538,2.515538,49.514685
5.325121,0.302214,12.235549,3.047683,3.047683,47.091599
5.292520,0.263620,13.148658,2.318201,2.318201,46.095682
5.545425,0.296543,17.294115,2.505349,2.505349,53.085681
5.436241,0.259049,17.447734,2.261314,2.261314,45.267511
5.783326,0.270870,18.052407,2.796433,2.796433,58.386938
5.689232,0.549187,17.713357,2.481463,2.481463,53.524030
5.668392,0.368668,16.929914,2.710775,2.710775,50.973550
6.100270,0.442200,12.145816,2.659076,2.659076,39.705331
5.508803,0.525691,9.934137,2.507952,2.507952,35.068556
5.636748,0.605646,7.939643,2.222958,2.222958,30.070602
5.633358,0.472723,8.664617,2.316786,2.316786,27.779035
5.393656,0.385833,9.279241,2.527703,2.527703,28.139880
5.518287,0.645260,9.716653,2.556234,2.556234,27.382803
5.209992,0.384147,8.380026,1.527301,1.527301,23.467978
6.358990,0.455392,9.908711,1.507827,1.507827,29.088152
5.448223,0.377219,10.741231,2.555114,2.555114,29.828174
5.554489,0.304988,11.281983,2.253166,2.253166,30.736644
6.496006,0.417272,12.513879,2.454986,2.454986,34.274693
5.851784,0.469067,12.492585,2.466930,2.466930,35.288331
5.352498,0.424717,13.117332,2.243247,2.243247,37.410190
5.655639,0.448930,10.395600,1.489928,1.489928,32.998588
5.153502,0.449610,8.096081,2.274600,2.274600,27.041697
5.348745,0.398071,8.705804,2.454283,2.454283,26.930721
5.358762,0.371735,9.543873,1.986950,1.986950,27.540807
4.968235,0.390487,10.214668,1.901250,1.901250,29.347379
5.124097,0.404852,9.718375,2.244247,2.244247,30.636086
5.639018,0.451835,11.008721,1.882651,1.882651,32.330035
5.439275,0.383508,11.694355,1.933925,1.933925,34.025059
6.152067,0.445265,13.071314,1.952706,1.952706,38.741281
5.831377,0.467165,14.034463,1.918234,1.918234,40.433844
5.277021,0.328079,13.933318,2.186176,2.186176,42.242847
5.738320,0.297300,14.626869,2.205568,2.205568,43.681475
5.953708,0.310548,14.739762,2.406133,2.406133,46.725419
6.215064,0.360182,15.076105,2.365178,2.365178,53.573600
7.032864,0.349882,15.192594,2.311763,2.311763,51.491039
7.496875,0.420079,14.518671,2.688864,2.688864,52.494659
7.907344,0.396252,13.916651,2.567884,2.567884,54.527937
7.010253,0.687160,13.838359,2.506470,2.506470,50.049384
7.197561,0.616962,13.966624,1.450617,1.450617,49.741944
8.795136,0.506188,14.410323,2.279898,2.279898,56.266233
5.271240,0.306932,16.335836,2.091024,2.091024,57.805822
6.145536,0.499980,15.899649,2.140769,2.140769,59.156439
5.284981,2.531389,15.789260,1.807564,1.807564,65.502083
5.811203,0.304348,14.427655,1.454125,1.454125,52.589721
7.307771,0.484097,16.526642,1.902811,1.902811,62.826068
5.233520,0.395874,15.169657,2.068052,2.068052,45.109463
5.050594,0.457667,16.686509,2.156473,2.156473,44.903958
5.026064,0.508839,10.661551,1.599421,1.599421,38.444796
5.235445,0.520387,8.466262,1.825180,1.825180,35.336637
5.195418,0.515881,10.444330,1.814915,1.814915,35.364688
4.819334,0.460485,8.412497,2.950665,2.950665,27.797661
5.182606,0.488967,8.161145,1.560466,1.560466,23.761288
5.243592,0.417535,9.878528,1.155639,1.155639,30.903209
4.916943,0.461439,9.082637,1.360634,1.360634,30.279143
4.802177,0.406090,10.069649,0.871933,0.871933,28.958925
4.766744,0.432787,8.962837,0.843010,0.843010,25.691155
4.808797,0.361722,9.840441,0.793501,0.793501,27.392631
4.942466,0.395009,10.645695,0.792158,0.792158,28.163558
5.106455,0.528363,10.326245,1.150022,1.150022,29.149801
4.723713,0.435943,8.364731,0.831659,0.831659,24.458093
4.890148,0.342634,9.675143,1.546351,1.546351,26.023215
4.702979,0.329658,10.964863,1.427010,1.427010,27.530651
5.185476,0.391351,12.024730,1.361994,1.361994,31.377110
4.927399,0.235956,12.211590,1.473164,1.473164,30.911867
4.947466,0.244456,11.265447,1.556518,1.556518,31.149708
5.502722,0.315301,13.117469,1.760820,1.760820,35.361950
5.676545,0.500748,12.415660,1.918215,1.918215,35.106908
5.390086,0.277208,12.389613,1.378848,1.378848,35.749367
5.208073,0.264807,12.778813,0.383641,0.383641,35.136436
5.206363,0.309856,13.887094,0.524202,0.524202,38.341430
5.659662,0.301290,13.845821,0.388897,0.388897,39.532575
5.182021,0.354522,10.871745,0.585409,0.585409,37.015063
6.083378,0.398730,10.038362,0.684331,0.684331,32.083229
4.767930,0.233268,9.385163,0.589626,0.589626,29.289486
4.985550,0.214354,10.276436,0.371906,0.371906,29.735892
6.229878,0.260224,12.499832,0.554942,0.554942,34.817890
4.619257,0.302009,15.521391,0.685627,0.685627,35.408352
4.735722,0.290344,10.823903,0.856811,0.856811,38.702955
4.691343,0.312388,11.836191,0.586077,0.586077,36.395797
4.845761,0.371385,12.726837,0.849482,0.849482,44.708221
5.050934,0.394599,11.590343,0.835075,0.835075,37.691705
5.354179,0.543649,11.323627,0.689418,0.689418,38.415426
5.586992,0.473820,11.149469,0.827656,0.827656,37.700881
5.431195,0.615200,11.143653,0.601816,0.601816,37.698130
5.248605,0.582589,10.346220,0.649980,0.649980,31.740432
6.712310,0.419038,11.579858,0.897391,0.897391,36.744147
5.546163,0.349345,15.101182,1.127515,1.127515,41.689447
5.001826,0.370081,18.554167,1.060357,1.060357,52.060541
5.258855,0.402717,12.517081,1.655175,1.655175,44.905573
4.938814,0.341209,12.948933,4.687756,4.687756,45.837343
5.037633,0.401988,12.628709,1.153219,1.153219,42.584851
5.651569,0.412856,11.722831,1.249820,1.249820,43.050804
4.999633,0.350788,11.402895,0.687734,0.687734,37.169848
5.315109,0.418500,9.160481,0.753527,0.753527,33.587784
7.025135,0.471569,9.662470,0.736903,0.736903,36.522731
6.059817,0.488935,10.349613,0.861890,0.861890,38.047394
7.705815,0.406611,10.999086,0.761615,0.761615,38.716935
4.906594,0.410898,7.652472,0.935515,0.935515,35.901060
5.076858,0.433107,8.552845,0.426095,0.426095,29.801750
4.873734,0.475282,10.184570,0.503180,0.503180,32.933833
4.980919,0.436382,11.022705,0.536327,0.536327,34.626044
5.870525,0.478988,11.456472,0.637291,0.637291,38.913784
5.233324,0.479059,10.779775,0.649300,0.649300,36.106622
5.548772,0.530636,11.511323,0.892922,0.892922,38.592694
6.348212,0.576215,11.942666,0.697643,0.697643,39.871730
6.978139,0.612561,13.347379,1.200382,1.200382,46.890505
6.575195,0.446298,14.171447,1.067229,1.067229,44.136925
4.841411,0.526570,15.472130,1.201007,1.201007,45.816344
5.200781,0.512446,13.158077,1.055936,1.055936,46.813817
4.759699,0.408634,12.626218,1.581354,1.581354,42.627146
4.901174,0.413300,13.082672,1.107858,1.107858,38.337531
4.842715,0.385879,13.856214,0.810850,0.810850,44.542437
4.997585,0.381840,12.952840,1.029186,1.029186,45.160886
5.530520,0.449022,13.132724,1.473029,1.473029,45.817257
5.333261,0.597597,13.623328,1.330954,1.330954,42.787021
6.735609,0.515833,13.779263,1.188239,1.188239,43.067671
6.722826,0.554204,13.393375,1.217733,1.217733,39.529572
5.397078,0.465719,15.165131,1.507443,1.507443,41.572740
5.948892,0.336171,15.314383,1.421772,1.421772,44.302438
5.077668,0.291334,19.362201,1.420165,1.420165,49.228410
6.007867,0.280721,19.919089,1.546242,1.546242,60.632947
5.119504,0.280105,16.151042,1.649567,1.649567,54.699394
6.166065,0.304886,20.047004,1.789712,1.789712,64.963223
5.270907,0.317710,14.449409,1.911425,1.911425,58.123413
4.792082,0.348429,13.369138,1.547471,1.547471,49.459585
5.852971,0.406119,13.162597,1.655479,1.655479,52.523004
5.552361,0.492586,12.955619,1.949344,1.949344,55.662811
7.378117,0.634153,14.507392,1.771465,1.771465,65.349863
5.211159,0.427949,17.936072,1.879305,1.879305,66.182388
5.115776,0.432902,12.451645,2.977626,2.977626,63.172922
5.142614,0.475650,12.782627,8.024219,8.024219,65.117590
6.149017,0.528965,13.006002,1.956109,1.956109,57.692272
6.054717,0.461975,13.544054,2.368518,2.368518,61.148808
5.169440,0.373616,14.083362,2.464339,2.464339,51.885475
4.966143,0.521301,16.019901,2.314257,2.314257,48.931294
5.133531,0.574922,13.357941,3.842104,3.842104,51.185750
5.538069,0.471388,13.337924,2.359940,2.359940,48.691102
5.735055,0.546337,13.562190,2.840809,2.840809,46.922244
6.850099,0.545534,14.346775,2.530631,2.530631,49.331584
5.006519,0.569627,18.119057,3.058560,3.058560,51.081630
5.396832,0.463712,13.305178,2.649160,2.649160,44.556460
5.358933,0.528433,14.013513,3.763297,3.763297,49.699496
5.360918,0.509796,13.961466,2.485021,2.485021,48.103510
5.336912,0.540005,10.535331,2.509404,2.509404,34.304997
5.868618,0.464810,11.692372,2.792424,2.792424,38.537482
8.356563,0.434897,14.925748,3.134667,3.134667,49.314891
4.975233,0.465892,12.417754,2.632707,2.632707,45.218743
6.035400,0.465293,14.053474,5.049436,5.049436,55.743361
5.078116,0.450839,13.648820,2.292933,2.292933,40.151175
5.804621,0.477474,13.252009,2.867612,2.867612,44.768263
5.606928,0.481715,20.822209,3.344355,3.344355,61.553446
5.566664,0.486736,13.509630,2.809087,2.809087,44.922189
4.916084,0.457122,9.542290,0.614641,0.614641,30.130302
7.231132,0.511666,10.558806,0.999752,0.999752,37.814361
4.991400,0.358644,7.726243,1.452678,1.452678,28.413856
5.376772,0.308477,7.258562,0.708723,0.708723,25.100949
5.292215,0.335048,8.078438,0.650513,0.650513,27.785667
4.901014,0.356732,7.811473,0.390617,0.390617,25.676752
5.391778,0.390366,8.825428,0.347832,0.347832,30.120233
6.213867,0.437563,9.376479,0.690370,0.690370,35.323582
5.053314,0.521605,17.135762,0.523698,0.523698,43.816135
5.484065,0.401496,10.400042,0.885895,0.885895,39.528606
4.883376,0.490952,11.170303,0.668097,0.668097,36.841459
5.454582,0.487448,12.306799,0.665469,0.665469,41.992847
5.409001,0.644976,12.900024,0.730384,0.730384,45.860022
5.319343,7.103862,13.988721,1.135384,1.135384,57.457777
4.784493,0.382346,12.521448,1.003324,1.003324,51.438689
4.950035,0.400175,12.465845,0.785235,0.785235,46.703545
4.942669,0.340491,12.972692,0.681919,0.681919,47.699030
5.756240,0.360352,13.157236,0.843337,0.843337,51.486006
5.974266,0.406900,13.783638,1.554932,1.554932,64.442427
5.220575,0.376357,17.371878,1.155643,1.155643,68.521261
5.471162,0.405908,12.643612,6.710422,6.710422,56.506461
5.282070,0.412271,13.509095,1.347252,1.347252,48.312970
5.404098,0.563022,19.280572,1.582010,1.582010,60.389211
5.082214,0.508078,8.226162,1.060492,1.060492,32.203319
5.173124,0.451849,7.058962,0.681789,0.681789,28.674624
7.625682,0.610183,6.388265,0.503676,0.503676,26.841873
5.261733,0.607994,6.391957,0.603766,0.603766,26.641119
5.060270,0.560788,8.204925,0.475819,0.475819,25.048926
5.094445,0.649874,8.459490,0.371726,0.371726,25.925105
6.924233,0.522034,9.530476,0.378160,0.378160,29.736543
4.951915,0.503231,9.492233,0.505249,0.505249,37.622245
5.340007,0.572740,9.430970,0.476081,0.476081,29.386029
5.409955,0.576054,10.783357,0.836504,0.836504,36.849168
5.789182,0.860054,8.287169,0.879365,0.879365,32.169659
5.825949,0.688632,9.283011,1.424187,1.424187,33.804808
5.625941,0.722795,10.379232,0.749860,0.749860,33.978509
5.719283,0.645337,10.273310,0.813289,0.813289,34.946347
5.810018,0.652958,17.262164,1.001343,1.001343,47.037227
5.745990,0.739142,7.965231,1.205364,1.205364,31.756760
5.887343,0.614429,10.425198,0.894960,0.894960,33.050637
11.556860,0.557802,11.883465,1.141620,1.141620,39.943402
5.159407,0.590940,8.408953,1.036329,1.036329,28.244296
5.788851,0.586498,9.493190,1.192735,1.192735,32.255616
6.752879,0.567982,11.051507,1.061971,1.061971,35.461168
4.825812,0.479513,9.431705,0.814933,0.814933,28.259874
4.787986,0.432876,11.467650,1.063503,1.063503,33.434067
5.577999,0.514115,13.153082,0.912008,0.912008,37.962196
7.467775,0.411577,13.912399,1.023840,1.023840,40.527494
5.394681,0.434197,12.528501,2.137943,2.137943,43.167456
