#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,104.045083,0.000000,0.000000,12.740401,5.059298,0.090868,108.560515
0.000000,0.000000,27.242626,0.000000,0.000000,4.434403,3.838286,0.083730,47.148735
0.000000,0.000000,23.236441,0.000000,0.000000,3.891113,3.710691,0.087149,32.830171
0.000000,0.000000,23.355966,0.000000,0.000000,2.791401,3.209912,0.820293,32.143578
0.000000,0.000000,21.713517,0.000000,0.000000,4.859610,3.970462,0.702320,29.488364
0.000000,0.000000,21.762834,0.000000,0.000000,5.149544,5.108496,0.466757,32.540859
0.000000,0.000000,23.633882,0.000000,0.000000,5.623179,4.286880,0.771275,36.693367
0.000000,0.000000,23.653749,0.000000,0.000000,6.274819,5.712034,0.221452,36.144293
0.000000,0.000000,23.986337,0.000000,0.000000,2.984221,4.017991,0.682483,38.355021
0.000000,0.000000,22.224800,0.000000,0.000000,4.402164,6.879315,0.226854,31.596664
0.000000,0.000000,22.051717,0.000000,0.000000,2.949969,4.880783,0.800944,35.530502
0.000000,0.000000,23.753055,0.000000,0.000000,4.474014,5.049774,0.148152,34.432394
0.000000,0.000000,27.575028,0.000000,0.000000,2.742102,4.808714,0.878366,39.231814
0.000000,0.000000,23.992118,0.000000,0.000000,4.711023,5.180628,0.136226,34.709033
0.000000,0.000000,23.079725,0.000000,0.000000,2.350289,4.229972,0.684736,35.249655
0.000000,0.000000,22.309174,0.000000,0.000000,3.298694,4.327363,0.082335,31.159701
0.000000,0.000000,22.301141,0.000000,0.000000,2.154028,4.173459,0.654952,31.751957
0.000000,0.000000,20.710934,0.000000,0.000000,3.545687,4.812104,0.160026,29.410332
0.000000,0.000000,21.974364,0.000000,0.000000,1.840668,4.168810,0.750914,32.646504
0.000000,0.000000,22.015618,0.000000,0.000000,3.378740,4.588174,0.105614,30.512443
0.000000,0.000000,22.498922,0.000000,0.000000,1.642995,4.240280,0.710086,32.576585
0.000000,0.000000,20.892289,0.000000,0.000000,3.273176,4.374585,0.067829,29.323196
0.000000,0.000000,21.916666,0.000000,0.000000,1.723530,4.232836,0.731216,31.460048
0.000000,0.000000,20.732572,0.000000,0.000000,3.663809,5.814177,0.119970,29.117882
0.000000,0.000000,24.214954,0.000000,0.000000,1.568285,4.052151,0.724872,36.047892
0.000000,0.000000,20.412749,0.000000,0.000000,2.774008,4.019267,0.060345,28.417319
0.000000,0.000000,22.618948,0.000000,0.000000,1.578469,3.964964,0.709706,31.179891
0.000000,0.000000,22.192671,0.000000,0.000000,3.530560,4.705347,0.113508,30.188377
0.000000,0.000000,23.229344,0.000000,0.000000,1.475497,3.772267,0.735147,33.667154
0.000000,0.000000,21.376224,0.000000,0.000000,2.948833,4.068540,0.063227,28.887173
0.000000,0.000000,21.199090,0.000000,0.000000,1.599669,3.942288,0.645130,30.135094
