#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
4.726312,21,51,0,14890
14.775076,22,51,0,15385
10.706900,22,52,0,15468
6.162105,23,52,0,16106
11.296023,23,53,0,16484
2.486657,25,52,0,17755
10.993361,26,52,0,18594
4.303548,26,53,0,18780
5.676189,24,56,0,18569
5.276256,24,57,0,19167
4.990312,22,60,0,18533
10.834690,26,57,0,20214
4.994219,23,55,0,18898
5.025559,20,49,0,16726
5.256707,19,51,0,16523
7.119817,19,52,0,16704
13.048226,18,31,0,16299
4.401056,19,31,0,17217
7.753790,20,31,0,18181
4.991997,21,31,0,19012
7.694516,22,31,0,19765
14.949655,21,30,0,19488
12.375132,22,35,0,20441
12.161597,23,30,0,21223
5.352007,24,30,0,22109
12.773708,23,29,0,22500
3.344034,19,34,0,20041
5.720102,21,33,0,21679
9.616121,21,33,0,21747
6.223284,22,33,0,22400
4.070514,21,35,0,21597
6.553518,22,35,0,22386
20.558164,22,36,0,22674
8.001528,30478,0,1082327257,1078248886
21.433750,14,37355984,-2051464155,936783907
