#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,33.987855,3.428996,0.000000,6.487408,1.866646,0.042650,40.646155
0.000000,0.000000,13.934575,3.474956,0.000000,1.047724,1.157093,0.320035,27.858419
0.000000,0.000000,11.248982,3.193573,0.000000,1.454172,1.462106,0.304359,17.860632
0.000000,0.000000,12.044574,2.995282,0.000000,1.471555,1.590706,0.056628,18.890421
0.000000,0.000000,11.372612,2.952229,0.000000,0.966523,1.192583,0.363909,18.185789
0.000000,0.000000,11.022350,2.838059,0.000000,1.347735,1.446842,0.039415,17.106572
0.000000,0.000000,9.775308,2.598241,0.000000,0.799389,1.187482,0.233054,16.049540
0.000000,0.000000,11.103640,2.691593,0.000000,0.901013,1.232686,0.029476,16.837512
0.000000,0.000000,10.541044,2.819104,0.000000,0.682410,1.003611,0.231818,16.526843
0.000000,0.000000,10.347514,2.753951,0.000000,1.188849,1.619753,0.049445,15.642010
0.000000,0.000000,10.955748,3.011738,0.000000,0.800998,2.347434,0.109272,17.653113
0.000000,0.000000,10.036373,2.975077,0.000000,0.847237,1.201089,0.289213,17.596931
0.000000,0.000000,8.795698,3.794716,0.000000,1.300421,1.491337,0.036602,15.582244
0.000000,0.000000,11.113067,2.972424,0.000000,1.080723,1.372950,0.037174,17.781830
0.000000,0.000000,11.372934,2.867564,0.000000,0.685858,1.180880,0.275050,17.468356
0.000000,0.000000,10.127926,2.992520,0.000000,1.304792,1.714783,0.031128,16.119781
0.000000,0.000000,11.138896,2.770875,0.000000,0.737331,1.362713,0.032043,17.818154
0.000000,0.000000,12.625175,2.554077,0.000000,0.565670,1.167930,0.280975,18.076459
0.000000,0.000000,10.773330,2.472008,0.000000,0.947371,1.494234,0.035583,15.944262
0.000000,0.000000,11.802999,2.893827,0.000000,0.653170,1.185893,0.241992,18.020953
0.000000,0.000000,9.898329,3.148524,0.000000,1.141308,1.511422,0.035191,16.149303
0.000000,0.000000,10.402713,2.751575,0.000000,0.748938,1.169338,0.244466,16.658792
0.000000,0.000000,9.964351,2.590713,0.000000,1.080149,1.424586,0.029720,15.423718
0.000000,0.000000,9.815395,3.204475,0.000000,0.792516,1.386720,0.042633,16.362138
0.000000,0.000000,12.613736,2.884267,0.000000,0.686423,1.046345,0.289439,18.617157
0.000000,0.000000,11.289019,2.898102,0.000000,1.093571,1.553995,0.032916,16.923466
0.000000,0.000000,9.960150,2.652578,0.000000,0.691163,1.208997,0.236133,16.116384
0.000000,0.000000,11.192714,3.229866,0.000000,0.904625,1.472131,0.028660,17.577183
0.000000,0.000000,11.189926,2.424525,0.000000,0.641361,1.331396,0.310974,16.784090
0.000000,0.000000,10.898606,2.287112,0.000000,0.960949,1.482999,0.030502,16.271468
0.000000,0.000000,10.175935,2.466207,0.000000,0.685981,1.201148,0.222488,15.921772
0.000000,0.000000,10.321540,2.554059,0.000000,0.968215,1.526734,0.028127,15.743834
0.000000,0.000000,11.706482,3.009400,0.000000,0.782446,1.182158,0.269433,18.112618
0.000000,0.000000,11.083971,2.858423,0.000000,1.073110,1.567746,0.032339,16.942707
0.000000,0.000000,11.033608,2.788186,0.000000,0.876990,1.416279,0.030920,17.522592
0.000000,0.000000,10.770429,2.770046,0.000000,0.634847,1.265334,0.288205,16.728574
0.000000,0.000000,10.109798,2.839053,0.000000,1.143106,1.756668,0.035108,15.785608
