#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.292632,0.478883,17.801902,2.536584,2.536584,117.348798
5.903083,0.452740,16.540847,7.869309,7.869309,147.833251
6.474800,0.388794,16.534897,6.196410,6.196410,159.820175
7.673906,0.380961,16.504987,6.471655,6.471655,96.941847
7.457575,0.448853,19.478571,3.706067,3.706067,112.807714
6.475565,0.267523,17.187935,3.127804,3.127804,120.712977
6.650885,0.253041,16.599787,1.472072,1.472072,111.303380
7.812011,0.365108,22.560960,2.056177,2.056177,121.636049
7.324178,0.274610,20.095209,6.580173,6.580173,105.171013
8.858890,0.225125,21.293488,1.423288,1.423288,104.494603
8.430197,0.270117,19.787887,1.461503,1.461503,116.571763
8.214741,0.176181,23.732505,1.450131,1.450131,110.437954
7.477657,0.164459,20.717525,3.039187,3.039187,117.846307
10.838515,0.302827,22.009666,1.617870,1.617870,107.504156
7.930486,0.221403,28.672351,1.438722,1.438722,105.086449
10.031892,0.236187,20.280678,2.092061,2.092061,105.609154
9.759823,0.199181,20.011220,2.031890,2.031890,112.086667
11.219725,0.367339,27.427708,4.685101,4.685101,118.894845
9.383069,0.249285,34.668676,3.062344,3.062344,202.071310
9.430784,0.418958,23.647992,9.003602,9.003602,242.369754
8.660288,0.255689,19.924213,6.686788,6.686788,244.949052
7.462405,0.221706,19.124520,3.289426,3.289426,204.071039
7.065774,0.220340,17.184274,5.525803,5.525803,186.725933
6.640614,0.238079,17.174953,2.624219,2.624219,155.287588
6.594845,0.401052,17.039478,16.926292,16.926292,218.254760
7.937058,0.309131,16.569413,5.406577,5.406577,204.064312
12.870474,1.118818,25.229946,7.396056,7.396056,161.422073
8.072209,0.704756,13.790425,1.375871,1.375871,64.025348
6.777979,1.068043,10.194993,1.045547,1.045547,36.395158
5.517662,0.669695,3.867765,0.490822,0.490822,19.151479
7.058028,0.632849,12.357817,0.308323,0.308323,30.830728
5.205483,0.435970,7.063306,0.359196,0.359196,24.524616
6.511583,0.657022,6.577994,0.480017,0.480017,24.516303
6.139513,0.444929,5.850141,0.280285,0.280285,21.921886
6.299090,0.399076,6.974075,0.345624,0.345624,23.584099
7.100317,0.390360,8.301884,0.351751,0.351751,27.034145
6.920792,0.437352,11.465787,0.677792,0.677792,39.427681
5.850453,0.273273,11.312825,0.590033,0.590033,33.688862
6.386774,0.315310,14.518836,0.532579,0.532579,37.037762
6.922026,0.308333,17.252738,0.509272,0.509272,43.019483
6.785385,0.373206,17.180858,0.692760,0.692760,45.173463
7.862582,0.413148,15.404298,0.572955,0.572955,47.993045
8.169447,0.336360,12.795323,0.747873,0.747873,49.678518
6.865702,0.290925,12.617924,0.948495,0.948495,46.096138
6.859006,0.278934,12.276498,1.007124,1.007124,45.877414
6.729426,0.314208,12.986961,1.345666,1.345666,54.100973
5.862420,0.297258,12.690731,1.886816,1.886816,50.190139
6.115257,0.301342,13.100062,1.667518,1.667518,52.099674
6.720401,0.304941,13.854722,2.062988,2.062988,61.767167
6.414209,0.272316,13.187526,1.029986,1.029986,56.313166
6.456813,0.304745,14.482184,2.938217,2.938217,65.635391
5.872420,0.352857,14.035099,1.259666,1.259666,60.712356
6.808431,0.332391,14.042229,2.735829,2.735829,78.412866
7.104537,0.349284,13.622495,1.301844,1.301844,70.012068
6.264753,0.385080,13.404107,1.415044,1.415044,67.036104
6.839589,0.492024,14.820715,7.114844,7.114844,95.540955
7.247871,0.453423,16.111607,3.031584,3.031584,81.104275
6.249941,0.360187,14.715075,1.432617,1.432617,62.831111
6.343212,0.424689,21.428455,1.976753,1.976753,84.619634
6.380650,0.403155,21.186069,2.093566,2.093566,79.587967
5.961611,0.342781,14.011240,1.762662,1.762662,77.807282
5.712213,0.338795,14.144177,1.882239,1.882239,75.930408
5.549211,0.359985,13.350174,1.860510,1.860510,83.291398
5.617922,0.437698,14.241557,2.135887,2.135887,70.090223
6.329040,0.415322,14.374437,3.679073,3.679073,87.320484
6.390018,0.409752,14.697037,1.674804,1.674804,54.969746
6.080378,0.378933,14.238971,1.999300,1.999300,45.867446
5.458500,0.296999,15.577591,2.157687,2.157687,46.189468
6.085506,0.396547,14.017051,2.452132,2.452132,51.128384
7.004636,0.484861,14.226827,2.914467,2.914467,53.005568
9.335458,0.515733,15.032178,2.491258,2.491258,58.116264
7.694530,0.343718,16.154876,2.919828,2.919828,67.569910
7.127997,4.482412,16.505993,2.501868,2.501868,63.995690
5.660754,0.343475,18.029317,3.087401,3.087401,72.474671
6.004894,0.483602,14.161129,4.521768,4.521768,59.797867
7.403362,0.456070,24.858995,4.796979,4.796979,109.988272
7.651673,0.613211,15.748360,3.663798,3.663798,86.024013
7.234638,0.438874,15.571783,6.903009,6.903009,109.100082
7.336897,0.425781,16.433222,2.923230,2.923230,72.281794
6.292505,0.356775,17.235031,2.499823,2.499823,76.547221
6.133989,0.389611,20.350517,3.713680,3.713680,87.454409
6.722399,0.496030,16.860190,3.713793,3.713793,82.718343
5.776610,0.547693,14.849749,3.841355,3.841355,77.588226
6.198436,0.336305,15.527065,3.445965,3.445965,80.489446
6.202308,0.337666,15.169463,6.600740,6.600740,81.901614
6.674429,0.326665,15.550605,7.063534,7.063534,88.679372
6.819255,0.324535,15.784790,1.227226,1.227226,116.117003
6.928878,0.262205,16.124622,3.427206,3.427206,113.190253
7.582966,0.250209,16.510062,1.852162,1.852162,121.584317
7.217215,0.246533,18.812773,1.263323,1.263323,115.852666
7.630322,0.262840,17.425940,2.551050,2.551050,106.169752
7.361282,0.174207,17.434392,2.494233,2.494233,112.041979
7.684543,0.198733,17.512393,2.360137,2.360137,98.095078
9.273798,0.210366,17.996482,6.048860,6.048860,115.001697
9.468014,0.187009,18.585747,2.046858,2.046858,102.625377
8.375592,0.198020,21.467491,3.123196,3.123196,110.475789
9.365173,0.183344,22.270611,2.236274,2.236274,107.418591
8.374159,0.167100,27.816250,2.260577,2.260577,203.254428
9.050404,0.184134,20.500420,5.838036,5.838036,218.104122
8.319071,0.256284,19.091929,3.557602,3.557602,223.231928
7.456108,0.216099,17.906287,7.273910,7.273910,220.470555
7.168238,0.192380,18.880187,3.744431,3.744431,181.077936
6.876150,0.227288,22.421000,4.638294,4.638294,193.003547
6.692607,0.260503,15.910066,4.098249,4.098249,186.660528
7.188640,0.344576,16.801162,6.630530,6.630530,201.306912
6.358724,0.316202,15.978743,4.248892,4.248892,181.522176
6.552612,0.358687,16.395453,6.463582,6.463582,189.822573
7.782088,0.363805,17.233072,4.234867,4.234867,182.934402
6.005571,0.320789,22.141145,4.178981,4.178981,183.586802
6.044770,0.281575,16.269378,5.216643,5.216643,180.725360
6.042239,0.450255,15.989773,4.849753,4.849753,158.904750
6.049141,0.312510,14.896513,6.907517,6.907517,144.034638
5.991697,0.382204,16.447480,7.834468,7.834468,177.543317
7.432832,0.381392,16.689550,5.893728,5.893728,165.746787
9.740225,0.428477,19.698466,5.803406,5.803406,199.416025
6.004791,0.427370,20.831054,9.815050,9.815050,106.299972
6.136500,0.341214,14.238184,6.580194,6.580194,62.686420
5.841177,0.612755,12.694814,5.221125,5.221125,40.906299
5.500799,0.298405,13.881341,8.737703,8.737703,118.811924
5.761126,0.298364,14.835032,7.311763,7.311763,154.189553
6.013846,0.441455,14.048866,4.624377,4.624377,44.161651
7.865293,0.427538,15.903778,7.936762,7.936762,97.346911
5.783650,0.296993,21.132803,4.942252,4.942252,55.192028
6.156236,0.305800,19.822927,8.906622,8.906622,92.576906
7.061163,0.389181,16.692581,6.085617,6.085617,66.151898
5.825334,0.306100,15.597949,7.348147,7.348147,58.672213
6.037957,0.349931,16.631458,5.280458,5.280458,59.738729
6.711927,0.837293,15.940075,5.834506,5.834506,57.916354
6.388861,0.299004,16.401222,5.930352,5.930352,59.027503
7.596182,0.353488,16.653362,5.644798,5.644798,64.653120
9.344708,0.322314,19.062946,5.945222,5.945222,71.658768
6.098559,0.288779,19.522598,5.219356,5.219356,71.932395
6.999141,0.268729,15.101986,5.597381,5.597381,70.947433
6.264477,0.358008,15.133866,6.000908,6.000908,75.409838
6.385874,0.294613,15.401137,5.814203,5.814203,67.286214
6.972289,0.305752,15.525082,5.553509,5.553509,63.860653
6.970566,0.375212,15.525403,5.659620,5.659620,74.333836
7.955502,0.447024,16.178845,5.356881,5.356881,76.893185
6.764607,0.283627,21.961740,6.401750,6.401750,83.432262
6.923821,0.294699,14.579839,6.920275,6.920275,91.802503
6.847486,0.320461,15.533036,6.824850,6.824850,101.498677
6.151992,0.313627,15.277829,6.733475,6.733475,96.821693
6.994053,0.309309,16.010126,9.763131,9.763131,91.665563
7.099310,0.401377,16.031864,9.501624,9.501624,108.125216
8.385101,0.334944,15.989465,7.840516,7.840516,98.929560
13.236490,0.396603,17.767981,12.778069,12.778069,139.345759
6.248861,0.336288,25.523738,6.084318,6.084318,126.649460
6.633174,0.341650,16.220113,5.988202,5.988202,108.022034
7.227649,0.398867,16.765416,6.291410,6.291410,111.568764
6.746709,0.321430,16.453947,8.219991,8.219991,104.158765
6.673248,0.347975,15.738409,1.427470,1.427470,126.899180
6.997490,0.337524,15.395464,7.247378,7.247378,127.729634
8.719960,0.293659,20.214064,6.064775,6.064775,150.097446
7.113116,0.341055,16.896319,16.178976,16.178976,154.668684
7.209204,0.347967,17.447549,5.676426,5.676426,132.131509
6.682147,0.317995,16.107245,7.106836,7.106836,88.734780
6.842616,0.330344,16.823023,10.333696,10.333696,107.646203
