#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,39.389332,3.220527,0.000000,6.943810,2.160459,0.042219,47.916301
0.000000,0.000000,15.530020,3.581266,0.000000,1.767043,1.763922,0.039789,29.534320
0.000000,0.000000,9.577130,4.223104,0.000000,1.539413,1.425222,0.039186,18.612284
0.000000,0.000000,8.679071,3.140258,0.000000,1.424733,1.335429,0.074909,15.558555
0.000000,0.000000,8.380895,3.037440,0.000000,1.368281,1.069162,0.038034,14.850323
0.000000,0.000000,7.416047,3.146357,0.000000,1.173366,1.116459,0.345031,13.513151
0.000000,0.000000,9.885381,3.192653,0.000000,1.868311,1.721396,0.265604,16.297655
0.000000,0.000000,9.489911,3.338958,0.000000,1.957298,1.628802,0.039668,18.061474
0.000000,0.000000,7.520394,2.913804,0.000000,1.441972,1.525113,0.263434,15.061957
0.000000,0.000000,8.189417,2.828880,0.000000,1.640423,1.688335,0.036835,14.999112
0.000000,0.000000,8.156712,2.743005,0.000000,1.292659,1.530463,0.038460,15.176451
0.000000,0.000000,7.865634,2.626289,0.000000,1.141385,1.315932,0.289461,14.026664
0.000000,0.000000,8.361328,2.629188,0.000000,1.695196,1.551737,0.033781,14.586652
0.000000,0.000000,8.325175,2.544587,0.000000,1.236223,1.561401,0.045671,14.923316
0.000000,0.000000,8.466461,2.663764,0.000000,1.097482,1.299256,0.302096,14.666619
0.000000,0.000000,8.308584,2.637428,0.000000,1.514330,1.694848,0.031874,14.365993
0.000000,0.000000,8.981400,2.547080,0.000000,1.296048,1.496680,0.031547,15.625499
0.000000,0.000000,8.160206,2.533365,0.000000,1.111904,1.393001,0.034278,14.186589
0.000000,0.000000,8.595393,2.415719,0.000000,0.784600,1.234454,0.252700,14.230055
0.000000,0.000000,8.958945,2.423713,0.000000,1.299812,1.487581,0.029550,14.341650
0.000000,0.000000,8.814530,2.257411,0.000000,1.401613,1.720673,0.046396,14.674804
0.000000,0.000000,8.915714,2.371757,0.000000,0.890895,1.254083,0.029975,15.439468
0.000000,0.000000,10.150171,2.656616,0.000000,0.755044,1.302265,0.261720,15.669817
0.000000,0.000000,9.760343,2.291494,0.000000,1.106559,1.406705,0.026590,15.110469
0.000000,0.000000,8.555282,2.548711,0.000000,0.797583,1.275437,0.037989,14.414729
0.000000,0.000000,8.907162,2.330169,0.000000,0.739106,1.189126,0.242864,14.014922
0.000000,0.000000,9.480732,3.838299,0.000000,1.202122,1.435276,0.034216,16.171931
0.000000,0.000000,9.041602,2.438928,0.000000,0.951926,1.541268,0.032464,15.027854
0.000000,0.000000,8.560019,2.317548,0.000000,0.761684,1.245084,0.232024,14.317998
0.000000,0.000000,8.982970,2.594397,0.000000,1.144716,1.630943,0.027934,14.500830
0.000000,0.000000,9.667641,2.381050,0.000000,0.866756,1.378413,0.027440,15.581903
0.000000,0.000000,12.025243,2.263991,0.000000,0.734451,1.385935,0.031969,17.517243
0.000000,0.000000,8.988413,2.335344,0.000000,0.635474,1.181794,0.253046,14.173887
0.000000,0.000000,9.485969,2.828528,0.000000,1.097558,1.424716,0.027510,15.058946
0.000000,0.000000,9.704026,2.243264,0.000000,0.855803,1.363871,0.026533,15.228385
0.000000,0.000000,9.256654,2.225250,0.000000,0.703990,1.260802,0.221696,14.509354
0.000000,0.000000,9.512771,2.198580,0.000000,1.042469,1.623790,0.027650,14.562578
0.000000,0.000000,9.013252,2.374622,0.000000,0.997792,1.435459,0.026613,14.800903
0.000000,0.000000,9.698890,2.268460,0.000000,0.730352,1.320681,0.237635,15.101747
0.000000,0.000000,9.445764,2.296159,0.000000,1.131842,1.673823,0.029286,14.676728
0.000000,0.000000,9.582908,2.224976,0.000000,0.941000,1.775699,0.036350,15.417724
0.000000,0.000000,12.373287,3.233351,0.000000,0.712180,1.423960,0.263282,19.102511
0.000000,0.000000,10.039453,2.427396,0.000000,1.040158,1.625153,0.028786,15.611703
