#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
4.766982,0.030454,0.338572,0.005551,0.005551,5.146301
5.086990,0.129874,1.852727,0.001139,0.001139,7.072355
5.390684,0.216791,2.140621,0.101520,0.101520,16.280533
5.073625,0.209331,4.504918,0.159100,0.159100,18.539579
4.705491,0.190269,5.376440,0.481889,0.481889,22.447892
4.819489,0.202063,6.493916,0.280273,0.280273,23.057277
5.113658,0.203394,9.128981,0.345511,0.345511,27.379026
5.078701,0.235727,9.266700,0.363958,0.363958,29.115984
5.153534,0.211983,10.157731,0.392659,0.392659,29.922207
4.803970,0.230420,10.748685,0.388219,0.388219,31.501682
4.692974,0.226424,12.010320,0.434914,0.434914,33.662217
4.937581,0.219173,12.271117,0.838518,0.838518,36.182456
4.750107,0.214056,12.409365,0.968776,0.968776,46.176664
5.128170,0.218169,15.376578,1.119642,1.119642,49.426023
5.566377,0.230409,15.153444,0.837546,0.837546,45.479263
4.856885,0.277660,12.858485,0.644156,0.644156,43.323100
5.098312,0.229403,13.521480,0.976241,0.976241,46.488615
5.182158,0.275664,13.314752,0.800314,0.800314,42.691502
4.965673,0.298819,13.169015,0.843973,0.843973,41.335477
5.572621,0.355882,14.615857,1.246910,1.246910,48.351865
5.203331,0.297547,13.774829,1.650024,1.650024,46.388864
5.339612,0.300442,14.459479,1.468146,1.468146,48.318220
5.270238,0.266728,14.272731,1.344463,1.344463,51.623508
5.107040,0.207686,13.787631,1.053321,1.053321,50.284660
5.415148,0.248492,16.078412,1.128671,1.128671,54.229148
5.164098,0.687532,15.809754,1.214665,1.214665,52.068064
5.469037,0.300754,14.372133,1.170007,1.170007,53.391640
7.661139,0.491132,15.037794,1.428652,1.428652,49.328076
5.123176,0.325410,14.129640,2.081399,2.081399,56.738737
5.074808,0.278307,13.827582,1.600752,1.600752,48.208472
4.944422,0.283927,13.693849,1.366773,1.366773,45.795687
5.008242,0.299266,13.244547,1.786412,1.786412,42.907018
5.278066,0.299749,12.931017,1.140535,1.140535,41.664326
5.189264,0.360215,12.904568,1.070434,1.070434,43.698186
4.960558,0.322703,12.791629,1.388972,1.388972,45.222067
5.251563,0.277464,13.124271,1.919194,1.919194,43.879380
5.258494,0.295259,13.911678,1.855155,1.855155,55.577655
5.253224,0.268300,13.734959,1.892828,1.892828,57.435661
5.053338,0.250641,13.768696,1.545252,1.545252,52.988698
5.248051,0.362458,13.208334,1.274910,1.274910,49.612854
4.924469,0.277277,15.782606,1.509436,1.509436,46.687789
4.904930,0.284384,15.439746,1.391348,1.391348,41.138423
6.349830,0.310465,14.740397,1.542437,1.542437,47.944966
5.359087,0.246748,14.762225,0.939535,0.939535,48.832145
5.556703,0.228488,14.999827,1.072881,1.072881,45.154280
5.114011,0.251070,14.199509,1.169937,1.169937,45.233338
5.712492,0.290661,13.962227,1.373371,1.373371,51.463240
4.998573,0.348767,13.452515,1.221545,1.221545,42.123842
5.246707,0.376016,12.373837,1.124682,1.124682,38.102983
5.737867,0.410704,13.330317,1.298259,1.298259,44.739428
5.299487,0.370730,13.047189,0.977807,0.977807,41.112143
5.976440,0.426475,13.109699,1.054084,1.054084,45.179591
4.937550,0.346773,11.064914,0.971448,0.971448,36.450217
5.018509,0.387529,12.280611,1.198320,1.198320,36.966545
5.083757,0.466794,12.777970,1.203497,1.203497,38.788916
5.707129,0.469941,14.170622,2.294083,2.294083,42.022933
5.076265,0.354432,14.075126,3.787474,3.787474,43.793945
5.176734,0.316305,13.750373,1.377217,1.377217,43.257291
4.862360,0.293115,13.522107,1.767889,1.767889,53.581405
5.069944,0.310836,16.835067,1.789578,1.789578,47.072405
4.899603,0.295428,15.713073,1.612652,1.612652,40.993689
6.761357,0.391889,11.560336,1.608105,1.608105,33.154183
5.607333,0.347479,10.180450,0.878817,0.878817,31.341056
5.051552,0.358013,8.168793,1.068636,1.068636,23.547790
4.649697,0.337153,7.546772,1.179894,1.179894,21.818933
5.310506,0.355670,7.336059,0.918336,0.918336,20.326526
5.927865,0.384866,8.078929,1.103238,1.103238,23.614732
5.628032,0.411729,8.545613,0.798137,0.798137,24.401802
