#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,41.528216,6.398107,0.000000,10.456354,4.108432,1.377263,52.286255
0.000000,0.000000,22.908869,6.536043,0.000000,1.618115,1.965829,0.420472,49.119950
0.000000,0.000000,23.975852,5.865698,0.000000,1.249272,1.609726,0.268528,35.626651
0.000000,0.000000,9.610897,4.663221,0.000000,1.637456,2.367350,0.407080,18.236966
0.000000,0.000000,14.385462,7.086079,0.000000,1.898518,2.859085,0.324780,27.596073
0.000000,0.000000,9.845041,5.554948,0.000000,2.174610,2.441663,0.360715,21.922789
0.000000,0.000000,22.178538,7.223134,0.000000,1.786969,3.056090,0.353551,35.842258
0.000000,0.000000,14.899073,5.867269,0.000000,1.689073,2.743151,0.316336,27.260402
0.000000,0.000000,10.571744,5.017980,0.000000,2.366883,3.739913,0.384267,21.418497
0.000000,0.000000,12.420446,6.009228,0.000000,2.323385,3.201913,0.055731,26.402452
0.000000,0.000000,11.712591,5.616250,0.000000,2.992123,4.390006,0.689868,24.153368
0.000000,0.000000,13.683023,9.414757,0.000000,3.522938,6.593908,0.132853,33.127541
0.000000,0.000000,23.652745,8.440640,0.000000,1.972004,3.347779,0.489715,45.129165
0.000000,0.000000,13.245978,5.963862,0.000000,2.319347,4.297255,0.112515,26.427945
0.000000,0.000000,16.791594,8.122529,0.000000,2.044817,2.877122,0.397963,33.310965
0.000000,0.000000,10.358155,5.129224,0.000000,2.400908,3.255452,0.069492,22.256445
0.000000,0.000000,10.626977,5.539212,0.000000,1.834451,2.781745,0.363982,23.246968
0.000000,0.000000,10.882644,4.837383,0.000000,1.901643,3.081802,0.100370,21.775555
0.000000,0.000000,10.151867,4.744754,0.000000,1.678459,2.302535,0.044791,21.369788
0.000000,0.000000,8.197400,4.478312,0.000000,1.371109,2.316005,0.334439,17.711566
0.000000,0.000000,9.077626,4.503856,0.000000,1.840192,3.050578,0.069341,18.708883
0.000000,0.000000,9.216281,4.761524,0.000000,1.638693,2.777664,0.383137,20.191746
0.000000,0.000000,11.376342,5.328846,0.000000,1.999061,2.858933,0.050868,22.777516
0.000000,0.000000,12.322431,6.123332,0.000000,1.401541,2.321496,0.311789,24.592588
0.000000,0.000000,9.349041,4.648234,0.000000,1.723391,2.790612,0.065141,19.053848
0.000000,0.000000,10.024139,4.974263,0.000000,1.737337,2.150689,0.263058,20.878576
0.000000,0.000000,8.869558,6.360349,0.000000,1.622836,2.853267,0.350773,20.603716
0.000000,0.000000,11.635857,5.001341,0.000000,1.712809,2.998384,0.281606,23.164967
0.000000,0.000000,11.848106,4.706179,0.000000,1.819268,3.406842,0.337478,22.966600
0.000000,0.000000,10.786300,4.465544,0.000000,2.043364,3.222513,0.313861,22.234523
0.000000,0.000000,10.011983,4.608620,0.000000,2.017956,4.409563,0.355983,21.718305
0.000000,0.000000,13.079460,4.636069,0.000000,2.004248,3.569563,0.320081,26.463088
0.000000,0.000000,10.942977,4.667053,0.000000,2.006181,3.380665,0.336881,22.887121
0.000000,0.000000,11.503928,4.817698,0.000000,2.390099,4.253212,0.351576,23.524873
0.000000,0.000000,13.462637,5.546149,0.000000,2.079417,5.140419,0.433072,27.817201
0.000000,0.000000,11.939348,4.732749,0.000000,2.593551,5.060187,0.280868,26.354823
0.000000,0.000000,13.710937,5.019792,0.000000,2.742598,3.862805,0.341331,29.063793
0.000000,0.000000,11.580295,5.334522,0.000000,2.427878,4.974121,0.398950,25.545446
0.000000,0.000000,12.122311,5.403592,0.000000,2.047053,4.583701,0.417704,27.102836
0.000000,0.000000,10.543536,4.946142,0.000000,2.056191,4.067961,0.472853,24.622168
0.000000,0.000000,11.779749,4.867272,0.000000,2.009349,4.598961,0.304127,25.065651
0.000000,0.000000,11.403182,4.659380,0.000000,2.088892,4.103548,0.488011,24.891076
0.000000,0.000000,11.934779,4.613472,0.000000,1.996825,4.783887,0.299384,25.167115
0.000000,0.000000,10.333395,4.695938,0.000000,1.908296,4.983445,0.356472,23.598880
0.000000,0.000000,15.404643,4.986909,0.000000,1.912658,4.160983,0.340245,29.505754
0.000000,0.000000,12.598854,4.927660,0.000000,1.899353,5.462784,0.481825,25.762892
0.000000,0.000000,11.398302,4.958775,0.000000,2.124599,4.854119,0.324205,26.204821
0.000000,0.000000,13.099342,4.721699,0.000000,1.541536,4.726204,0.316162,27.266969
0.000000,0.000000,10.622037,5.129834,0.000000,1.923686,6.283076,0.451154,24.132335
0.000000,0.000000,11.326485,4.732327,0.000000,2.020951,5.204892,0.387164,26.995712
0.000000,0.000000,15.304513,5.527862,0.000000,1.896107,4.804650,0.456917,30.545267
0.000000,0.000000,12.354948,4.837144,0.000000,2.209970,5.244571,0.155210,26.369567
0.000000,0.000000,14.030442,5.734926,0.000000,1.917792,5.083174,0.480002,29.437237
0.000000,0.000000,13.080699,5.679589,0.000000,2.811515,5.430659,0.108661,28.545832
0.000000,0.000000,13.251146,5.233239,0.000000,2.146908,5.005336,0.549038,29.442220
0.000000,0.000000,14.478370,4.816569,0.000000,1.714154,4.257272,0.202867,28.942671
0.000000,0.000000,15.520079,4.226037,0.000000,1.545562,5.918774,0.524597,27.726914
0.000000,0.000000,17.775662,5.564230,0.000000,1.550262,4.234621,0.633834,33.133919
0.000000,0.000000,13.593247,4.654486,0.000000,1.594792,4.522034,0.099024,26.450824
0.000000,0.000000,16.379397,4.775466,0.000000,1.630444,6.685146,1.235098,29.272216
0.000000,0.000000,19.419966,5.703655,0.000000,1.635979,4.083004,0.069569,37.006383
0.000000,0.000000,16.599016,4.676322,0.000000,1.263841,3.768892,0.569193,28.504589
0.000000,0.000000,19.134201,5.001102,0.000000,1.689637,4.072714,0.503292,31.400082
0.000000,0.000000,13.772953,4.742755,0.000000,1.496279,3.898696,0.380902,26.404004
0.000000,0.000000,12.694802,4.830371,0.000000,1.404590,3.608451,0.086467,24.772322
0.000000,0.000000,10.744117,4.359051,0.000000,1.192314,3.786294,0.477842,22.031146
0.000000,0.000000,13.005829,4.809869,0.000000,1.824813,3.957650,0.055655,24.870598
0.000000,0.000000,12.070172,4.923111,0.000000,1.330963,4.227154,0.457275,24.418370
0.000000,0.000000,12.200008,4.346594,0.000000,2.719600,4.633550,0.092078,23.801054
0.000000,0.000000,32.958797,9.735720,0.000000,1.631400,3.761197,0.570983,53.175006
0.000000,0.000000,14.936938,4.519332,0.000000,1.708023,3.663736,0.055026,27.025357
0.000000,0.000000,13.132029,4.496543,0.000000,1.162729,3.092741,0.372165,24.480025
0.000000,0.000000,12.414874,4.339924,0.000000,1.492849,5.268622,0.441006,22.698266
0.000000,0.000000,15.496984,5.284043,0.000000,1.433764,4.331562,0.398842,29.867174
0.000000,0.000000,16.718179,4.796879,0.000000,1.748776,4.357424,0.352847,29.135249
0.000000,0.000000,14.208652,5.019987,0.000000,1.620786,3.843463,0.313210,27.375664
0.000000,0.000000,15.271326,5.153460,0.000000,1.425309,3.723808,0.278047,27.929748
0.000000,0.000000,12.730309,5.224345,0.000000,1.653464,4.945860,0.339551,24.961547
0.000000,0.000000,14.886456,5.487290,0.000000,1.505709,4.538455,0.347876,28.965576
0.000000,0.000000,14.467168,5.103577,0.000000,1.566824,4.982706,0.397941,27.497875
0.000000,0.000000,14.354008,4.930046,0.000000,1.513024,4.766620,0.362007,27.905285
0.000000,0.000000,14.717216,5.278239,0.000000,1.616618,4.466542,0.406884,28.264318
0.000000,0.000000,15.178886,5.370943,0.000000,1.795249,4.545271,0.367390,28.712785
0.000000,0.000000,17.324282,4.681815,0.000000,1.422151,4.763841,0.398126,30.596819
0.000000,0.000000,16.023472,5.166248,0.000000,1.629207,4.795263,0.353519,29.697837
0.000000,0.000000,16.949776,4.825334,0.000000,1.410561,4.533724,0.345097,30.382536
0.000000,0.000000,14.678240,5.017572,0.000000,1.468005,5.187907,0.468030,28.000902
0.000000,0.000000,14.565436,5.216822,0.000000,1.444313,4.707027,0.462333,28.911935
0.000000,0.000000,13.540913,5.085616,0.000000,1.471956,4.272402,0.390322,27.071483
0.000000,0.000000,12.709334,4.853858,0.000000,1.300336,4.727951,0.462332,25.718889
0.000000,0.000000,13.218151,4.683138,0.000000,1.261796,5.027964,0.384461,26.568927
0.000000,0.000000,12.745914,4.748398,0.000000,1.548275,4.581227,0.181996,26.111842
0.000000,0.000000,12.878569,4.918728,0.000000,0.952449,3.410597,0.397822,26.119978
0.000000,0.000000,10.897426,4.100478,0.000000,1.982867,6.838733,0.087401,21.322903
0.000000,0.000000,16.919265,5.982671,0.000000,0.906823,3.083343,0.687427,34.264776
0.000000,0.000000,14.685842,5.003142,0.000000,1.701164,3.653263,0.057467,26.017317
0.000000,0.000000,14.585179,4.998508,0.000000,1.123082,4.555408,0.609881,26.475677
0.000000,0.000000,15.285912,5.410125,0.000000,1.505297,5.588257,0.099708,28.790814
0.000000,0.000000,20.124845,6.260969,0.000000,1.149520,3.937767,0.395857,35.380122
0.000000,0.000000,10.593061,5.458942,0.000000,1.179063,3.316718,0.311864,23.166493
0.000000,0.000000,10.863184,5.291423,0.000000,1.206955,3.780472,0.277558,22.293032
0.000000,0.000000,11.624539,5.161471,0.000000,1.474735,3.723266,0.274476,23.415376
0.000000,0.000000,11.522673,5.168222,0.000000,1.452247,4.030778,0.254907,23.991146
0.000000,0.000000,13.551993,5.456076,0.000000,1.208844,5.391576,0.322164,26.213433
0.000000,0.000000,12.535931,5.893525,0.000000,1.351757,4.901254,0.269820,27.048365
0.000000,0.000000,16.947448,5.165834,0.000000,1.421099,4.805562,0.342481,30.162661
0.000000,0.000000,10.892792,4.430314,0.000000,2.077604,6.198220,0.522351,23.477033
0.000000,0.000000,13.398803,5.188102,0.000000,2.155899,5.679880,0.097938,29.192474
0.000000,0.000000,18.209444,5.596812,0.000000,1.129464,3.243904,0.471167,33.566620
0.000000,0.000000,12.220551,4.099305,0.000000,1.449881,4.361723,0.423185,22.556448
0.000000,0.000000,13.266589,4.233471,0.000000,1.519222,3.769326,0.413906,25.506613
0.000000,0.000000,16.391195,4.719682,0.000000,1.338658,3.662238,0.383062,28.632239
0.000000,0.000000,12.867810,4.496594,0.000000,1.286987,5.459094,0.333430,24.515092
0.000000,0.000000,13.525479,4.448015,0.000000,1.378207,3.936486,0.323728,26.503776
0.000000,0.000000,12.222828,4.458732,0.000000,1.603887,6.821466,0.488130,23.748014
0.000000,0.000000,18.653357,5.310460,0.000000,1.619103,6.603123,0.399244,35.001640
0.000000,0.000000,16.226705,4.832315,0.000000,1.945652,6.796049,0.444229,31.463995
0.000000,0.000000,17.774579,5.308073,0.000000,2.210035,6.908779,0.475617,34.666853
0.000000,0.000000,17.297585,5.265724,0.000000,1.691645,6.413870,0.408490,34.531894
0.000000,0.000000,14.618651,4.972364,0.000000,1.875042,7.506744,0.413428,29.949022
0.000000,0.000000,14.329369,5.366063,0.000000,2.630767,7.010018,0.870942,31.251144
0.000000,0.000000,16.067854,6.071737,0.000000,2.094687,9.451908,0.619942,35.696859
0.000000,0.000000,13.766167,6.476772,0.000000,1.778113,7.295922,0.458860,34.483338
0.000000,0.000000,13.499016,5.320123,0.000000,1.673087,6.754491,0.580676,30.570587
0.000000,0.000000,11.599957,5.882527,0.000000,2.749869,8.541774,0.632911,29.203678
0.000000,0.000000,15.331355,5.499327,0.000000,1.505796,8.954835,0.336197,35.753599
0.000000,0.000000,11.377764,5.070454,0.000000,2.014928,9.580055,0.457546,28.949194
0.000000,0.000000,18.074188,7.423238,0.000000,1.759738,7.839012,0.494241,39.838870
0.000000,0.000000,12.846920,5.290241,0.000000,1.793860,13.203346,0.659045,35.559241
0.000000,0.000000,11.659370,4.675454,0.000000,2.166601,7.391397,0.521309,34.639742
0.000000,0.000000,14.431913,6.006356,0.000000,1.687434,6.707306,0.441570,36.977147
0.000000,0.000000,14.405764,5.168359,0.000000,1.396895,8.314401,0.429643,34.947917
0.000000,0.000000,11.182441,4.722158,0.000000,1.385457,5.064666,0.493623,28.647025
0.000000,0.000000,12.921278,5.203806,0.000000,1.341566,4.586669,0.345694,27.405959
0.000000,0.000000,10.499072,4.498437,0.000000,1.441057,5.303170,0.379795,23.125424
0.000000,0.000000,11.996779,4.728374,0.000000,1.682572,6.735585,0.513440,25.880178
0.000000,0.000000,13.795890,5.822750,0.000000,1.765012,5.970523,0.459478,30.893786
0.000000,0.000000,13.256189,5.982815,0.000000,2.494771,6.698587,0.435298,29.768276
0.000000,0.000000,16.551949,8.538453,0.000000,1.326654,5.069780,0.389986,37.229875
0.000000,0.000000,10.581662,5.562067,0.000000,1.676475,5.971904,0.493340,27.812085
0.000000,0.000000,11.020617,6.709928,0.000000,1.412513,5.207063,0.452250,28.493210
0.000000,0.000000,11.349520,5.054264,0.000000,1.463794,7.209834,0.697857,26.044504
0.000000,0.000000,12.940861,5.401640,0.000000,1.441633,7.252793,0.565556,30.492597
0.000000,0.000000,12.419923,5.199565,0.000000,2.418078,8.647104,0.488587,29.207191
0.000000,0.000000,16.577030,6.671121,0.000000,1.320371,6.646296,0.570799,37.750978
0.000000,0.000000,12.925192,5.566463,0.000000,1.911140,10.280707,0.803110,29.322849
0.000000,0.000000,14.200275,7.168259,0.000000,2.310066,8.538250,0.510770,37.275993
0.000000,0.000000,15.858043,7.480494,0.000000,1.228303,8.956556,0.615362,37.256617
0.000000,0.000000,12.195414,4.886669,0.000000,1.538823,9.134372,0.502609,30.139779
0.000000,0.000000,18.446042,6.101263,0.000000,1.463176,6.077877,0.410759,38.108563
0.000000,0.000000,12.907929,5.241343,0.000000,3.991180,9.543882,1.039514,31.380198
0.000000,0.000000,23.502467,10.083623,0.000000,2.621878,15.617770,1.182181,54.028985
0.000000,0.000000,20.465776,6.395264,0.000000,2.082771,7.420728,0.828528,55.770407
0.000000,0.000000,27.200049,8.092683,0.000000,1.687391,9.612434,0.657081,48.354039
0.000000,0.000000,19.508717,7.435588,0.000000,1.555286,10.596628,0.671939,41.178535
0.000000,0.000000,19.462475,6.128442,0.000000,3.217552,15.369479,0.850267,41.453107
0.000000,0.000000,16.317748,6.571772,0.000000,1.723662,6.489990,0.497920,45.648627
0.000000,0.000000,17.741457,7.253560,0.000000,2.282946,7.198744,0.455626,36.072573
0.000000,0.000000,17.394814,6.902081,0.000000,1.467789,5.125946,0.378622,36.496665
0.000000,0.000000,12.169497,4.831265,0.000000,1.715490,8.442718,0.555260,25.766307
0.000000,0.000000,21.901003,6.584492,0.000000,1.468017,6.329766,0.395814,42.201056
0.000000,0.000000,16.033069,5.788557,0.000000,1.719874,6.857802,0.410987,32.069623
0.000000,0.000000,17.406113,6.184367,0.000000,1.287236,5.171725,0.401675,34.697958
0.000000,0.000000,12.282486,4.792716,0.000000,1.413990,4.161634,0.391701,26.187581
0.000000,0.000000,12.454591,4.991628,0.000000,1.210460,5.520610,0.415436,25.348005
0.000000,0.000000,16.997477,6.123468,0.000000,2.153543,6.879433,0.405669,32.355909
0.000000,0.000000,13.173697,5.479541,0.000000,1.324864,5.721555,0.391560,30.211153
0.000000,0.000000,14.067463,4.867793,0.000000,1.254395,5.345896,0.448268,28.444881
0.000000,0.000000,11.014278,4.881601,0.000000,1.214400,5.708227,0.369419,24.917820
0.000000,0.000000,11.851982,4.857853,0.000000,1.395127,4.784332,0.460086,25.710631
0.000000,0.000000,13.119702,5.142356,0.000000,1.365856,5.165593,0.354594,26.797648
0.000000,0.000000,13.689052,5.382981,0.000000,1.357065,6.439185,0.622384,28.354567
0.000000,0.000000,16.702658,5.612920,0.000000,1.380790,4.736275,0.357362,33.400404
0.000000,0.000000,14.384446,5.760298,0.000000,1.386336,5.303873,0.398255,28.430776
0.000000,0.000000,15.482578,5.997380,0.000000,1.165736,6.654664,0.556039,30.687123
0.000000,0.000000,14.350169,5.465060,0.000000,1.294334,4.674445,0.380240,30.636618
0.000000,0.000000,12.015418,4.894969,0.000000,1.800581,5.094160,0.661336,25.335436
0.000000,0.000000,10.462048,4.259563,0.000000,1.311493,3.753480,0.513939,25.300556
0.000000,0.000000,11.876899,5.206563,0.000000,1.415151,4.259453,0.397030,24.584557
0.000000,0.000000,11.504954,4.422362,0.000000,1.426416,3.842085,0.543818,25.401884
0.000000,0.000000,11.168891,4.914455,0.000000,0.965907,4.779757,0.801656,24.479484
0.000000,0.000000,13.598572,4.670743,0.000000,1.241891,6.121498,0.585798,27.342561
0.000000,0.000000,15.336972,4.929146,0.000000,1.640668,6.177771,0.584495,30.216200
0.000000,0.000000,17.892994,5.370815,0.000000,1.328554,4.556515,0.551024,34.053988
0.000000,0.000000,12.190394,5.033838,0.000000,1.752977,4.270306,0.623143,26.938482
0.000000,0.000000,13.755680,4.686101,0.000000,1.658077,4.630598,0.486231,32.111526
0.000000,0.000000,13.772527,5.193684,0.000000,1.398187,4.328913,0.530924,30.267781
0.000000,0.000000,12.155325,4.769530,0.000000,1.663785,3.975807,0.604226,28.522493
0.000000,0.000000,13.879164,5.088397,0.000000,1.084098,10.320306,0.563766,30.139381
0.000000,0.000000,12.490773,5.101247,0.000000,1.310169,3.923820,0.551925,31.426547
0.000000,0.000000,12.071800,5.182740,0.000000,1.330995,3.545599,0.576540,25.004167
0.000000,0.000000,15.545638,4.841170,0.000000,1.446636,3.679843,0.615166,27.813847
0.000000,0.000000,14.293761,4.611768,0.000000,1.425494,5.169392,0.650266,26.389449
0.000000,0.000000,17.657615,5.130852,0.000000,1.365671,4.480651,0.578895,31.782644
0.000000,0.000000,15.538268,4.698500,0.000000,1.364814,4.229575,0.601361,28.542282
0.000000,0.000000,16.093754,5.007659,0.000000,1.511776,4.552749,0.609154,29.114085
0.000000,0.000000,14.078881,4.847470,0.000000,1.397275,4.420927,0.523013,27.236933
0.000000,0.000000,13.501322,5.169195,0.000000,1.361200,3.726434,0.571733,26.624866
0.000000,0.000000,16.239735,5.102480,0.000000,1.672099,4.689161,0.802449,28.801641
0.000000,0.000000,15.923488,4.825393,0.000000,1.267223,3.233355,0.612909,29.705018
0.000000,0.000000,11.473304,3.968057,0.000000,1.539011,3.921910,0.649365,22.160982
0.000000,0.000000,15.935619,5.220531,0.000000,1.594314,4.028498,0.662454,29.148859
0.000000,0.000000,14.424867,5.113725,0.000000,1.678899,4.451685,0.091449,28.082632
0.000000,0.000000,18.488759,5.379975,0.000000,1.097382,4.367637,0.640433,32.192160
0.000000,0.000000,13.326681,5.047806,0.000000,0.978519,3.587406,0.474749,26.405160
0.000000,0.000000,11.801166,3.970380,0.000000,0.956281,3.530460,0.676530,22.295853
0.000000,0.000000,17.586603,4.235881,0.000000,1.719353,3.987713,0.598800,28.659936
0.000000,0.000000,14.162985,4.339809,0.000000,1.276372,6.201719,0.066931,26.179615
0.000000,0.000000,9.659539,4.422425,0.000000,1.044430,4.357208,0.670800,23.236006
0.000000,0.000000,11.827778,5.260373,0.000000,1.260971,2.986272,0.048133,25.015774
0.000000,0.000000,9.810017,5.380463,0.000000,1.293726,2.181244,0.575194,20.647241
0.000000,0.000000,8.845728,4.917511,0.000000,1.681867,4.456590,0.099653,21.278145
0.000000,0.000000,11.043973,5.717293,0.000000,1.009841,2.423223,0.398072,24.370170
0.000000,0.000000,7.888608,4.108328,0.000000,1.551336,2.922326,0.454247,19.892753
0.000000,0.000000,9.568560,5.084257,0.000000,1.654658,3.756302,0.636319,20.846039
0.000000,0.000000,11.105263,5.223754,0.000000,4.503813,9.378133,0.160909,24.320603
0.000000,0.000000,16.131024,10.592311,0.000000,1.217114,11.183580,0.695740,43.581830
0.000000,0.000000,10.344762,6.342657,0.000000,2.782273,13.254785,0.586351,31.647672
0.000000,0.000000,12.506680,7.032358,0.000000,3.049112,15.651084,0.125506,37.970243
0.000000,0.000000,14.944155,9.223159,0.000000,1.830197,5.174427,0.713919,45.127523
0.000000,0.000000,13.385157,7.673158,0.000000,2.748741,6.066293,0.129033,30.544638
0.000000,0.000000,14.715461,7.311475,0.000000,1.955398,6.422667,1.130723,32.933499
0.000000,0.000000,15.453823,9.679986,0.000000,2.158244,5.714577,0.614483,36.993125
0.000000,0.000000,16.619405,7.380806,0.000000,2.503308,7.644058,0.164273,34.337757
0.000000,0.000000,12.295177,6.833374,0.000000,1.687337,4.742949,1.684851,31.815518
0.000000,0.000000,14.267085,8.050866,0.000000,2.587528,6.762631,0.244521,33.727134
0.000000,0.000000,13.926846,6.802954,0.000000,1.116050,11.982414,0.526779,33.150208
0.000000,0.000000,9.227758,5.735230,0.000000,2.115202,4.285425,0.080335,30.056702
0.000000,0.000000,9.739344,6.141943,0.000000,1.132101,9.356857,0.528190,30.115292
0.000000,0.000000,9.052372,4.866165,0.000000,1.740746,4.175038,0.056783,26.211687
0.000000,0.000000,9.416804,5.329414,0.000000,1.086453,3.089237,0.457753,22.178271
0.000000,0.000000,7.844189,5.073754,0.000000,1.882910,3.997155,0.084926,18.959514
0.000000,0.000000,9.169715,5.961508,0.000000,1.195375,3.381695,0.586308,22.751881
0.000000,0.000000,7.942432,4.902437,0.000000,5.759791,12.447731,0.281986,19.647668
0.000000,0.000000,15.979685,11.297004,0.000000,2.676188,5.724412,0.834497,67.052333
0.000000,0.000000,15.399234,9.586484,0.000000,2.587322,5.971222,0.649571,36.554672
0.000000,0.000000,13.801119,7.246456,0.000000,2.761903,4.991691,0.150381,32.920209
0.000000,0.000000,19.040186,7.411835,0.000000,1.561581,4.573240,0.772341,36.734829
0.000000,0.000000,16.731297,8.122901,0.000000,5.102145,10.909923,0.218115,34.288130
0.000000,0.000000,19.222738,15.718471,0.000000,1.387205,3.932633,0.837102,54.705895
0.000000,0.000000,12.945746,7.101079,0.000000,3.075930,7.839251,0.224898,27.870739
0.000000,0.000000,12.252317,7.245272,0.000000,1.154948,12.674740,0.583041,33.602041
0.000000,0.000000,12.070714,6.724656,0.000000,2.439976,15.245536,0.136163,34.795946
0.000000,0.000000,11.650440,7.677543,0.000000,1.763135,7.430810,0.703619,39.725715
0.000000,0.000000,11.259633,8.233470,0.000000,2.207690,5.597566,0.819512,31.381761
0.000000,0.000000,12.502009,7.006694,0.000000,2.178648,6.165796,0.566881,30.398217
0.000000,0.000000,11.258707,6.450048,0.000000,2.325153,4.896923,0.098731,28.635202
0.000000,0.000000,11.559661,6.799261,0.000000,1.360007,3.485430,0.498192,27.625252
0.000000,0.000000,9.663140,5.630131,0.000000,2.001600,4.990836,0.501437,22.427947
