#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
4.792961,0.348970,7.956480,2.296007,2.296007,46.458933
3.963943,0.289771,8.111224,2.334318,2.334318,52.897292
3.926631,0.277819,10.272766,2.348735,2.348735,48.276173
4.625081,0.289295,8.711154,2.350808,2.350808,58.402740
5.306520,0.526012,9.340594,3.002903,3.002903,67.932848
4.912128,0.405791,9.487846,8.057258,8.057258,85.030678
5.374875,0.325771,10.946747,5.700778,5.700778,92.591651
4.104616,0.308162,9.131541,3.431787,3.431787,67.509876
4.352147,0.387998,7.490644,5.377726,5.377726,99.023169
4.232718,0.383395,9.130701,3.730352,3.730352,67.712848
4.083610,0.292019,10.015356,7.236524,7.236524,87.354055
4.143938,0.271436,12.231712,4.151753,4.151753,85.399995
4.682640,0.253512,11.914800,4.763573,4.763573,79.556476
4.455248,0.314025,7.995833,1.859633,1.859633,39.417159
4.792287,0.441107,9.806799,2.326773,2.326773,58.002453
4.452872,0.283703,8.568537,4.035647,4.035647,52.505245
5.204062,0.626152,8.741009,1.916194,1.916194,43.304700
4.585642,0.331360,9.964484,3.327665,3.327665,64.413823
4.422115,0.440434,13.163384,4.182075,4.182075,67.294107
5.125813,0.274541,9.691735,3.944054,3.944054,74.469210
4.546536,0.257160,12.575015,5.864416,5.864416,85.248409
5.693519,0.311093,11.254573,4.331966,4.331966,78.220011
4.708587,0.187539,11.351247,7.834544,7.834544,112.821377
5.322225,0.723052,10.633691,5.883491,5.883491,96.105442
4.616819,0.218653,12.764433,7.209894,7.209894,118.749595
4.848728,0.268211,11.978829,10.106515,10.106515,122.799442
5.783104,0.272467,14.008383,10.488629,10.488629,158.503304
5.372840,0.289533,14.331721,6.930219,6.930219,137.351804
5.846341,0.295320,18.859749,8.955104,8.955104,151.146788
5.921369,0.204497,12.704279,8.854662,8.854662,146.796150
5.585218,0.189820,12.239517,9.614016,9.614016,131.381822
4.978709,0.172450,12.321459,7.545978,7.545978,144.769321
5.212321,0.220130,14.025329,5.275885,5.275885,146.742249
5.452797,0.258169,11.713972,7.115923,7.115923,147.131518
6.364198,0.221172,12.494811,9.227278,9.227278,159.021801
5.352479,0.239508,12.286144,8.791903,8.791903,157.926772
5.501931,0.274519,11.823141,8.359101,8.359101,140.277999
6.280533,0.322970,11.827516,8.968348,8.968348,145.099739
5.009193,0.211467,13.150628,5.826735,5.826735,144.768409
5.035356,0.213323,10.974680,7.359155,7.359155,143.355267
5.845777,0.224059,12.274148,9.323040,9.323040,137.476889
5.096868,0.203867,11.763975,7.563672,7.563672,122.512495
5.002289,0.259950,13.080541,7.399246,7.399246,132.258759
5.808713,0.375558,13.281325,8.389650,8.389650,151.932184
6.530756,0.259234,13.106824,12.343159,12.343159,179.888883
5.726212,0.265389,11.686506,8.395645,8.395645,162.197455
5.679223,0.325966,12.193802,20.071292,20.071292,210.556305
6.006789,0.141987,13.399257,9.763680,9.763680,163.276783
6.707535,0.177151,11.770944,10.783123,10.783123,214.814609
6.828583,0.324392,12.408775,7.096403,7.096403,169.667827
6.176466,0.279643,14.309770,14.734940,14.734940,203.786953
6.873461,0.199406,16.084367,12.585643,12.585643,201.677887
6.084395,0.207971,18.471566,16.658158,16.658158,241.640424
7.679381,0.259711,16.372685,10.882859,10.882859,259.158089
7.929481,0.217568,16.848368,13.934083,13.934083,257.223457
6.946339,0.171374,16.541596,10.854394,10.854394,267.219218
8.075543,0.286352,16.570071,9.398283,9.398283,271.013614
7.119755,0.206994,16.779563,16.336654,16.336654,241.408268
7.961561,0.282031,16.576259,9.264275,9.264275,253.221149
7.005863,0.208785,16.253539,11.513307,11.513307,255.987064
7.839266,0.333142,21.394221,16.998823,16.998823,310.288474
7.539019,0.203552,17.934931,20.560133,20.560133,358.171530
7.703403,0.307098,16.688272,21.964852,21.964852,347.996997
6.770459,0.260851,11.989306,16.798038,16.798038,341.163563
7.455155,0.311538,16.843319,18.358402,18.358402,319.864463
7.529508,0.173818,16.481865,7.252080,7.252080,280.688191
6.916623,0.260840,20.698062,32.182088,32.182088,379.904652
7.501988,0.312342,21.389141,15.146952,15.146952,382.938935
7.103492,0.244187,17.413083,13.084971,13.084971,260.659739
7.014048,0.128938,18.864590,19.609126,19.609126,320.749064
7.259278,0.281185,19.616269,12.263553,12.263553,270.801796
8.338116,0.298403,18.852420,12.048178,12.048178,267.087108
7.374447,0.213540,18.276677,7.950971,7.950971,218.840393
6.481924,0.188995,17.176245,12.210173,12.210173,211.605125
5.888153,0.229314,17.451100,13.543924,13.543924,193.024916
