#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,26.278389,0.000000,0.000000,6.601723,2.623252,0.542304,29.847220
0.000000,0.000000,21.751474,0.000000,0.000000,2.374410,2.268804,0.540024,32.610771
0.000000,0.000000,21.789983,0.000000,0.000000,2.449063,2.796184,0.066109,28.067788
0.000000,0.000000,20.573882,0.000000,0.000000,1.317533,2.547569,0.624474,26.857554
0.000000,0.000000,20.771397,0.000000,0.000000,2.240026,2.863316,0.090184,26.239078
0.000000,0.000000,21.030569,0.000000,0.000000,1.096373,2.433600,0.606735,27.333595
0.000000,0.000000,21.070178,0.000000,0.000000,1.978587,2.530844,0.070782,26.318262
0.000000,0.000000,20.829114,0.000000,0.000000,0.839045,2.425359,0.748841,26.642963
0.000000,0.000000,25.276798,0.000000,0.000000,2.115678,2.819076,0.074893,30.492755
0.000000,0.000000,21.374893,0.000000,0.000000,1.496197,2.631127,0.715170,27.650354
0.000000,0.000000,21.690631,0.000000,0.000000,2.700244,3.033157,0.079416,27.983749
0.000000,0.000000,21.818027,0.000000,0.000000,1.475049,2.697669,0.584232,29.376006
0.000000,0.000000,21.801304,0.000000,0.000000,2.614443,3.085767,0.065558,28.219500
0.000000,0.000000,22.621294,0.000000,0.000000,1.450993,2.683281,0.546720,29.867316
0.000000,0.000000,23.025345,0.000000,0.000000,2.329507,2.835125,0.057045,29.267923
0.000000,0.000000,22.379124,0.000000,0.000000,1.176526,2.624881,0.594028,28.842093
0.000000,0.000000,21.272809,0.000000,0.000000,2.332776,2.918030,0.060144,26.891418
0.000000,0.000000,22.790485,0.000000,0.000000,1.118126,2.865588,0.578256,29.386396
0.000000,0.000000,20.878485,0.000000,0.000000,1.938692,2.701922,0.052253,26.781198
0.000000,0.000000,20.431056,0.000000,0.000000,0.885824,2.537574,0.608628,26.418630
0.000000,0.000000,20.297883,0.000000,0.000000,2.129839,2.744441,0.048222,25.549902
0.000000,0.000000,23.447323,0.000000,0.000000,1.174926,2.591081,0.612095,29.757602
0.000000,0.000000,21.036946,0.000000,0.000000,2.068381,2.775496,0.052775,26.619102
0.000000,0.000000,21.249162,0.000000,0.000000,1.053623,2.328011,0.542946,27.338628
0.000000,0.000000,20.607326,0.000000,0.000000,2.066967,2.881666,0.080029,25.704926
0.000000,0.000000,19.865505,0.000000,0.000000,1.176510,2.904168,0.709773,26.069815
0.000000,0.000000,20.780951,0.000000,0.000000,2.187768,3.197210,0.068096,26.863407
0.000000,0.000000,20.828852,0.000000,0.000000,1.127194,2.837626,0.657439,27.685877
0.000000,0.000000,21.392986,0.000000,0.000000,2.337908,3.202264,0.054619,27.254989
0.000000,0.000000,20.616601,0.000000,0.000000,1.160957,3.040100,0.642859,27.524666
0.000000,0.000000,20.716184,0.000000,0.000000,2.293846,3.329792,0.058671,27.094379
0.000000,0.000000,21.019524,0.000000,0.000000,1.248141,2.959444,0.064347,28.311668
0.000000,0.000000,21.146063,0.000000,0.000000,0.879789,2.867051,0.744487,26.889570
0.000000,0.000000,20.676250,0.000000,0.000000,2.679224,3.724848,0.075377,26.522982
0.000000,0.000000,20.814321,0.000000,0.000000,1.494156,3.027843,0.061229,28.660337
0.000000,0.000000,21.385642,0.000000,0.000000,0.897999,3.005872,0.649646,27.189323
0.000000,0.000000,22.817851,0.000000,0.000000,2.471352,3.489723,0.059704,28.675791
0.000000,0.000000,20.462012,0.000000,0.000000,1.265749,3.158762,0.058541,27.842389
0.000000,0.000000,20.359961,0.000000,0.000000,0.816585,2.880137,0.606026,26.150277
0.000000,0.000000,21.292415,0.000000,0.000000,2.331536,3.102324,0.055694,26.840224
0.000000,0.000000,20.724878,0.000000,0.000000,1.291084,3.114978,0.612821,27.510680
0.000000,0.000000,21.410612,0.000000,0.000000,2.187789,3.283243,0.054360,27.955216
