#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
7.866471,0.059532,0.761043,0.008151,0.008151,8.705323
6.335171,0.304030,2.616755,0.001183,0.001183,9.259876
6.533912,0.291721,2.284148,0.248221,0.248221,18.020613
7.377338,0.344051,4.894583,0.625791,0.625791,31.543076
6.949341,0.355021,4.638737,0.367042,0.367042,27.701151
7.140935,0.381892,7.908568,0.721003,0.721003,34.254790
6.419964,0.434790,6.534939,0.546163,0.546163,33.102374
6.156002,0.390951,6.684180,1.108068,1.108068,46.490747
6.990784,0.450064,7.943381,0.840813,0.840813,46.597904
6.813626,0.877406,9.289835,2.133091,2.133091,76.027662
10.434063,0.793137,13.789231,3.690709,3.690709,86.465527
7.310473,0.517531,10.677763,3.610508,3.610508,90.402420
9.630839,0.565496,12.894616,1.356990,1.356990,69.063023
8.245841,0.589398,11.032166,1.400056,1.400056,72.935242
9.021440,0.706938,16.088724,3.164780,3.164780,110.835480
8.574596,0.657068,12.839904,2.509094,2.509094,119.825225
6.421685,0.703602,13.425155,1.723066,1.723066,70.083838
8.213922,0.673568,11.642083,1.855271,1.855271,73.544062
7.335127,0.916295,13.448572,3.614238,3.614238,110.235883
8.477117,0.682024,12.101974,2.769672,2.769672,122.055480
7.964068,0.782064,15.012789,5.401635,5.401635,141.128439
9.896105,0.917888,16.269705,3.958496,3.958496,151.086143
7.276584,0.732575,12.866075,3.920161,3.920161,119.670660
10.244713,1.309429,20.176990,7.573265,7.573265,156.895060
8.096166,0.804496,16.245900,7.067235,7.067235,146.799177
9.205024,0.898257,14.523700,3.788071,3.788071,101.856897
8.293720,0.822550,14.064497,6.445582,6.445582,145.067679
7.522623,0.767796,17.643834,3.847558,3.847558,138.545376
6.114926,0.685403,14.073018,4.700567,4.700567,101.028185
8.542846,1.760723,19.651688,3.204626,3.204626,181.947537
9.239659,0.851323,16.350923,4.309283,4.309283,158.556044
7.546379,0.739122,16.070479,4.739314,4.739314,154.110773
10.591100,0.916061,21.671442,5.528484,5.528484,186.114241
8.132887,0.731143,15.089777,4.928618,4.928618,151.010684
8.325493,0.765214,15.390328,8.126540,8.126540,167.428208
9.504670,1.085816,18.059409,9.248164,9.248164,192.290744
7.306131,0.830997,13.574238,3.918156,3.918156,187.978801
9.990824,1.271508,20.688254,7.820026,7.820026,200.238133
7.765481,0.799524,12.526187,8.564383,8.564383,160.708254
9.006746,1.071394,19.292769,9.764718,9.764718,199.496515
9.795849,1.320163,24.089513,8.625993,8.625993,214.339311
9.388121,1.345695,19.475312,5.286997,5.286997,186.473227
8.465218,1.025690,16.098229,6.926904,6.926904,189.204613
8.256475,1.018150,17.431454,5.849571,5.849571,194.829751
9.262738,1.151418,15.667911,3.465906,3.465906,164.836177
9.000378,1.040460,18.175531,4.778311,4.778311,153.837726
9.085071,1.274951,15.414343,3.890975,3.890975,157.763014
8.035769,1.068337,13.789268,6.421081,6.421081,149.298403
7.079355,0.948817,11.984551,4.895943,4.895943,103.019379
7.208920,1.562712,17.977002,2.350110,2.350110,149.730455
9.753137,1.918288,20.709174,8.175566,8.175566,168.559303
10.722062,1.246774,22.033233,8.179259,8.179259,170.924384
8.914223,1.347095,12.816489,6.745131,6.745131,114.471524
8.706379,1.040392,13.941535,4.458759,4.458759,134.276661
8.419202,1.889445,14.543971,6.350421,6.350421,144.315436
9.807392,1.339605,14.185631,3.164584,3.164584,134.438422
8.736907,1.413974,14.608205,4.571446,4.571446,122.478400
9.268845,1.323808,13.525307,6.204118,6.204118,124.875620
8.371236,1.304451,13.169927,5.868055,5.868055,116.403879
9.678408,1.488013,14.655819,5.314150,5.314150,102.165711
8.060088,1.376399,10.644434,5.732618,5.732618,90.122322
7.481237,1.528856,13.479030,5.604195,5.604195,109.589476
8.306980,1.674646,15.346199,5.513340,5.513340,102.368092
8.631791,1.523408,15.585718,4.757752,4.757752,101.626149
8.790399,1.583011,24.511676,4.964051,4.964051,122.184396
8.932889,1.393980,15.171151,11.807916,11.807916,112.276663
8.391271,1.708046,13.960051,2.595582,2.595582,118.611627
8.992450,1.350388,15.657277,4.361361,4.361361,122.700445
8.962252,1.500462,16.188328,5.174843,5.174843,122.816723
8.723662,1.427704,24.190435,3.738134,3.738134,124.332343
9.917398,1.257506,14.491423,4.860335,4.860335,104.676028
7.653292,1.392852,13.980226,5.474053,5.474053,101.810535
8.942577,1.406227,12.461536,5.100168,5.100168,102.930506
8.645064,1.219126,13.491912,5.047538,5.047538,117.308681
9.209502,1.024778,12.105760,3.214040,3.214040,79.406481
10.451841,1.250505,17.653114,4.792226,4.792226,139.910065
8.300926,1.140347,11.553987,1.757975,1.757975,73.117919
7.468552,0.930883,15.212075,4.282218,4.282218,101.802386
8.691288,1.163553,13.896343,1.812813,1.812813,118.132181
8.693551,1.122766,13.179504,3.607642,3.607642,109.409744
8.558066,1.164304,20.028766,3.066287,3.066287,100.999359
9.847323,1.206838,14.023337,5.375206,5.375206,119.044806
8.961043,1.581848,12.882516,6.251548,6.251548,118.123229
8.862754,1.486257,12.740074,3.822405,3.822405,127.034045
9.701368,1.966484,16.072571,3.532457,3.532457,120.896597
8.017755,1.375058,13.276628,4.288393,4.288393,115.743665
7.322843,1.620355,12.405175,5.937637,5.937637,101.906373
6.637024,1.255226,10.243252,1.908117,1.908117,62.397957
8.678782,1.447524,16.879906,2.676775,2.676775,97.456081
9.079795,1.976564,11.774267,4.806039,4.806039,81.592595
6.907182,1.564945,11.488554,1.529875,1.529875,56.945732
9.907201,1.535374,14.182361,1.625719,1.625719,63.105211
9.157895,1.631870,13.954837,6.366539,6.366539,98.124843
8.447083,1.457243,11.284376,4.485592,4.485592,84.578550
8.279143,1.313689,9.890962,2.675691,2.675691,87.366893
7.785872,1.422966,12.346076,3.339012,3.339012,96.267707
8.975430,1.532803,20.170905,5.216664,5.216664,98.998642
10.625611,1.413280,15.988117,5.706992,5.706992,106.250490
10.670650,1.103502,19.826092,3.626364,3.626364,123.037966
9.457899,1.344663,15.542668,4.538450,4.538450,103.030612
7.858401,0.948899,13.607447,3.126121,3.126121,67.843371
8.466705,0.911285,13.927111,3.118591,3.118591,95.133516
8.084153,1.042819,14.059737,2.829808,2.829808,86.738954
8.481745,1.175286,20.171443,5.007764,5.007764,95.558692
6.738276,0.959297,16.288189,1.391174,1.391174,68.929752
6.959297,0.866089,13.548402,3.289323,3.289323,95.676346
8.558588,1.255546,14.979346,1.733625,1.733625,116.462623
