#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
7.398825,0.047832,0.475651,0.009499,0.009499,7.941871
0.806296,0.094470,2.455331,0.001422,0.001422,3.360081
6.638665,0.407897,3.747667,0.615402,0.615402,22.080327
6.546316,0.337952,6.657435,0.332588,0.332588,25.915348
8.719830,0.463394,7.977280,0.614903,0.614903,33.481721
7.101820,0.358567,8.642751,0.632891,0.632891,32.995257
6.263847,0.539018,9.085886,0.720532,0.720532,34.685112
7.735677,0.445297,10.732219,0.972829,0.972829,43.323899
6.234806,0.439500,10.598439,0.801345,0.801345,43.154435
7.327183,0.472991,11.787652,1.517415,1.517415,65.046920
11.334167,1.485857,15.412515,1.455699,1.455699,68.940003
6.567713,0.535185,14.336369,1.458792,1.458792,61.581658
6.375816,0.602961,12.995299,1.343142,1.343142,57.170633
6.840535,0.554184,13.528769,1.708071,1.708071,64.342400
6.473309,0.551796,13.821744,1.772774,1.772774,66.052376
6.206743,0.462993,13.719338,2.173082,2.173082,74.474286
6.282366,0.559960,14.480613,2.357832,2.357832,73.559788
6.315045,0.488775,18.114410,3.921842,3.921842,106.103505
7.610701,0.479950,14.871217,2.009177,2.009177,65.527293
6.520355,0.553076,14.764404,1.573031,1.573031,66.638614
11.056286,0.538898,15.048042,2.208420,2.208420,80.519753
6.124589,0.460962,13.643149,1.539715,1.539715,60.977232
6.551067,0.538758,14.013463,1.791653,1.791653,69.768946
6.510551,0.439044,14.920396,2.704642,2.704642,72.470190
6.979634,0.501499,14.278212,1.359165,1.359165,71.281661
6.312559,0.548701,14.100974,2.305006,2.305006,92.764292
7.133293,0.572389,17.267806,2.834731,2.834731,96.832662
8.263104,0.655037,15.984003,4.240861,4.240861,96.529388
6.926841,0.678335,14.608369,8.967301,8.967301,93.350032
7.018923,0.708449,14.914175,2.280363,2.280363,76.165160
6.637384,0.681276,14.419049,1.973080,1.973080,79.603656
6.763935,0.715962,14.845520,2.322332,2.322332,75.955150
6.730617,0.684251,14.666514,3.045080,3.045080,73.452812
6.815403,0.667826,15.050517,2.947124,2.947124,93.806310
6.376684,0.657730,15.480843,2.736234,2.736234,76.630260
6.859001,0.703325,15.357323,3.074738,3.074738,79.630168
6.189927,1.035805,16.046990,2.611931,2.611931,82.653883
6.623727,0.687606,15.181182,3.756818,3.756818,99.018740
7.536651,0.831472,18.672264,3.321347,3.321347,94.451978
6.590128,0.661442,16.214327,3.126848,3.126848,83.449779
7.639655,0.694868,15.501763,8.188975,8.188975,110.459484
7.549983,0.774965,18.735327,2.330312,2.330312,87.576606
7.359425,0.881833,17.003481,2.697022,2.697022,85.317901
7.024047,0.939131,16.700041,9.192844,9.192844,103.886349
8.928655,0.677597,16.638139,4.836591,4.836591,115.363359
7.000034,0.618181,15.887448,3.508061,3.508061,107.521338
7.111157,0.569675,15.432686,4.929769,4.929769,119.826025
6.570825,0.618887,15.585984,6.847895,6.847895,120.004270
7.645854,0.665232,15.459445,4.008301,4.008301,124.774478
6.337310,0.710328,15.160196,5.210313,5.210313,118.460574
6.899657,0.730835,15.079449,3.407740,3.407740,124.900484
6.085448,0.698060,15.291175,11.026220,11.026220,139.908233
7.834447,0.814481,17.315520,3.366801,3.366801,139.380457
7.565291,0.863985,16.768087,5.780380,5.780380,124.543263
6.943050,0.796188,15.373629,7.336129,7.336129,94.596030
6.183704,0.712629,15.025895,0.800911,0.800911,48.903253
5.881591,0.836823,11.856372,0.747184,0.747184,38.046408
6.126972,0.890171,10.317243,0.297447,0.297447,32.317086
6.783313,0.917701,7.447860,0.444548,0.444548,27.998842
6.426308,0.908061,6.556691,0.433616,0.433616,27.095286
5.367890,0.915965,7.509576,0.348775,0.348775,26.714702
5.418599,0.786929,8.638201,0.572585,0.572585,29.002219
5.580073,0.657849,10.685343,0.549928,0.549928,32.094252
6.963447,0.626464,11.603533,0.756846,0.756846,37.679373
6.955697,0.560003,12.545942,0.888618,0.888618,47.287615
6.916072,0.554966,11.792179,1.328498,1.328498,45.496407
7.240930,0.594233,12.777786,1.154116,1.154116,47.612875
7.500685,0.507709,12.157662,2.213207,2.213207,52.020008
7.835217,0.608334,12.614477,1.733844,1.733844,54.897099
8.112363,0.641163,12.346819,1.227633,1.227633,53.286559
6.573692,0.575711,12.328462,1.381920,1.381920,54.496911
6.703835,0.664124,12.574787,2.412635,2.412635,59.321452
6.688636,0.804124,13.192784,2.298102,2.298102,75.220983
6.316943,0.764934,13.723431,1.861088,1.861088,67.549941
6.989883,0.928829,15.323244,2.837141,2.837141,70.619492
6.476094,0.739661,14.368242,2.000611,2.000611,73.635477
6.593308,0.716690,14.938611,1.924596,1.924596,76.171154
7.437688,0.753545,14.954114,3.702386,3.702386,96.459265
6.300041,0.642629,15.027274,8.766901,8.766901,92.469964
7.078306,0.719186,15.284065,2.442542,2.442542,149.502725
6.852499,0.728392,15.373475,5.835421,5.835421,122.086174
7.063639,0.856907,16.469196,4.866782,4.866782,114.733488
7.940945,0.838148,16.413080,4.663794,4.663794,118.446677
7.543447,0.738662,16.179500,3.199150,3.199150,84.534804
9.393865,1.279710,19.972697,3.072991,3.072991,144.967999
7.395587,0.868806,14.426517,2.796050,2.796050,77.653787
7.081346,0.875395,15.105448,5.429857,5.429857,114.099958
6.645873,0.950368,14.441748,1.604493,1.604493,73.848821
7.302913,1.143226,26.062552,2.100976,2.100976,134.604718
8.174819,0.999024,20.425160,3.393572,3.393572,148.260730
8.312746,1.289437,18.199729,4.176212,4.176212,137.070144
8.900313,1.234668,18.825432,7.913609,7.913609,115.387071
8.644833,0.816653,18.234382,7.651640,7.651640,88.516388
8.522953,0.923455,19.029572,2.400516,2.400516,95.986185
7.434398,0.678204,19.735018,3.740046,3.740046,86.090100
7.414078,0.766063,18.517434,4.168518,4.168518,98.192426
8.029270,0.955101,17.984440,2.515159,2.515159,101.810274
7.431500,0.875199,18.618201,2.771375,2.771375,88.943177
7.252883,0.679301,22.299591,2.331712,2.331712,121.138183
8.126866,0.652920,20.407084,3.136970,3.136970,122.926925
9.733129,0.671430,19.595946,5.272584,5.272584,112.078306
7.496551,0.656308,18.408513,5.638903,5.638903,108.357674
7.164569,0.476346,18.792147,2.615926,2.615926,100.464842
7.529823,0.547094,17.190771,1.726353,1.726353,112.395837
7.792952,0.542155,19.541318,3.807396,3.807396,132.047822
6.483271,0.487364,18.278067,2.164463,2.164463,114.242662
7.177509,0.498981,18.050327,5.005904,5.005904,130.193284
6.730353,0.432975,21.430861,2.506908,2.506908,109.402247
6.563617,0.478994,19.004830,2.564772,2.564772,113.896133
6.633671,0.398692,20.148338,3.512176,3.512176,115.686461
6.679332,0.392569,21.851872,3.448863,3.448863,112.979790
6.404965,0.414748,24.043226,1.852512,1.852512,111.324512
6.303862,0.393730,20.562750,3.011741,3.011741,114.256569
6.209599,0.381669,19.935375,2.500949,2.500949,107.742815
6.492476,0.438653,22.843526,3.844808,3.844808,114.013933
5.940551,0.457401,20.385339,3.049335,3.049335,108.411486
5.639359,0.658967,0.616726,0.002562,0.002562,6.919470
1.090151,0.789002,1.774065,0.000868,0.000868,3.655118
5.649357,1.211870,3.608469,0.127928,0.127928,23.528364
6.654103,1.156080,5.368260,0.282813,0.282813,26.119548
5.710814,0.928861,6.249950,0.182274,0.182274,25.368162
6.117690,1.256847,7.596936,0.382516,0.382516,28.832277
6.007218,1.019435,8.247685,0.431618,0.431618,30.876162
6.702434,1.097251,8.842210,0.477572,0.477572,32.576384
6.424832,1.112613,8.398487,0.870217,0.870217,32.708492
6.664535,1.020281,9.120008,0.692600,0.692600,36.022793
5.583015,1.608846,11.361451,0.461820,0.461820,37.408556
6.949976,1.597697,11.449097,0.464556,0.464556,37.928189
6.412771,0.868414,11.198306,0.453787,0.453787,35.641503
5.781187,0.722638,11.986320,0.514852,0.514852,37.031527
6.673512,0.854910,12.633757,0.615553,0.615553,40.945993
6.733352,0.847853,13.269981,0.995225,0.995225,43.333040
6.862497,0.737739,14.256597,1.960400,1.960400,52.324566
6.693575,0.806502,14.559082,1.105893,1.105893,49.402378
5.415527,0.771600,14.179344,0.875862,0.875862,48.265166
6.019475,0.744394,14.879337,1.795623,1.795623,53.877598
5.800832,0.589086,16.167960,1.374875,1.374875,54.314179
