#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.732469,0.050146,0.469308,0.007801,0.007801,7.268026
0.707421,0.077509,2.154341,0.001283,0.001283,2.944886
6.282920,0.428287,2.929907,0.126582,0.126582,18.605386
6.178485,0.991940,4.171772,0.326753,0.326753,21.765301
6.455487,0.268877,5.687278,0.472238,0.472238,29.040092
5.452553,0.333101,6.591925,0.299741,0.299741,26.800893
5.627194,0.302188,7.398668,0.847774,0.847774,33.428845
6.597470,0.331968,8.671271,1.973342,1.973342,39.394363
6.731559,0.328613,9.465442,0.986400,0.986400,43.339563
6.550187,0.387901,10.580548,1.138803,1.138803,59.047138
6.244410,0.383091,11.460806,1.678486,1.678486,49.417059
6.227907,0.368663,14.052617,1.335223,1.335223,54.986047
5.679146,0.387460,11.824060,1.712694,1.712694,54.781520
5.327787,0.395267,12.203946,1.998198,1.998198,60.620217
7.507396,0.584855,12.500477,1.667350,1.667350,66.682948
6.860869,0.486068,15.019783,3.080924,3.080924,87.686764
6.712865,0.487330,15.512253,3.753242,3.753242,91.985231
6.548778,0.471839,13.224468,1.868460,1.868460,72.052337
6.361548,0.408765,13.800894,1.529530,1.529530,75.675316
5.710899,0.466591,13.040368,1.843586,1.843586,72.529681
5.917051,0.454416,13.367911,6.611827,6.611827,97.313289
6.582627,0.448074,13.907507,6.475404,6.475404,99.394760
6.619001,0.595968,14.282605,3.043182,3.043182,92.121233
6.409875,0.459007,15.402081,2.465295,2.465295,111.184539
5.963545,0.500059,13.355542,3.965583,3.965583,92.787104
6.106721,0.457303,13.619290,2.572991,2.572991,106.843287
6.362200,0.508466,13.907646,2.077656,2.077656,104.086525
5.972473,0.469449,13.647833,3.292169,3.292169,82.735147
6.866602,0.440472,13.844270,5.470308,5.470308,93.766278
6.251210,0.494440,15.026442,3.165796,3.165796,115.446582
7.260310,0.546253,14.267704,3.060956,3.060956,85.987546
7.177308,0.659172,15.092095,2.686325,2.686325,92.444744
7.879806,0.464511,14.723477,2.227906,2.227906,84.069605
7.494803,0.527969,14.517743,1.402522,1.402522,66.724361
7.117513,0.521197,13.848038,1.941749,1.941749,66.442684
5.962172,0.473411,15.007777,2.382595,2.382595,75.581044
5.719252,0.539836,13.322106,1.868984,1.868984,70.088392
6.593416,0.507939,12.545156,1.993756,1.993756,74.911261
6.477842,0.507981,12.019586,1.726455,1.726455,72.243181
5.932565,0.643854,11.537782,3.047784,3.047784,60.283062
6.742768,0.624770,11.285049,1.293618,1.293618,59.347494
6.671932,0.710075,10.924410,1.681911,1.681911,54.966565
6.791740,0.834488,16.380117,1.573135,1.573135,100.481887
6.725108,0.812600,12.113865,2.320858,2.320858,73.401381
6.600676,0.710749,11.250402,2.160086,2.160086,73.507666
5.809326,0.809056,10.634884,2.036334,2.036334,55.588840
5.891154,0.744229,11.481457,1.688698,1.688698,51.912054
6.885990,0.774563,11.490303,1.626766,1.626766,49.628326
6.477997,0.746914,11.947668,1.209319,1.209319,46.689167
7.118611,1.210088,14.062116,1.742856,1.742856,55.706583
5.429491,0.752405,12.674901,1.552365,1.552365,56.343247
6.919611,0.608819,15.474253,1.356327,1.356327,57.185696
7.380987,0.720002,13.040850,1.433922,1.433922,53.075066
5.936995,0.601445,13.052831,5.154583,5.154583,87.522396
6.313619,0.498651,12.263503,0.659413,0.659413,42.677174
5.886132,0.669473,10.904061,0.736798,0.736798,37.110720
6.638701,0.607229,12.692948,1.106220,1.106220,45.595575
5.725989,0.637801,11.224971,1.341095,1.341095,43.776555
5.695998,0.680598,12.088496,2.391728,2.391728,52.714529
5.526979,0.835389,13.509763,0.795328,0.795328,46.131214
5.882954,0.634956,11.205442,0.622522,0.622522,38.116189
5.924597,0.648383,13.771620,0.804888,0.804888,44.726905
5.972322,0.736343,13.925021,1.421060,1.421060,46.301437
5.930057,0.603024,12.575666,0.932116,0.932116,41.946911
6.662964,0.585352,11.666064,1.201917,1.201917,50.883557
6.691351,0.728515,12.567373,1.710459,1.710459,51.603407
5.662908,0.662964,11.230455,1.210131,1.210131,41.415137
7.165322,0.681267,12.051084,0.973824,0.973824,45.097545
5.608414,0.709996,12.293666,1.153493,1.153493,41.876533
8.439021,0.809324,16.369738,1.086234,1.086234,63.108587
6.874945,0.595070,12.457184,1.115624,1.115624,45.755099
5.951435,0.698177,14.757488,1.523211,1.523211,54.632826
6.731382,0.755465,12.331610,2.197899,2.197899,49.664052
