#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,27.950108,3.826656,0.000000,6.304914,2.410770,0.482873,36.024192
0.000000,0.000000,9.291123,3.207764,0.000000,1.576411,1.743904,0.274913,23.651269
0.000000,0.000000,10.435175,3.281781,0.000000,1.430510,1.516538,0.227687,18.318019
0.000000,0.000000,7.765338,2.968085,0.000000,1.192899,1.362791,0.236957,14.613042
0.000000,0.000000,7.953190,3.200057,0.000000,1.274709,1.543957,0.035893,14.689499
0.000000,0.000000,7.550823,3.043891,0.000000,0.928282,1.307865,0.262272,14.213229
0.000000,0.000000,7.661645,3.002217,0.000000,1.199321,1.554455,0.032562,13.950052
0.000000,0.000000,7.536423,3.062306,0.000000,0.945549,1.479068,0.240407,14.254818
0.000000,0.000000,7.123512,3.030292,0.000000,1.107364,1.466420,0.049501,13.673490
0.000000,0.000000,7.529884,2.984395,0.000000,0.864128,1.968995,0.477904,13.917954
0.000000,0.000000,7.900096,3.050370,0.000000,1.315993,1.895700,0.057547,15.192442
0.000000,0.000000,7.334989,4.051220,0.000000,0.814163,1.358728,0.260032,15.479701
0.000000,0.000000,8.952740,3.470269,0.000000,1.243715,1.905618,0.032394,15.604744
0.000000,0.000000,9.388547,3.543872,0.000000,0.973512,1.425598,0.243277,17.200727
0.000000,0.000000,7.508268,3.450781,0.000000,1.035268,1.755261,0.032565,14.957078
0.000000,0.000000,6.618526,3.617505,0.000000,1.002028,1.502982,0.222484,14.123029
0.000000,0.000000,7.681135,3.117382,0.000000,1.110219,1.874813,0.219803,14.306816
0.000000,0.000000,7.215492,3.115658,0.000000,1.210295,2.623490,0.039979,14.281460
0.000000,0.000000,7.522932,3.332752,0.000000,1.108638,1.618766,0.226784,15.613699
0.000000,0.000000,7.501115,3.267355,0.000000,1.319214,1.936450,0.052037,14.564311
0.000000,0.000000,7.417779,3.165519,0.000000,1.071599,1.580337,0.258454,15.087786
0.000000,0.000000,6.854545,3.083283,0.000000,1.332863,2.101325,0.039507,13.570557
0.000000,0.000000,6.886426,3.267469,0.000000,1.280443,2.032858,0.256117,14.542885
0.000000,0.000000,7.453578,3.390209,0.000000,1.235960,2.101787,0.035668,15.262885
0.000000,0.000000,7.625093,3.447301,0.000000,1.068627,1.902362,0.249781,15.478518
0.000000,0.000000,7.137365,3.531897,0.000000,1.339376,2.159255,0.036587,14.809054
0.000000,0.000000,7.494887,3.239998,0.000000,1.059783,1.900953,0.234513,15.275405
