#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
5.517466,0.077879,0.728627,0.007253,0.007253,6.337819
0.910804,0.113456,1.762727,0.000981,0.000981,2.789462
6.194094,0.475516,4.087143,0.469163,0.469163,28.876087
6.265792,0.465406,3.769699,0.207585,0.207585,24.869129
6.503355,0.450808,4.900913,0.541501,0.541501,30.324378
6.912994,0.546110,5.617528,0.735240,0.735240,36.744183
6.563379,0.626934,6.506490,0.841102,0.841102,39.157789
6.274559,0.627035,7.030328,1.004943,1.004943,41.911699
6.673078,0.613659,7.920314,1.335153,1.335153,47.274382
6.407643,0.649617,8.258849,1.311667,1.311667,54.490684
7.045297,0.664175,10.324664,1.484316,1.484316,55.100480
6.826852,0.735291,8.881946,1.590459,1.590459,53.286607
7.245088,0.702778,9.522857,1.676774,1.676774,59.101561
6.497499,0.699964,9.684755,2.151839,2.151839,61.890899
6.747521,0.855279,10.369188,3.251493,3.251493,98.026778
8.060303,0.883442,13.999074,2.713939,2.713939,109.180853
6.641840,0.851041,11.365327,4.776848,4.776848,90.550247
7.973727,0.670347,13.489292,3.527679,3.527679,95.956153
7.230051,0.831494,13.239727,2.938006,2.938006,76.464419
7.308742,0.754897,13.152182,4.578000,4.578000,93.133537
6.649224,0.799874,12.987138,3.486781,3.486781,97.945272
7.079014,0.900405,12.971988,2.394390,2.394390,113.462038
10.260976,1.080117,16.658422,2.181806,2.181806,98.105979
7.101597,0.903471,13.445963,2.801506,2.801506,133.085540
6.890987,0.823930,13.553819,3.897384,3.897384,97.682111
7.853701,1.145823,13.833352,3.120485,3.120485,84.146988
6.720222,0.740611,12.961613,2.778924,2.778924,84.096781
6.796028,0.525700,14.379156,6.686911,6.686911,107.253849
6.879154,0.871561,13.943738,3.783805,3.783805,121.595567
6.961430,0.614887,15.425638,7.339732,7.339732,106.300404
8.170206,0.499541,14.265314,3.815565,3.815565,83.142003
7.097779,0.583032,13.470886,2.476942,2.476942,82.290330
10.106227,0.694594,16.542244,6.733641,6.733641,108.725680
8.260806,0.568233,13.611764,3.783562,3.783562,83.089918
6.964756,0.629159,11.288467,1.487586,1.487586,56.848512
6.761989,0.551261,9.516300,1.774152,1.774152,48.439403
6.995895,0.569596,10.619663,1.448461,1.448461,51.040541
6.867831,0.588342,10.641756,1.359481,1.359481,54.833826
6.905874,0.485436,11.324968,1.798779,1.798779,62.356126
6.538954,0.604292,11.208777,3.069010,3.069010,56.978705
6.702047,0.587490,11.385173,1.770575,1.770575,60.344638
8.851945,0.640811,13.821555,2.474427,2.474427,70.453018
8.918842,0.647575,14.809681,8.560810,8.560810,99.759796
9.275877,0.677191,16.734333,3.796929,3.796929,116.334168
7.364630,1.009114,14.844670,2.616308,2.616308,110.676779
7.094024,0.687661,14.938399,2.114050,2.114050,75.593985
7.239132,0.787181,13.079096,3.593521,3.593521,84.571380
6.919993,0.627604,12.726452,5.543456,5.543456,85.206889
7.277935,0.648073,13.232805,2.899406,2.899406,114.252501
6.778606,0.703899,12.909310,6.417513,6.417513,136.529762
7.303649,0.802998,12.627384,5.025922,5.025922,133.230630
7.371485,0.601975,12.488430,4.262430,4.262430,117.023461
7.753713,0.642612,16.532235,2.994658,2.994658,140.576265
8.806997,0.625840,12.931133,5.006205,5.006205,135.310527
7.399518,0.904961,13.537878,3.533262,3.533262,135.322047
7.189058,0.805974,13.464267,5.405855,5.405855,145.676108
7.439414,0.805453,13.450393,4.620862,4.620862,134.431626
7.642621,0.793390,13.289277,5.209081,5.209081,162.128927
8.807138,0.895344,19.600895,4.712406,4.712406,170.460660
8.012990,1.032454,17.492023,6.925008,6.925008,151.662569
7.872229,1.234389,14.503888,5.141844,5.141844,138.871608
6.741639,1.028076,12.749029,3.089469,3.089469,114.382630
7.613698,0.838856,13.017451,12.694737,12.694737,184.738411
7.974694,0.798881,14.405332,4.010853,4.010853,160.446927
8.012648,0.879924,12.983526,3.859584,3.859584,189.584673
8.442697,0.962591,17.712067,4.299322,4.299322,174.862104
7.915874,0.928877,12.976555,6.455962,6.455962,158.162261
7.591788,0.861038,13.234836,6.625388,6.625388,158.862367
7.511621,0.873435,13.192352,7.704710,7.704710,167.611948
7.420737,0.927048,13.519405,3.856893,3.856893,149.989590
7.965327,0.984497,14.266050,5.494256,5.494256,114.192653
7.187470,0.801127,13.362662,3.000782,3.000782,117.752466
7.449216,0.900876,13.388664,7.293380,7.293380,103.371937
6.551276,0.792571,12.638882,3.493846,3.493846,91.773223
7.089094,1.068934,14.313184,4.078884,4.078884,91.863163
6.598926,0.967943,13.707438,3.036620,3.036620,93.808405
7.326559,0.979865,17.451899,3.556976,3.556976,126.340305
7.138549,0.837065,13.701356,4.485544,4.485544,118.440932
8.170524,0.937414,14.463237,2.919184,2.919184,128.240267
7.665120,0.786048,13.531471,4.149468,4.149468,127.680851
6.982188,0.887722,18.505963,5.046249,5.046249,132.668722
7.158755,0.823440,14.040222,7.281589,7.281589,132.537380
7.806292,4.194986,17.527138,6.360774,6.360774,142.843566
9.103642,0.768786,14.888352,6.020928,6.020928,142.159861
8.422421,0.744058,14.439359,6.728746,6.728746,162.452927
8.005630,0.628889,14.282665,3.059953,3.059953,133.158415
8.710504,0.943047,15.784839,4.722091,4.722091,136.802761
7.250652,0.647535,13.696339,2.927350,2.927350,134.196767
7.192181,0.619792,13.530282,3.142892,3.142892,132.015729
8.078000,0.681409,14.868224,3.221482,3.221482,144.078177
7.426177,0.726415,13.430103,4.584029,4.584029,137.932199
7.728237,0.714863,13.727339,4.656858,4.656858,120.221029
8.267111,1.374670,14.382289,4.548602,4.548602,138.112915
7.454930,0.866638,13.825840,2.862330,2.862330,135.584126
8.121422,1.079631,13.488793,3.265412,3.265412,153.561345
8.097534,0.931611,13.568936,5.391611,5.391611,136.378579
8.764875,0.872830,13.025108,4.788310,4.788310,90.263891
7.059002,0.930820,12.950346,3.899180,3.899180,83.570090
7.081004,0.904068,13.103175,7.230025,7.230025,96.299669
8.207348,0.965785,14.107294,3.667712,3.667712,105.539506
6.937954,0.909038,13.201382,3.781978,3.781978,79.166213
7.231817,1.069232,13.722487,2.912886,2.912886,75.338787
8.134081,1.237758,15.572035,7.071795,7.071795,93.079862
6.860884,1.002471,13.852116,3.965326,3.965326,77.777982
