#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,27.509725,0.000000,0.000000,7.241710,2.833416,0.575286,44.402463
0.000000,0.000000,23.217412,0.000000,0.000000,2.867681,2.635669,0.537173,41.725095
0.000000,0.000000,22.497701,0.000000,0.000000,2.974415,3.286959,0.136530,36.819202
0.000000,0.000000,24.525115,0.000000,0.000000,2.237481,2.542602,0.765378,39.134976
0.000000,0.000000,22.345985,0.000000,0.000000,3.220122,3.085435,0.114508,35.975239
0.000000,0.000000,22.193745,0.000000,0.000000,1.496510,2.596895,0.635920,37.058302
0.000000,0.000000,22.002661,0.000000,0.000000,2.572829,2.826162,0.057760,35.440500
0.000000,0.000000,22.674450,0.000000,0.000000,1.556875,2.951311,0.652643,36.569891
0.000000,0.000000,20.694830,0.000000,0.000000,3.046260,2.865346,0.079291,34.808026
0.000000,0.000000,20.902866,0.000000,0.000000,1.882294,3.257282,0.678242,36.520487
0.000000,0.000000,20.533733,0.000000,0.000000,2.698369,3.294374,0.058241,35.191826
0.000000,0.000000,21.497549,0.000000,0.000000,1.482844,2.897518,0.665888,36.336688
0.000000,0.000000,20.671688,0.000000,0.000000,2.624789,3.561973,0.091244,34.124599
0.000000,0.000000,19.075269,0.000000,0.000000,1.288614,2.952703,0.718063,33.670164
0.000000,0.000000,20.432132,0.000000,0.000000,3.034219,3.131504,0.062669,34.142979
0.000000,0.000000,20.450166,0.000000,0.000000,1.387232,3.063845,0.057199,35.453409
0.000000,0.000000,19.704587,0.000000,0.000000,0.961982,2.733896,0.683592,32.455340
0.000000,0.000000,23.339519,0.000000,0.000000,2.671326,3.391779,0.062970,36.166277
0.000000,0.000000,21.165128,0.000000,0.000000,1.664660,3.092139,0.059924,36.046097
0.000000,0.000000,19.792885,0.000000,0.000000,1.207970,2.696665,0.658203,33.242970
0.000000,0.000000,21.765140,0.000000,0.000000,2.475916,4.659213,0.143944,34.831948
0.000000,0.000000,21.253029,0.000000,0.000000,1.498975,2.870878,0.656490,37.732333
0.000000,0.000000,20.496607,0.000000,0.000000,3.229530,3.734884,0.063110,33.843818
0.000000,0.000000,20.845693,0.000000,0.000000,1.367665,3.086779,0.620922,36.565851
0.000000,0.000000,21.064338,0.000000,0.000000,2.647743,3.527659,0.069262,34.554119
0.000000,0.000000,20.723178,0.000000,0.000000,1.432489,3.046021,0.646561,35.951101
0.000000,0.000000,21.276533,0.000000,0.000000,2.661188,3.261101,0.067088,36.071942
0.000000,0.000000,21.196440,0.000000,0.000000,1.714736,3.751084,0.746471,35.914090
0.000000,0.000000,20.679145,0.000000,0.000000,2.813239,4.200270,0.119227,35.685586
0.000000,0.000000,22.293331,0.000000,0.000000,1.586422,3.849081,0.704402,38.934777
0.000000,0.000000,21.149552,0.000000,0.000000,2.686246,3.490429,0.063732,36.497806
0.000000,0.000000,21.555507,0.000000,0.000000,1.353919,3.357204,0.642474,37.338548
0.000000,0.000000,21.327752,0.000000,0.000000,2.457109,3.457175,0.055746,35.691431
0.000000,0.000000,21.086733,0.000000,0.000000,1.555032,3.282181,0.605553,36.473079
0.000000,0.000000,21.995763,0.000000,0.000000,2.819771,4.140787,0.078690,36.756639
0.000000,0.000000,22.132033,0.000000,0.000000,1.545674,4.165974,0.672701,38.857289
0.000000,0.000000,21.851997,0.000000,0.000000,2.780335,3.747051,0.057449,38.588618
0.000000,0.000000,20.882981,0.000000,0.000000,1.570773,4.374242,0.064784,36.440167
0.000000,0.000000,20.852960,0.000000,0.000000,1.256193,3.318781,0.694442,35.928265
0.000000,0.000000,22.528201,0.000000,0.000000,2.833798,3.687825,0.057579,37.035413
0.000000,0.000000,21.220850,0.000000,0.000000,1.554851,3.501289,0.077598,37.749001
0.000000,0.000000,21.357571,0.000000,0.000000,1.172613,3.249490,0.683051,35.680583
0.000000,0.000000,21.133845,0.000000,0.000000,2.870548,4.136319,0.071156,35.603276
0.000000,0.000000,22.592367,0.000000,0.000000,1.731808,3.676212,0.083800,39.906002
0.000000,0.000000,25.025658,0.000000,0.000000,1.476713,3.341334,0.677751,39.895341
0.000000,0.000000,21.638857,0.000000,0.000000,3.329241,4.227862,0.060365,39.091420
0.000000,0.000000,24.042175,0.000000,0.000000,2.255977,3.733893,0.057801,41.601992
0.000000,0.000000,20.378860,0.000000,0.000000,2.226030,6.393950,0.275024,35.197015
0.000000,0.000000,21.343357,0.000000,0.000000,1.361464,4.259704,0.750910,41.916286
0.000000,0.000000,20.865055,0.000000,0.000000,2.860178,4.015410,0.173691,36.604076
0.000000,0.000000,20.157858,0.000000,0.000000,2.192937,4.155987,0.059253,39.467079
0.000000,0.000000,21.182971,0.000000,0.000000,1.563108,4.595193,0.102085,36.769612
0.000000,0.000000,21.804505,0.000000,0.000000,1.355070,3.782506,0.695314,38.753580
0.000000,0.000000,23.859199,0.000000,0.000000,3.148718,4.461729,0.179171,38.587965
0.000000,0.000000,25.907561,0.000000,0.000000,1.935998,4.321723,0.098127,44.673697
0.000000,0.000000,21.746096,0.000000,0.000000,1.491010,3.447928,0.065866,37.344139
0.000000,0.000000,20.936233,0.000000,0.000000,1.279959,3.485299,0.614320,34.875016
0.000000,0.000000,21.320195,0.000000,0.000000,2.734388,3.620196,0.052440,35.525746
0.000000,0.000000,21.342798,0.000000,0.000000,1.966826,3.655082,0.054294,37.096036
0.000000,0.000000,20.372960,0.000000,0.000000,1.753932,3.733792,0.055767,35.111146
0.000000,0.000000,21.094774,0.000000,0.000000,1.315005,3.726769,0.659697,35.404765
0.000000,0.000000,20.587088,0.000000,0.000000,2.769335,5.720188,0.125368,35.465641
0.000000,0.000000,19.705559,0.000000,0.000000,2.255557,3.888908,0.054444,38.875124
0.000000,0.000000,22.016220,0.000000,0.000000,1.690270,4.595585,0.057039,37.129741
0.000000,0.000000,21.243941,0.000000,0.000000,1.604737,3.563449,0.622216,37.150364
0.000000,0.000000,19.569111,0.000000,0.000000,2.823209,4.223977,0.053011,33.904972
0.000000,0.000000,20.640582,0.000000,0.000000,2.390942,4.082697,0.053851,36.749120
0.000000,0.000000,22.588185,0.000000,0.000000,1.688029,3.595710,0.555827,38.370351
0.000000,0.000000,20.621531,0.000000,0.000000,2.799271,4.439159,0.056627,35.977485
0.000000,0.000000,21.043514,0.000000,0.000000,2.116415,4.170273,0.094358,37.555732
0.000000,0.000000,19.715144,0.000000,0.000000,1.954700,4.574204,0.054352,37.124576
0.000000,0.000000,20.374756,0.000000,0.000000,1.587099,4.078709,0.573129,35.946407
0.000000,0.000000,21.189019,0.000000,0.000000,2.965464,5.219880,0.112331,36.364944
0.000000,0.000000,21.491190,0.000000,0.000000,2.505067,4.674332,0.066355,40.856857
0.000000,0.000000,21.937921,0.000000,0.000000,2.221584,4.051470,0.051968,38.301988
0.000000,0.000000,21.017438,0.000000,0.000000,1.928031,3.946212,0.052288,36.153250
0.000000,0.000000,20.338319,0.000000,0.000000,1.992101,4.104710,0.051888,35.134031
0.000000,0.000000,21.333923,0.000000,0.000000,1.673071,3.754069,0.565105,36.255552
0.000000,0.000000,20.315796,0.000000,0.000000,3.018664,4.112505,0.053241,34.700795
0.000000,0.000000,20.982743,0.000000,0.000000,2.592652,4.279709,0.120627,37.556041
0.000000,0.000000,20.252458,0.000000,0.000000,2.368259,3.601412,0.050605,36.163419
0.000000,0.000000,21.593452,0.000000,0.000000,2.009906,3.984814,0.058339,36.258989
0.000000,0.000000,20.149966,0.000000,0.000000,1.866034,4.005935,0.052338,34.654932
0.000000,0.000000,19.706240,0.000000,0.000000,1.767569,3.896779,0.688927,34.389973
0.000000,0.000000,20.573684,0.000000,0.000000,3.461839,4.766256,0.054342,35.857518
0.000000,0.000000,21.075770,0.000000,0.000000,2.999198,4.019770,0.059352,37.720495
0.000000,0.000000,21.413276,0.000000,0.000000,2.333124,4.167107,0.059803,36.972726
0.000000,0.000000,21.137616,0.000000,0.000000,2.249337,3.595133,0.102946,36.881484
0.000000,0.000000,23.241915,0.000000,0.000000,1.976387,3.532233,0.110140,39.049156
0.000000,0.000000,20.882090,0.000000,0.000000,1.747410,3.377478,0.640151,35.735510
0.000000,0.000000,20.812179,0.000000,0.000000,3.333387,3.950089,0.070484,35.176557
0.000000,0.000000,21.548168,0.000000,0.000000,2.311535,3.595724,0.058562,38.930214
0.000000,0.000000,20.798915,0.000000,0.000000,2.094482,3.518908,0.054193,35.394673
0.000000,0.000000,21.249452,0.000000,0.000000,1.805982,3.409027,0.072798,35.201245
0.000000,0.000000,22.020784,0.000000,0.000000,1.600610,3.811154,0.710795,36.793761
0.000000,0.000000,22.471022,0.000000,0.000000,3.057608,3.999613,0.066126,38.006512
0.000000,0.000000,22.505517,0.000000,0.000000,1.833405,3.075723,0.056046,38.789666
0.000000,0.000000,21.581205,0.000000,0.000000,1.673904,4.142066,0.734089,34.965186
0.000000,0.000000,21.448840,0.000000,0.000000,3.177157,4.140592,0.066668,36.813639
0.000000,0.000000,21.877161,0.000000,0.000000,2.248526,3.021560,0.060134,38.123519
0.000000,0.000000,21.568423,0.000000,0.000000,1.777538,3.368400,0.663255,35.994762
0.000000,0.000000,20.507852,0.000000,0.000000,2.721869,3.808620,0.054645,35.084917
0.000000,0.000000,21.168761,0.000000,0.000000,1.947312,3.208817,0.447112,36.016312
0.000000,0.000000,21.192115,0.000000,0.000000,2.714995,3.437231,0.049394,35.516841
0.000000,0.000000,22.361415,0.000000,0.000000,1.819899,3.115348,0.424890,37.241738
0.000000,0.000000,21.205771,0.000000,0.000000,2.565244,3.024235,0.045346,35.863792
0.000000,0.000000,21.435716,0.000000,0.000000,1.690366,2.863127,0.062900,36.059435
0.000000,0.000000,20.810585,0.000000,0.000000,1.436008,2.688725,0.576719,34.492698
0.000000,0.000000,21.257171,0.000000,0.000000,2.715808,3.097445,0.066116,34.643669
0.000000,0.000000,21.343716,0.000000,0.000000,1.702745,2.802271,0.049354,36.093593
0.000000,0.000000,20.756377,0.000000,0.000000,1.395300,2.684758,0.486989,33.869804
0.000000,0.000000,21.265267,0.000000,0.000000,2.571402,3.471678,0.063170,34.592351
0.000000,0.000000,20.860064,0.000000,0.000000,1.658792,3.108014,0.061968,35.498980
0.000000,0.000000,20.455543,0.000000,0.000000,1.373538,2.579438,0.504041,33.553040
0.000000,0.000000,20.288625,0.000000,0.000000,2.510376,3.305571,0.050346,33.279950
0.000000,0.000000,20.625768,0.000000,0.000000,1.854485,3.059963,0.058732,35.131028
0.000000,0.000000,22.058940,0.000000,0.000000,1.414797,2.816349,0.601467,35.711785
0.000000,0.000000,21.304244,0.000000,0.000000,2.957287,3.593460,0.056207,34.755810
0.000000,0.000000,20.569624,0.000000,0.000000,2.112257,3.298107,0.068831,35.570580
0.000000,0.000000,22.698822,0.000000,0.000000,2.141607,5.099685,0.615213,36.765067
0.000000,0.000000,24.385790,0.000000,0.000000,2.952478,3.626524,0.058150,48.069931
0.000000,0.000000,21.376792,0.000000,0.000000,1.865536,4.225144,0.055406,36.583241
0.000000,0.000000,21.581943,0.000000,0.000000,1.544624,4.129854,0.730954,36.577911
0.000000,0.000000,22.642814,0.000000,0.000000,3.498110,4.486974,0.076216,37.987017
0.000000,0.000000,23.709132,0.000000,0.000000,1.897698,4.331858,0.122885,42.052090
0.000000,0.000000,23.660071,0.000000,0.000000,1.559794,3.942246,0.749920,41.742289
0.000000,0.000000,27.320534,0.000000,0.000000,2.630736,4.203043,0.096234,43.264613
0.000000,0.000000,23.655438,0.000000,0.000000,1.752501,3.461269,0.077848,41.203242
0.000000,0.000000,21.396071,0.000000,0.000000,1.472636,3.291926,0.693613,35.870977
0.000000,0.000000,21.395750,0.000000,0.000000,2.843962,4.011859,0.097656,36.231193
0.000000,0.000000,21.935789,0.000000,0.000000,1.661948,3.220450,0.059784,40.159812
0.000000,0.000000,22.284014,0.000000,0.000000,1.412613,3.097645,0.554117,36.253927
0.000000,0.000000,21.009623,0.000000,0.000000,2.582042,3.310861,0.056167,34.696677
0.000000,0.000000,22.812191,0.000000,0.000000,1.673090,4.833616,0.085463,41.214904
0.000000,0.000000,21.993833,0.000000,0.000000,1.351958,3.702138,0.623018,37.756855
0.000000,0.000000,21.483078,0.000000,0.000000,2.581191,3.437714,0.085043,36.456226
0.000000,0.000000,24.864444,0.000000,0.000000,1.758355,3.986845,0.071045,40.162962
0.000000,0.000000,21.148414,0.000000,0.000000,1.385396,3.097994,0.542903,35.854200
0.000000,0.000000,25.501244,0.000000,0.000000,2.591761,3.420567,0.050656,41.291676
0.000000,0.000000,21.906606,0.000000,0.000000,1.818220,3.442539,0.065114,37.053262
0.000000,0.000000,22.945592,0.000000,0.000000,1.517977,3.310779,0.614779,38.147743
0.000000,0.000000,21.146210,0.000000,0.000000,2.936807,4.655848,0.075594,36.156516
0.000000,0.000000,27.117105,0.000000,0.000000,2.193513,3.860333,0.111082,45.263774
0.000000,0.000000,22.803013,0.000000,0.000000,1.508270,3.335606,0.649035,38.267956
0.000000,0.000000,22.519965,0.000000,0.000000,3.434384,5.220983,0.122733,38.031375
0.000000,0.000000,22.622871,0.000000,0.000000,1.758005,3.904027,0.066707,41.650662
0.000000,0.000000,21.273133,0.000000,0.000000,1.542274,3.556266,0.659634,36.307176
0.000000,0.000000,22.361664,0.000000,0.000000,3.302714,5.634389,0.113095,37.512509
0.000000,0.000000,21.872964,0.000000,0.000000,1.725082,4.013095,0.587749,40.778272
0.000000,0.000000,20.236852,0.000000,0.000000,2.955333,4.355897,0.097135,38.722461
0.000000,0.000000,22.569990,0.000000,0.000000,1.846664,3.910781,0.641290,40.237162
0.000000,0.000000,21.468677,0.000000,0.000000,3.144653,6.897074,0.179782,36.961273
0.000000,0.000000,22.676679,0.000000,0.000000,2.127618,5.112177,0.655097,44.515851
0.000000,0.000000,22.654853,0.000000,0.000000,3.436238,5.923721,0.154824,40.255791
0.000000,0.000000,22.841439,0.000000,0.000000,1.985608,4.037682,0.588991,42.376507
0.000000,0.000000,21.988877,0.000000,0.000000,3.047128,5.365478,0.151428,37.868380
0.000000,0.000000,24.048535,0.000000,0.000000,1.492610,3.678839,0.620180,42.979978
0.000000,0.000000,22.410279,0.000000,0.000000,3.216610,5.490005,0.135497,37.514637
0.000000,0.000000,22.386143,0.000000,0.000000,1.675207,3.846709,0.576638,41.150334
0.000000,0.000000,21.318748,0.000000,0.000000,2.911189,5.429591,0.100290,37.595030
0.000000,0.000000,23.018612,0.000000,0.000000,1.576099,3.969313,0.629949,41.643837
0.000000,0.000000,20.775299,0.000000,0.000000,4.755118,8.406655,0.241740,36.318475
0.000000,0.000000,24.469389,0.000000,0.000000,2.218041,4.740480,0.113055,48.310351
0.000000,0.000000,23.343336,0.000000,0.000000,1.580186,4.508037,0.848214,39.935516
0.000000,0.000000,22.021902,0.000000,0.000000,3.549033,5.834191,0.153072,39.570491
0.000000,0.000000,22.425419,0.000000,0.000000,2.150110,4.624649,0.091234,42.191308
0.000000,0.000000,22.195852,0.000000,0.000000,1.615123,4.566127,0.726653,38.165628
0.000000,0.000000,23.765529,0.000000,0.000000,3.406562,8.427456,0.168060,40.144383
0.000000,0.000000,21.537251,0.000000,0.000000,2.722340,5.072616,0.160305,43.460287
0.000000,0.000000,22.690706,0.000000,0.000000,1.577652,4.971333,0.823296,42.141112
0.000000,0.000000,20.877543,0.000000,0.000000,3.960039,6.142107,0.145226,37.240532
0.000000,0.000000,23.161718,0.000000,0.000000,1.818160,4.925332,0.132723,44.214353
0.000000,0.000000,21.527232,0.000000,0.000000,1.455620,4.597859,0.653484,37.213621
0.000000,0.000000,20.787044,0.000000,0.000000,3.134855,5.813683,0.103768,36.604341
0.000000,0.000000,21.349774,0.000000,0.000000,2.765232,6.213700,0.132382,39.946135
0.000000,0.000000,21.859504,0.000000,0.000000,1.367973,4.630922,0.701846,41.154791
0.000000,0.000000,22.519653,0.000000,0.000000,3.354884,6.510409,0.180193,38.846552
0.000000,0.000000,23.364300,0.000000,0.000000,1.686319,5.071621,0.077858,46.826236
0.000000,0.000000,21.289712,0.000000,0.000000,1.391348,4.399102,0.634928,37.441978
0.000000,0.000000,21.191967,0.000000,0.000000,3.126780,6.218272,0.156688,36.458087
0.000000,0.000000,23.794359,0.000000,0.000000,1.976280,5.935735,0.125348,43.282247
0.000000,0.000000,21.256249,0.000000,0.000000,1.557654,4.354952,0.676968,38.983602
0.000000,0.000000,22.067739,0.000000,0.000000,3.536571,7.564435,0.151328,38.077488
0.000000,0.000000,23.652779,0.000000,0.000000,1.944149,4.931985,0.103968,46.423680
0.000000,0.000000,23.166404,0.000000,0.000000,1.719152,4.502929,0.776317,39.631716
0.000000,0.000000,24.893423,0.000000,0.000000,3.464072,6.513254,0.151238,41.192060
0.000000,0.000000,26.663521,0.000000,0.000000,2.002191,6.104393,0.108266,46.952745
0.000000,0.000000,21.204833,0.000000,0.000000,1.685337,4.124900,1.232155,38.848833
0.000000,0.000000,20.889974,0.000000,0.000000,4.073822,7.753285,0.167699,39.572828
0.000000,0.000000,21.973687,0.000000,0.000000,1.786130,5.700177,0.096254,44.012928
0.000000,0.000000,21.874557,0.000000,0.000000,1.510355,5.412440,0.852973,41.104642
0.000000,0.000000,22.506921,0.000000,0.000000,4.140469,6.767128,0.174482,39.571304
0.000000,0.000000,22.522179,0.000000,0.000000,2.054126,4.669362,0.071696,44.089982
0.000000,0.000000,23.572081,0.000000,0.000000,1.509318,4.484149,0.621215,39.504186
0.000000,0.000000,21.355585,0.000000,0.000000,3.357351,6.169262,0.134036,37.178646
0.000000,0.000000,22.265289,0.000000,0.000000,2.568827,6.037912,0.136350,41.684784
0.000000,0.000000,23.177869,0.000000,0.000000,1.643804,5.224451,0.104830,42.073675
0.000000,0.000000,21.486535,0.000000,0.000000,1.521521,4.421820,0.875249,38.037970
0.000000,0.000000,20.942308,0.000000,0.000000,4.085924,6.935543,0.157279,37.235331
0.000000,0.000000,22.027442,0.000000,0.000000,2.137065,4.980766,0.082417,43.856307
0.000000,0.000000,21.712948,0.000000,0.000000,1.795553,4.494740,0.061257,37.944312
0.000000,0.000000,22.806391,0.000000,0.000000,1.532362,4.617684,0.799254,38.864507
0.000000,0.000000,21.684384,0.000000,0.000000,3.773624,6.810587,0.116121,38.085615
0.000000,0.000000,21.628157,0.000000,0.000000,2.601089,5.184284,0.109128,42.064181
0.000000,0.000000,22.444123,0.000000,0.000000,1.827420,4.644775,0.089229,41.074242
0.000000,0.000000,20.819372,0.000000,0.000000,1.474141,3.932236,0.698433,37.015960
0.000000,0.000000,20.828761,0.000000,0.000000,3.401751,5.760869,0.101883,35.912833
0.000000,0.000000,22.624129,0.000000,0.000000,2.308471,4.729876,0.063681,41.257321
0.000000,0.000000,20.988252,0.000000,0.000000,1.849042,4.558772,0.082696,37.226944
0.000000,0.000000,20.947454,0.000000,0.000000,1.348895,3.999122,0.695396,36.104684
0.000000,0.000000,20.835314,0.000000,0.000000,3.341517,4.981253,0.062117,36.243540
0.000000,0.000000,21.520586,0.000000,0.000000,2.331855,4.493610,0.069331,40.226337
0.000000,0.000000,21.303761,0.000000,0.000000,1.710359,4.224129,0.064121,37.252361
0.000000,0.000000,20.006494,0.000000,0.000000,1.270336,3.768386,0.637317,35.408790
0.000000,0.000000,20.490269,0.000000,0.000000,3.996628,4.601494,0.064753,35.398140
0.000000,0.000000,21.214272,0.000000,0.000000,2.104706,4.041803,0.058190,39.505582
0.000000,0.000000,20.277948,0.000000,0.000000,1.664682,3.578617,0.667925,35.455188
0.000000,0.000000,20.110612,0.000000,0.000000,3.210098,4.304722,0.058521,35.198983
0.000000,0.000000,20.292766,0.000000,0.000000,1.865773,4.034480,0.055705,37.185094
0.000000,0.000000,21.050302,0.000000,0.000000,1.490974,3.913781,0.649209,35.745270
0.000000,0.000000,20.551598,0.000000,0.000000,3.134620,3.929542,0.065685,35.604848
0.000000,0.000000,19.789071,0.000000,0.000000,1.833052,4.045290,0.073489,36.298439
0.000000,0.000000,20.310452,0.000000,0.000000,1.392086,3.750452,0.652917,35.442457
0.000000,0.000000,20.432623,0.000000,0.000000,3.485434,4.346901,0.069491,35.415366
0.000000,0.000000,20.655732,0.000000,0.000000,1.694750,3.950481,0.057469,37.643595
0.000000,0.000000,20.473110,0.000000,0.000000,1.486659,4.012929,0.691169,35.074270
0.000000,0.000000,21.733572,0.000000,0.000000,3.252530,7.280216,0.065173,36.868718
0.000000,0.000000,21.321867,0.000000,0.000000,1.950093,4.028960,0.055024,41.197195
0.000000,0.000000,20.368123,0.000000,0.000000,1.302566,4.110344,0.601799,35.244298
0.000000,0.000000,21.933246,0.000000,0.000000,2.813422,4.430796,0.060756,36.999109
0.000000,0.000000,20.781771,0.000000,0.000000,1.687245,4.064267,0.057650,37.426146
0.000000,0.000000,21.100779,0.000000,0.000000,1.545595,3.842624,0.590054,35.927759
0.000000,0.000000,21.136607,0.000000,0.000000,3.091582,5.225981,0.096844,36.029403
0.000000,0.000000,21.143771,0.000000,0.000000,1.624266,4.658309,0.081335,38.625150
0.000000,0.000000,20.686528,0.000000,0.000000,1.440740,4.161923,0.649648,36.208343
0.000000,0.000000,21.442577,0.000000,0.000000,3.229115,4.658309,0.062278,36.637551
0.000000,0.000000,21.065110,0.000000,0.000000,1.947873,4.137706,0.060054,38.549838
0.000000,0.000000,20.391238,0.000000,0.000000,1.505079,3.903060,0.563905,35.098011
0.000000,0.000000,19.141976,0.000000,0.000000,3.250275,5.344678,0.080233,34.093525
0.000000,0.000000,20.295175,0.000000,0.000000,2.067331,5.136290,0.077587,38.283643
0.000000,0.000000,25.424426,0.000000,0.000000,2.124669,4.673057,0.595926,43.415309
0.000000,0.000000,23.417797,0.000000,0.000000,3.164342,5.944581,0.151939,40.252796
0.000000,0.000000,21.394279,0.000000,0.000000,1.974504,4.340164,0.054164,40.488655
0.000000,0.000000,20.938701,0.000000,0.000000,1.579541,6.579080,0.600265,36.347383
0.000000,0.000000,20.527147,0.000000,0.000000,3.505382,6.642292,0.149125,38.265582
0.000000,0.000000,21.512897,0.000000,0.000000,2.288869,5.400398,0.080143,45.575665
0.000000,0.000000,21.376728,0.000000,0.000000,2.247995,4.379357,0.520061,38.367325
0.000000,0.000000,21.050696,0.000000,0.000000,5.012946,8.282037,0.123335,37.493419
0.000000,0.000000,21.771901,0.000000,0.000000,2.787093,5.427576,0.071716,44.878537
0.000000,0.000000,20.940788,0.000000,0.000000,1.859755,5.349797,0.593441,38.893979
0.000000,0.000000,19.809291,0.000000,0.000000,3.403940,6.741049,0.164714,36.445181
0.000000,0.000000,20.731909,0.000000,0.000000,2.066429,5.343716,0.135659,41.473978
0.000000,0.000000,20.245113,0.000000,0.000000,2.010913,5.124668,0.998259,36.873989
0.000000,0.000000,20.632570,0.000000,0.000000,3.274892,6.855047,0.143143,38.661242
0.000000,0.000000,21.887875,0.000000,0.000000,2.162703,5.422196,0.072177,43.195311
0.000000,0.000000,20.974915,0.000000,0.000000,1.725830,5.809895,0.620483,37.461753
0.000000,0.000000,21.381801,0.000000,0.000000,3.408378,7.083434,0.096554,38.566038
0.000000,0.000000,22.459133,0.000000,0.000000,1.911805,5.856284,0.083328,42.906612
0.000000,0.000000,20.668531,0.000000,0.000000,1.663621,4.580942,0.707288,37.517830
0.000000,0.000000,20.681766,0.000000,0.000000,3.629389,6.148541,0.155907,36.561336
0.000000,0.000000,21.759540,0.000000,0.000000,2.000393,6.445838,0.068591,41.899481
0.000000,0.000000,21.294093,0.000000,0.000000,1.661140,4.765885,0.627235,38.623257
0.000000,0.000000,21.483071,0.000000,0.000000,3.248352,7.009544,0.146268,38.189653
0.000000,0.000000,24.529432,0.000000,0.000000,1.814393,5.055076,0.104950,45.990666
0.000000,0.000000,20.821429,0.000000,0.000000,1.388691,4.471784,0.804875,36.427465
0.000000,0.000000,20.862528,0.000000,0.000000,3.253161,7.279220,0.142542,36.481998
0.000000,0.000000,21.178290,0.000000,0.000000,1.658412,4.931351,0.117313,40.977708
0.000000,0.000000,20.400421,0.000000,0.000000,1.510259,5.272061,0.825113,35.462666
0.000000,0.000000,21.197560,0.000000,0.000000,3.976501,6.007873,0.091865,37.504348
0.000000,0.000000,20.215758,0.000000,0.000000,1.778500,5.419341,0.129337,44.128436
0.000000,0.000000,19.891620,0.000000,0.000000,1.429706,4.761578,0.993695,36.026800
0.000000,0.000000,20.421582,0.000000,0.000000,3.721595,7.942992,0.186476,38.002971
0.000000,0.000000,21.667378,0.000000,0.000000,1.649655,4.425167,0.135529,47.840235
0.000000,0.000000,20.219047,0.000000,0.000000,1.532837,4.127590,0.911282,35.347539
0.000000,0.000000,20.581192,0.000000,0.000000,3.271603,5.255944,0.184238,37.693489
0.000000,0.000000,20.784873,0.000000,0.000000,1.610474,4.153059,0.241286,41.969310
0.000000,0.000000,20.035365,0.000000,0.000000,1.302111,4.222540,0.932723,35.352404
0.000000,0.000000,20.882223,0.000000,0.000000,3.439851,7.701619,0.270000,38.626712
0.000000,0.000000,21.358582,0.000000,0.000000,1.626464,4.482882,0.331166,47.135557
0.000000,0.000000,20.074255,0.000000,0.000000,1.290319,4.321026,1.581490,38.354057
0.000000,0.000000,20.395007,0.000000,0.000000,3.221369,5.692870,0.204366,38.799061
0.000000,0.000000,21.349261,0.000000,0.000000,1.560529,5.114577,0.796154,40.612406
0.000000,0.000000,20.402341,0.000000,0.000000,2.942341,5.392411,0.106792,36.898909
0.000000,0.000000,21.407591,0.000000,0.000000,1.700384,4.779534,0.733676,39.160865
0.000000,0.000000,21.143732,0.000000,0.000000,3.189031,4.853724,0.066035,37.246527
0.000000,0.000000,21.300323,0.000000,0.000000,1.639419,4.240124,0.775285,38.729980
0.000000,0.000000,19.392633,0.000000,0.000000,2.735841,4.249151,0.128523,35.939837
0.000000,0.000000,20.670146,0.000000,0.000000,2.207163,5.156647,0.909489,37.299728
0.000000,0.000000,21.563476,0.000000,0.000000,3.133883,5.081434,0.105139,39.822902
0.000000,0.000000,21.264447,0.000000,0.000000,1.927753,4.176173,0.089188,39.444403
0.000000,0.000000,20.421890,0.000000,0.000000,1.276112,3.317681,1.099468,35.606129
0.000000,0.000000,20.515827,0.000000,0.000000,3.253189,4.434722,0.071856,35.768555
0.000000,0.000000,20.494267,0.000000,0.000000,1.662201,4.592711,0.154552,37.091817
0.000000,0.000000,21.170255,0.000000,0.000000,1.356604,3.371162,0.902175,36.630776
0.000000,0.000000,20.268134,0.000000,0.000000,4.068562,5.581029,0.140635,34.745323
0.000000,0.000000,21.944374,0.000000,0.000000,1.897305,4.335081,0.160175,41.194432
