#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,32.279892,0.000000,0.000000,7.823049,3.664566,0.072040,63.026909
0.000000,0.000000,25.419308,0.000000,0.000000,3.233805,3.184305,0.077789,45.421456
0.000000,0.000000,22.240916,0.000000,0.000000,2.799289,2.692486,0.563225,37.363727
0.000000,0.000000,19.308824,0.000000,0.000000,4.034049,3.215815,0.429775,33.305135
0.000000,0.000000,26.372465,0.000000,0.000000,3.415496,3.085225,0.057342,42.350366
0.000000,0.000000,23.861127,0.000000,0.000000,2.809266,2.826571,0.465573,39.654285
0.000000,0.000000,24.060011,0.000000,0.000000,3.822327,3.431644,0.084261,39.176827
0.000000,0.000000,20.037108,0.000000,0.000000,2.578285,3.177913,0.560658,35.660806
0.000000,0.000000,20.408744,0.000000,0.000000,3.602553,3.995511,0.073540,35.340333
0.000000,0.000000,20.698375,0.000000,0.000000,2.578699,3.496240,0.530135,37.072486
0.000000,0.000000,19.953933,0.000000,0.000000,3.583038,3.485864,0.063517,35.348966
0.000000,0.000000,22.233422,0.000000,0.000000,2.271371,3.381407,0.536603,38.284717
0.000000,0.000000,20.012825,0.000000,0.000000,3.380258,3.856558,0.056223,34.701097
0.000000,0.000000,20.526057,0.000000,0.000000,2.380109,3.672606,0.577121,36.536310
0.000000,0.000000,22.206968,0.000000,0.000000,3.580248,3.652367,0.072492,37.679592
0.000000,0.000000,19.972721,0.000000,0.000000,2.415630,3.543165,0.496861,36.219936
0.000000,0.000000,20.195166,0.000000,0.000000,3.515199,4.274147,0.059487,36.298797
0.000000,0.000000,21.152560,0.000000,0.000000,2.517640,3.591171,0.076185,38.211300
0.000000,0.000000,20.873761,0.000000,0.000000,1.996522,3.283667,0.542016,36.364557
0.000000,0.000000,19.587494,0.000000,0.000000,3.219840,3.729560,0.054997,34.487789
0.000000,0.000000,20.098584,0.000000,0.000000,2.253352,3.169339,0.056650,36.035798
0.000000,0.000000,19.725631,0.000000,0.000000,1.790263,3.017644,0.507714,33.749556
0.000000,0.000000,19.613320,0.000000,0.000000,3.102034,3.522192,0.056479,33.126900
0.000000,0.000000,19.078208,0.000000,0.000000,2.008295,3.318726,0.548679,34.782300
0.000000,0.000000,24.909384,0.000000,0.000000,2.840951,3.663484,0.054442,39.549604
0.000000,0.000000,18.749658,0.000000,0.000000,1.850280,3.490541,0.511252,34.022715
0.000000,0.000000,19.753604,0.000000,0.000000,2.980062,3.787818,0.059574,34.246232
0.000000,0.000000,19.603824,0.000000,0.000000,1.731226,3.520444,0.624043,35.149565
0.000000,0.000000,20.108416,0.000000,0.000000,3.121557,3.693075,0.055904,34.262674
0.000000,0.000000,19.423387,0.000000,0.000000,1.795148,3.525486,0.593030,35.125180
0.000000,0.000000,22.942419,0.000000,0.000000,3.053108,3.667509,0.057315,37.452075
0.000000,0.000000,20.180184,0.000000,0.000000,1.714696,3.340037,0.535493,36.420664
0.000000,0.000000,19.735085,0.000000,0.000000,2.817764,4.244129,0.123596,33.760637
0.000000,0.000000,19.434944,0.000000,0.000000,1.598049,3.336356,0.612334,37.235461
0.000000,0.000000,19.789848,0.000000,0.000000,2.998707,3.574008,0.063114,35.037676
0.000000,0.000000,20.954186,0.000000,0.000000,1.676133,3.487363,0.059986,36.813136
0.000000,0.000000,20.192944,0.000000,0.000000,1.466604,3.299285,0.610557,35.847487
0.000000,0.000000,19.542642,0.000000,0.000000,2.745494,3.809275,0.067562,34.508079
0.000000,0.000000,20.676710,0.000000,0.000000,1.475756,3.490762,0.607096,36.546595
0.000000,0.000000,20.514402,0.000000,0.000000,3.092096,4.118604,0.071366,35.459083
0.000000,0.000000,20.061481,0.000000,0.000000,1.772463,3.767008,0.576826,37.296859
0.000000,0.000000,20.522222,0.000000,0.000000,3.464580,5.280864,0.150685,35.610745
0.000000,0.000000,21.172422,0.000000,0.000000,1.485937,3.734179,0.620899,39.731792
0.000000,0.000000,19.882691,0.000000,0.000000,2.997432,5.130856,0.139878,34.318971
0.000000,0.000000,20.330390,0.000000,0.000000,1.423497,3.579390,0.629608,38.484676
0.000000,0.000000,19.492894,0.000000,0.000000,2.934509,5.205344,0.162424,33.753463
0.000000,0.000000,19.928828,0.000000,0.000000,1.463581,3.762982,0.613770,37.785825
0.000000,0.000000,19.716802,0.000000,0.000000,2.962289,5.129775,0.164379,34.169924
0.000000,0.000000,20.163210,0.000000,0.000000,1.432881,3.627467,0.645640,38.123969
0.000000,0.000000,20.749632,0.000000,0.000000,3.142004,5.237791,0.171517,35.190587
0.000000,0.000000,20.221632,0.000000,0.000000,1.320865,3.697045,0.602628,38.528716
0.000000,0.000000,20.503145,0.000000,0.000000,3.319631,5.054310,0.165398,34.949905
0.000000,0.000000,20.443916,0.000000,0.000000,1.648128,3.699912,0.683343,38.668458
0.000000,0.000000,19.850810,0.000000,0.000000,2.843307,4.829846,0.168375,34.795008
0.000000,0.000000,20.999957,0.000000,0.000000,1.549500,4.672732,0.608021,38.175488
0.000000,0.000000,20.041872,0.000000,0.000000,3.183774,5.434463,0.142639,35.468828
0.000000,0.000000,21.616705,0.000000,0.000000,1.352631,4.005764,0.718440,40.157297
0.000000,0.000000,19.876588,0.000000,0.000000,2.616530,4.658955,0.096188,34.469634
0.000000,0.000000,20.673832,0.000000,0.000000,1.526289,3.564403,0.626313,37.555616
0.000000,0.000000,19.773966,0.000000,0.000000,2.408307,3.964342,0.057129,34.028829
0.000000,0.000000,20.458287,0.000000,0.000000,1.644000,3.512688,0.574507,36.068971
0.000000,0.000000,20.653115,0.000000,0.000000,2.225123,3.855499,0.052321,36.405278
0.000000,0.000000,20.786341,0.000000,0.000000,1.432603,3.431828,0.573179,35.928590
0.000000,0.000000,19.329356,0.000000,0.000000,2.896405,3.985486,0.058056,33.324938
0.000000,0.000000,19.344523,0.000000,0.000000,1.395786,3.737240,0.549243,35.474576
0.000000,0.000000,19.361242,0.000000,0.000000,3.054801,5.375330,0.100672,34.444763
0.000000,0.000000,19.668919,0.000000,0.000000,1.500277,3.924653,0.572603,39.424042
0.000000,0.000000,19.621381,0.000000,0.000000,2.829601,5.496918,0.106937,34.490320
0.000000,0.000000,19.129073,0.000000,0.000000,1.265277,4.138041,0.646177,37.496779
0.000000,0.000000,20.532748,0.000000,0.000000,2.434863,4.365554,0.075939,35.039775
0.000000,0.000000,20.838858,0.000000,0.000000,1.241917,3.944384,0.629233,37.566258
0.000000,0.000000,19.278667,0.000000,0.000000,2.757637,4.956565,0.121276,33.469178
0.000000,0.000000,21.480942,0.000000,0.000000,1.425075,4.056959,0.617377,41.148831
0.000000,0.000000,20.289778,0.000000,0.000000,2.883694,5.589576,0.135586,35.151935
0.000000,0.000000,20.679823,0.000000,0.000000,1.309934,4.361332,0.654285,38.761860
0.000000,0.000000,19.693474,0.000000,0.000000,2.863663,5.793532,0.114919,34.741547
0.000000,0.000000,20.189199,0.000000,0.000000,1.456021,4.437120,0.661359,38.437113
0.000000,0.000000,19.673129,0.000000,0.000000,2.762387,5.791915,0.130503,35.055854
0.000000,0.000000,20.186936,0.000000,0.000000,1.683868,4.352378,0.116981,38.410522
0.000000,0.000000,19.936905,0.000000,0.000000,1.307072,4.123561,0.718326,35.273726
0.000000,0.000000,20.007198,0.000000,0.000000,3.083453,5.015665,0.092080,35.947456
0.000000,0.000000,20.447216,0.000000,0.000000,1.620701,4.305517,0.084701,41.821856
0.000000,0.000000,21.107447,0.000000,0.000000,1.196499,3.875694,0.669803,36.125024
0.000000,0.000000,20.728612,0.000000,0.000000,2.794293,4.256894,0.058944,35.213197
0.000000,0.000000,20.803356,0.000000,0.000000,1.442464,4.076221,0.057822,37.017938
0.000000,0.000000,20.164708,0.000000,0.000000,1.069765,3.370592,0.670067,36.023897
0.000000,0.000000,19.000516,0.000000,0.000000,2.610174,4.959045,0.128108,32.914020
0.000000,0.000000,20.871852,0.000000,0.000000,1.568783,4.185001,0.060996,38.534660
0.000000,0.000000,19.408908,0.000000,0.000000,1.198171,3.907532,0.570755,34.478205
0.000000,0.000000,19.768158,0.000000,0.000000,2.469058,4.375259,0.057469,34.256505
0.000000,0.000000,20.454236,0.000000,0.000000,1.437584,3.891173,0.596507,36.967453
0.000000,0.000000,19.960253,0.000000,0.000000,2.641487,4.631193,0.064598,34.765341
0.000000,0.000000,20.439617,0.000000,0.000000,1.387566,4.425873,0.638599,37.836972
0.000000,0.000000,20.672903,0.000000,0.000000,2.685086,4.840001,0.062889,36.931370
0.000000,0.000000,20.632914,0.000000,0.000000,1.549844,4.428189,0.652481,37.811635
0.000000,0.000000,20.107385,0.000000,0.000000,2.904299,4.616694,0.062383,36.687061
0.000000,0.000000,20.157342,0.000000,0.000000,1.508562,4.670231,0.592361,36.780292
0.000000,0.000000,19.585162,0.000000,0.000000,2.714431,5.468817,0.099983,35.072166
0.000000,0.000000,20.305068,0.000000,0.000000,1.620022,4.612400,0.627670,37.734865
0.000000,0.000000,19.993013,0.000000,0.000000,2.752889,4.825188,0.095948,35.663152
0.000000,0.000000,20.279060,0.000000,0.000000,1.894327,4.169122,0.615302,37.472947
0.000000,0.000000,19.301026,0.000000,0.000000,2.994631,4.414828,0.061302,34.708550
0.000000,0.000000,19.899026,0.000000,0.000000,1.925908,4.418488,0.058603,36.392555
0.000000,0.000000,19.910019,0.000000,0.000000,1.622682,4.401601,0.646803,35.048628
0.000000,0.000000,19.814636,0.000000,0.000000,3.307091,4.764987,0.061555,35.176179
0.000000,0.000000,20.302874,0.000000,0.000000,2.035298,5.208032,0.071183,37.771898
0.000000,0.000000,20.203001,0.000000,0.000000,1.644106,4.142259,0.064984,36.436344
0.000000,0.000000,20.426260,0.000000,0.000000,1.764001,3.940581,0.695575,35.121825
0.000000,0.000000,19.027768,0.000000,0.000000,3.565151,4.262779,0.059623,34.256119
0.000000,0.000000,19.906511,0.000000,0.000000,2.497554,4.054567,0.058440,36.677210
0.000000,0.000000,19.964970,0.000000,0.000000,2.028609,4.272478,0.061009,35.392401
0.000000,0.000000,19.506160,0.000000,0.000000,1.900512,4.017347,0.058804,34.509995
0.000000,0.000000,20.183064,0.000000,0.000000,1.559370,3.959544,0.750617,34.903307
0.000000,0.000000,20.554994,0.000000,0.000000,3.758950,4.213846,0.060776,35.506498
0.000000,0.000000,20.330499,0.000000,0.000000,2.899160,4.681537,0.061261,37.256147
0.000000,0.000000,20.069096,0.000000,0.000000,2.401699,4.510652,0.064365,36.782276
0.000000,0.000000,19.110152,0.000000,0.000000,2.022273,4.212687,0.062353,35.606875
0.000000,0.000000,19.254522,0.000000,0.000000,1.632700,4.115162,0.063051,34.342403
0.000000,0.000000,20.274499,0.000000,0.000000,1.476892,3.709297,0.660502,34.941348
0.000000,0.000000,17.982538,0.000000,0.000000,3.404150,4.523967,0.068491,32.244467
0.000000,0.000000,19.376977,0.000000,0.000000,2.522272,4.175962,0.072637,36.160135
0.000000,0.000000,19.526506,0.000000,0.000000,2.132903,3.887874,0.059887,35.055020
0.000000,0.000000,19.812905,0.000000,0.000000,1.774676,3.680197,0.062748,34.777579
0.000000,0.000000,19.808022,0.000000,0.000000,1.664701,3.515613,0.061130,34.215657
0.000000,0.000000,20.426018,0.000000,0.000000,1.699980,3.325445,0.698390,34.280853
0.000000,0.000000,20.090192,0.000000,0.000000,3.679833,5.348799,0.098552,34.500163
0.000000,0.000000,20.168602,0.000000,0.000000,2.975507,4.285232,0.061684,38.096107
0.000000,0.000000,20.747246,0.000000,0.000000,2.591572,4.312747,0.064262,38.729527
0.000000,0.000000,20.138336,0.000000,0.000000,2.324652,4.109131,0.071735,35.987440
0.000000,0.000000,20.174498,0.000000,0.000000,2.038840,3.814211,0.070886,35.284982
0.000000,0.000000,19.564109,0.000000,0.000000,1.607546,4.607867,0.124591,34.212123
0.000000,0.000000,19.620943,0.000000,0.000000,1.414234,4.597118,0.880437,34.641187
0.000000,0.000000,19.908893,0.000000,0.000000,4.251841,4.954495,0.075575,35.734200
0.000000,0.000000,18.606814,0.000000,0.000000,2.874163,4.037933,0.066322,36.546599
0.000000,0.000000,19.836602,0.000000,0.000000,2.513924,3.761429,0.073513,36.510738
0.000000,0.000000,20.506133,0.000000,0.000000,1.799320,3.299148,0.064219,36.810744
0.000000,0.000000,20.109899,0.000000,0.000000,1.564856,2.971452,0.679451,34.843061
0.000000,0.000000,20.458308,0.000000,0.000000,3.635727,3.500470,0.075161,35.481220
0.000000,0.000000,19.741425,0.000000,0.000000,2.095917,3.515145,0.066211,36.596416
0.000000,0.000000,20.382287,0.000000,0.000000,1.605077,3.088178,0.062438,35.073866
0.000000,0.000000,19.854291,0.000000,0.000000,1.270857,2.849832,0.700810,33.675200
0.000000,0.000000,19.833599,0.000000,0.000000,3.135958,3.031915,0.066055,33.804643
0.000000,0.000000,19.985798,0.000000,0.000000,2.057343,2.728969,0.064720,35.407942
0.000000,0.000000,21.108995,0.000000,0.000000,1.458560,2.599144,0.057822,35.062407
0.000000,0.000000,21.120130,0.000000,0.000000,1.675416,3.103138,0.713618,34.012820
0.000000,0.000000,19.104002,0.000000,0.000000,3.631457,3.111937,0.058318,33.031471
0.000000,0.000000,20.363741,0.000000,0.000000,2.381186,3.072159,0.057215,36.284076
0.000000,0.000000,19.810409,0.000000,0.000000,1.735281,2.674666,0.056477,34.038155
0.000000,0.000000,20.920954,0.000000,0.000000,1.551640,2.540411,0.056750,34.715868
0.000000,0.000000,20.845807,0.000000,0.000000,1.407181,2.549534,0.720536,34.757033
0.000000,0.000000,19.641029,0.000000,0.000000,3.153872,2.809136,0.058951,33.244088
0.000000,0.000000,18.744085,0.000000,0.000000,2.232418,2.922587,0.057234,33.909543
0.000000,0.000000,18.552727,0.000000,0.000000,1.750802,2.662035,0.058970,32.146300
0.000000,0.000000,18.675594,0.000000,0.000000,1.298793,4.801259,0.830288,31.262922
0.000000,0.000000,18.535532,0.000000,0.000000,2.896588,4.393064,0.055925,33.950504
0.000000,0.000000,18.440381,0.000000,0.000000,1.870614,2.575940,0.052628,34.002628
0.000000,0.000000,19.100091,0.000000,0.000000,1.587777,2.570171,0.068357,31.838065
0.000000,0.000000,18.435970,0.000000,0.000000,1.346058,2.331070,0.622035,30.851909
0.000000,0.000000,19.343157,0.000000,0.000000,2.683379,2.832904,0.055110,31.693554
0.000000,0.000000,19.201673,0.000000,0.000000,1.595622,2.616253,0.052705,32.773174
0.000000,0.000000,18.897860,0.000000,0.000000,1.140501,2.474342,0.509632,31.776408
0.000000,0.000000,18.824830,0.000000,0.000000,2.553905,2.964970,0.050585,31.605085
0.000000,0.000000,18.843961,0.000000,0.000000,1.739865,2.790828,0.054465,32.444808
0.000000,0.000000,18.382788,0.000000,0.000000,1.449967,2.646864,0.567871,31.429316
0.000000,0.000000,19.079051,0.000000,0.000000,2.468843,3.080814,0.050429,32.109930
0.000000,0.000000,18.826038,0.000000,0.000000,1.645745,2.746240,0.051755,32.690048
0.000000,0.000000,19.698337,0.000000,0.000000,1.285283,2.629761,0.515882,32.560875
0.000000,0.000000,20.044279,0.000000,0.000000,2.647917,3.191051,0.058356,32.826748
0.000000,0.000000,18.891669,0.000000,0.000000,1.642659,2.934899,0.054397,33.480426
0.000000,0.000000,19.891614,0.000000,0.000000,1.498152,2.636082,0.586123,34.056796
0.000000,0.000000,20.274769,0.000000,0.000000,2.761734,3.286569,0.054480,34.560539
0.000000,0.000000,20.125528,0.000000,0.000000,1.602428,3.134829,0.069752,34.928558
0.000000,0.000000,20.452658,0.000000,0.000000,1.440431,2.899935,0.593031,34.211324
0.000000,0.000000,19.876967,0.000000,0.000000,2.541633,4.173920,0.088748,33.299452
0.000000,0.000000,18.608615,0.000000,0.000000,1.827094,2.886220,0.206504,34.257947
0.000000,0.000000,18.916358,0.000000,0.000000,1.759461,3.156686,0.759524,34.308665
0.000000,0.000000,19.763518,0.000000,0.000000,3.232796,5.015453,0.146480,35.089231
0.000000,0.000000,19.362535,0.000000,0.000000,1.637255,3.113384,0.230662,36.251926
0.000000,0.000000,19.773925,0.000000,0.000000,1.657332,3.014878,0.661145,34.645158
0.000000,0.000000,19.331212,0.000000,0.000000,3.176414,4.528883,0.102149,34.034289
0.000000,0.000000,19.717698,0.000000,0.000000,1.816645,3.324207,0.136283,35.796547
0.000000,0.000000,19.229303,0.000000,0.000000,1.268067,5.116120,0.713891,32.910989
0.000000,0.000000,18.721539,0.000000,0.000000,2.950267,4.426902,0.157581,34.404938
0.000000,0.000000,19.219033,0.000000,0.000000,1.938448,3.308635,0.194677,36.478418
0.000000,0.000000,20.514761,0.000000,0.000000,1.592928,3.549399,0.886661,36.865519
0.000000,0.000000,18.962293,0.000000,0.000000,2.825552,4.582162,0.088524,37.512144
0.000000,0.000000,19.645159,0.000000,0.000000,1.473712,3.370284,0.204514,35.828822
0.000000,0.000000,19.464253,0.000000,0.000000,1.294352,4.869976,0.756683,33.936746
0.000000,0.000000,19.423046,0.000000,0.000000,2.870757,4.085223,0.127889,35.439637
0.000000,0.000000,19.927381,0.000000,0.000000,1.609221,4.516357,0.095991,35.728350
0.000000,0.000000,19.106456,0.000000,0.000000,1.291748,4.871158,0.100523,34.953115
0.000000,0.000000,19.543317,0.000000,0.000000,1.174922,5.152839,0.838851,34.652546
0.000000,0.000000,18.572138,0.000000,0.000000,3.078438,5.887287,0.067173,34.503766
0.000000,0.000000,18.024765,0.000000,0.000000,1.529001,3.182880,0.070855,35.567028
0.000000,0.000000,19.217547,0.000000,0.000000,1.112123,2.878006,0.668164,32.436227
0.000000,0.000000,18.765946,0.000000,0.000000,2.950105,3.864707,0.064932,32.778053
0.000000,0.000000,20.112176,0.000000,0.000000,1.540157,3.371988,0.060253,35.630953
0.000000,0.000000,18.773992,0.000000,0.000000,1.194547,3.087245,0.649980,32.322978
0.000000,0.000000,19.675712,0.000000,0.000000,3.185914,3.658372,0.059382,33.336178
0.000000,0.000000,19.223289,0.000000,0.000000,1.684198,3.454507,0.060976,34.780165
0.000000,0.000000,18.605328,0.000000,0.000000,1.365135,3.279155,0.623874,32.660145
0.000000,0.000000,20.192926,0.000000,0.000000,2.941712,3.739135,0.056213,33.833485
0.000000,0.000000,19.434774,0.000000,0.000000,1.922893,3.850887,0.077980,34.872053
