#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.190519,0.064550,0.552903,0.010582,0.010582,6.825616
7.582340,0.206406,2.836598,0.001439,0.001439,10.630478
8.400184,0.479275,2.848426,0.515687,0.515687,24.746450
6.870395,0.375221,4.260257,0.549070,0.549070,27.989010
6.605318,0.367861,5.029334,0.818697,0.818697,30.858980
6.831237,0.380385,6.149063,1.725035,1.725035,42.821486
7.229512,0.545750,9.121193,1.013618,1.013618,45.662823
7.596278,0.732109,9.334002,1.224507,1.224507,46.571948
7.210815,0.652112,8.913780,1.251556,1.251556,49.568765
7.031119,0.394495,8.958521,1.688787,1.688787,54.001216
6.787312,0.612294,9.956087,2.363810,2.363810,62.483847
6.936911,0.518419,9.873026,2.969813,2.969813,73.567763
6.816352,0.584191,10.594600,2.972183,2.972183,79.939493
6.963886,0.506932,10.661257,3.714516,3.714516,91.237508
7.008595,0.548695,11.461855,5.575844,5.575844,102.255723
8.747627,0.693874,12.749788,3.659168,3.659168,105.273223
6.698519,0.630256,12.085343,3.190602,3.190602,107.224068
6.979477,0.700116,12.524106,3.499955,3.499955,124.511877
7.121132,0.836493,12.834898,3.726699,3.726699,137.720743
7.447433,0.862364,13.973406,4.230634,4.230634,147.447895
7.182823,0.778546,14.057394,5.651148,5.651148,146.702061
6.793011,0.817530,13.631385,8.859027,8.859027,151.965354
7.284391,0.807142,13.275114,8.432453,8.432453,156.188742
6.908383,0.807374,13.595395,6.321116,6.321116,165.630170
7.245037,0.808101,16.279856,5.657331,5.657331,151.494386
7.136164,1.028638,14.891543,7.122552,7.122552,124.628079
6.770074,0.776498,13.759158,3.598592,3.598592,135.203710
6.774256,0.768630,14.288708,4.777424,4.777424,114.023479
6.448111,0.778820,13.313240,4.578121,4.578121,105.044764
6.764564,0.786093,14.773422,5.390324,5.390324,107.185866
6.773904,0.689613,13.764997,4.686244,4.686244,127.131196
6.602431,0.655351,13.421271,4.574901,4.574901,127.459195
6.430361,0.767654,14.234946,4.915343,4.915343,132.146545
6.956649,0.819596,13.644340,4.527606,4.527606,125.617451
6.848480,0.798772,13.379964,4.589493,4.589493,115.967016
6.963029,0.944710,13.219067,5.054567,5.054567,132.379012
6.931315,0.876684,15.481938,5.270366,5.270366,133.240608
7.045445,0.727080,15.158808,6.639222,6.639222,129.582253
6.502062,0.891256,13.230588,2.817523,2.817523,118.349806
6.856514,0.817614,13.105260,4.566726,4.566726,109.545604
6.376379,0.820283,13.321780,5.138405,5.138405,116.010950
7.010942,0.705724,12.701080,4.789144,4.789144,103.983800
6.943282,0.892288,12.705984,3.166330,3.166330,124.658746
6.617571,0.833090,12.510694,4.498660,4.498660,84.008189
6.681229,0.817408,12.646208,3.668695,3.668695,103.315758
6.793433,0.802626,12.716216,4.190106,4.190106,110.539100
6.816819,0.803680,13.070052,5.927495,5.927495,103.803745
6.865390,0.790929,13.034323,3.740094,3.740094,91.746231
7.044171,0.807837,12.928040,5.124137,5.124137,93.658861
6.572097,0.924318,13.328092,3.732075,3.732075,84.087677
6.921038,0.791964,12.940444,2.048817,2.048817,65.928520
6.719458,0.868552,13.628615,2.833656,2.833656,70.081791
8.382983,1.087836,14.567174,2.498672,2.498672,71.655219
7.190702,0.897790,11.633571,2.209133,2.209133,59.760253
6.578746,0.869538,10.136265,1.523464,1.523464,48.312009
6.829765,0.888378,8.436267,1.091157,1.091157,41.410694
6.370590,0.885143,7.331478,0.514411,0.514411,34.821430
6.430233,1.019559,6.776053,0.760628,0.760628,31.992069
6.240028,0.789471,8.265876,1.035555,1.035555,36.003540
5.994640,0.936582,8.022955,1.093468,1.093468,43.926677
6.003944,0.768446,8.997991,1.715022,1.715022,45.971970
6.117150,0.845474,9.422804,0.916350,0.916350,40.910196
6.421076,0.684105,9.700056,1.038112,1.038112,43.081425
6.622260,0.737854,9.778543,1.097890,1.097890,46.801751
6.596573,0.789531,10.253231,1.573792,1.573792,50.052906
7.117666,0.904672,10.421262,1.550917,1.550917,55.508394
7.426108,1.054857,9.492823,2.036338,2.036338,57.613363
7.271510,0.880306,11.192997,1.874163,1.874163,64.779320
7.265793,1.110810,10.518187,2.085996,2.085996,69.338843
7.627938,0.956237,10.813058,1.542372,1.542372,67.084274
7.028543,1.022421,10.885916,1.471632,1.471632,63.069833
6.141158,0.902114,12.679955,1.692322,1.692322,62.736585
6.228146,1.113694,15.005426,1.757761,1.757761,69.114900
6.535670,1.081696,15.051477,1.211313,1.211313,61.034114
6.441468,0.898836,10.866405,1.948930,1.948930,60.776552
6.441596,0.946790,11.378042,2.316579,2.316579,65.258098
6.452678,0.878329,11.189662,3.028907,3.028907,67.594099
6.527297,0.997656,11.350927,2.326877,2.326877,71.956222
6.916083,1.084768,11.944682,2.443543,2.443543,76.863396
6.927752,1.044588,12.068220,2.888825,2.888825,70.794192
6.810086,1.018666,12.190529,2.351014,2.351014,77.644819
7.256044,0.983218,12.197069,3.242313,3.242313,72.612781
7.443327,1.084693,12.588178,2.545365,2.545365,82.383789
7.337371,0.999862,12.568129,7.169779,7.169779,84.966790
7.129487,1.069620,11.813495,2.146751,2.146751,62.581549
7.489621,1.171775,12.006875,1.874827,1.874827,67.594031
7.341360,1.072682,11.793834,1.921740,1.921740,65.746346
7.248306,1.084490,11.693953,2.141038,2.141038,60.271957
6.735077,1.298907,12.485666,2.534227,2.534227,63.725333
7.022615,1.183864,11.730499,2.606139,2.606139,67.316287
7.385614,1.311199,12.178660,2.370366,2.370366,65.026408
7.210680,1.013997,11.888811,2.627221,2.627221,65.653490
6.830842,1.148383,13.356833,2.775569,2.775569,72.662335
7.482995,1.075045,12.990425,1.852055,1.852055,67.680075
7.497810,1.408914,13.762428,4.403827,4.403827,79.796119
7.318484,0.916007,12.829526,1.833147,1.833147,68.267178
7.181578,1.107701,14.054662,3.115365,3.115365,74.459892
7.375737,1.083495,13.388332,4.176418,4.176418,76.544472
7.928094,0.839270,13.745087,5.459255,5.459255,92.458905
7.399591,1.059260,14.169909,2.116695,2.116695,77.380876
7.853047,0.900382,13.613319,2.372127,2.372127,82.273136
7.269430,1.053652,13.697195,2.934585,2.934585,116.513650
8.916385,0.909525,13.377784,3.493244,3.493244,92.957892
7.261995,0.867470,12.939834,9.876610,9.876610,96.147086
7.426648,1.089536,13.314589,5.643388,5.643388,96.137553
7.924141,1.016618,13.089176,6.267192,6.267192,115.321895
7.873790,0.952965,13.830649,3.052348,3.052348,118.563759
7.676185,0.983601,13.473463,3.171467,3.171467,122.824290
8.215867,1.061875,14.608527,4.288636,4.288636,109.449009
7.438451,1.264490,14.408159,3.184456,3.184456,134.949810
8.530059,0.888988,13.812816,5.053972,5.053972,112.057648
7.762720,0.945642,14.014847,4.870318,4.870318,133.875565
7.912032,0.896069,13.397929,3.348338,3.348338,135.044516
7.372767,1.181157,14.062206,3.613504,3.613504,136.472873
7.638386,1.165655,13.251592,3.775519,3.775519,138.685109
7.993265,0.964738,12.601120,5.885401,5.885401,137.510152
