#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
1.747964,0.261167,6.633210,1.887086,1.887086,30.443582
1.784510,0.113386,7.301834,2.313471,2.313471,31.659620
1.663580,0.200802,7.311432,1.061463,1.061463,32.162727
1.382264,0.094029,6.950114,1.121858,1.121858,30.012209
4.861764,0.223817,7.201262,1.231537,1.231537,37.518915
4.905968,0.277048,9.662613,2.051289,2.051289,43.018477
4.206076,0.173861,9.159304,1.709498,1.709498,38.565151
5.661008,0.268081,9.522606,1.404296,1.404296,45.710688
4.531956,0.244065,10.485873,1.951409,1.951409,45.664029
2.440583,0.265045,9.343816,1.689850,1.689850,49.644527
1.650175,0.105060,8.839135,1.754393,1.754393,38.779312
4.924024,0.129166,9.036311,1.562138,1.562138,45.339925
5.332340,0.298920,11.695818,1.843453,1.843453,59.569293
4.398340,0.163933,10.878270,2.233446,2.233446,55.629816
4.977906,0.229007,12.186121,2.932158,2.932158,60.756827
2.485055,0.156468,12.189229,2.409742,2.409742,57.539488
2.311786,0.080473,13.203798,3.110126,3.110126,70.205065
3.201370,0.166838,12.672509,2.268412,2.268412,63.632971
2.811107,0.133765,11.914534,1.988730,1.988730,59.574096
2.817783,0.113376,21.532471,5.036679,5.036679,100.391659
2.905390,0.130279,12.008995,2.652695,2.652695,68.070725
6.268045,0.250337,12.290402,2.344949,2.344949,58.894447
3.874746,0.313127,0.392558,0.002244,0.002244,4.584569
3.713539,0.299441,1.447209,0.001453,0.001453,5.470579
5.069350,0.629087,2.245129,0.381786,0.381786,20.855921
3.500656,0.512214,2.110698,0.464453,0.464453,16.013766
3.478655,0.346939,2.264066,0.448764,0.448764,18.608347
4.996530,0.747281,3.179087,0.470605,0.470605,17.957058
4.678745,0.237893,5.501622,0.582548,0.582548,25.636762
4.391101,0.386906,4.822400,0.932223,0.932223,27.701971
3.985560,0.294540,3.924924,0.631090,0.631090,21.503404
4.697494,0.334566,4.482545,0.618136,0.618136,23.768723
4.100068,0.181245,5.422683,0.890514,0.890514,25.718702
5.014908,0.279531,6.048843,1.138395,1.138395,29.233696
3.882514,0.245496,7.061360,1.174704,1.174704,31.088995
4.304015,0.171687,6.072599,1.604542,1.604542,33.125949
4.595480,0.343623,7.113398,2.272242,2.272242,36.811819
5.582075,0.285453,7.180607,1.338926,1.338926,33.890804
4.121688,0.116652,8.252806,1.757483,1.757483,35.151984
4.624265,0.184871,7.894375,3.065690,3.065690,55.826346
5.397475,0.210079,13.228369,2.428599,2.428599,56.479918
7.703374,0.406002,14.926751,4.787446,4.787446,68.883355
5.693045,0.200522,13.067823,2.921317,2.921317,61.384737
6.964546,0.369563,12.022467,3.628271,3.628271,89.141686
5.773332,0.238344,11.241220,5.169631,5.169631,63.235829
5.013333,0.219990,9.948558,2.731896,2.731896,64.383268
5.189823,0.265416,10.623234,3.971609,3.971609,69.133623
8.865642,0.447860,17.490313,3.257337,3.257337,81.622467
6.659862,0.636494,11.425829,4.116866,4.116866,63.653164
4.734745,0.164290,11.636699,3.573288,3.573288,59.760665
7.076811,0.254551,15.728952,4.066963,4.066963,73.665166
5.826159,0.325436,14.148100,3.927759,3.927759,80.041366
6.317940,0.324804,14.723567,6.835037,6.835037,91.067393
5.393101,0.226428,12.238328,7.517175,7.517175,85.107539
8.840711,0.462645,14.836061,8.137130,8.137130,104.222596
6.008785,0.265055,12.171302,5.462295,5.462295,78.886788
6.226149,0.196234,14.812823,8.292455,8.292455,89.860730
6.153802,0.255186,10.482296,7.408572,7.408572,97.172752
7.648719,0.244536,13.379364,12.568350,12.568350,94.605250
4.599973,0.158993,12.819628,5.697623,5.697623,74.718723
5.294625,0.186836,11.351061,6.314047,6.314047,86.761773
4.500443,0.242883,11.316976,5.973658,5.973658,65.036293
6.226410,0.416012,15.147157,7.153997,7.153997,104.200527
5.703023,0.287388,11.955212,10.376836,10.376836,116.078362
5.383165,0.294721,13.023819,9.799437,9.799437,100.033792
4.376457,0.359545,10.158131,6.971690,6.971690,110.536689
3.569630,0.436552,9.893379,7.630374,7.630374,101.648381
5.003514,0.685156,10.557590,5.635625,5.635625,91.709377
3.987515,0.413488,9.183072,8.803120,8.803120,89.671396
4.903581,0.326993,10.487027,8.648173,8.648173,93.857891
4.457190,0.375105,11.199003,5.389326,5.389326,89.751390
4.104268,0.309500,11.083633,6.263301,6.263301,85.583830
4.769806,0.285474,10.536942,8.428872,8.428872,96.399780
4.812767,0.724771,16.130437,9.334502,9.334502,130.607640
4.766040,0.260076,12.221581,10.795345,10.795345,98.455125
4.434788,0.197035,12.404431,5.983328,5.983328,111.033336
5.470661,0.205692,12.447683,5.769810,5.769810,105.753487
5.822244,0.291165,13.205596,9.789279,9.789279,147.457285
6.854377,0.516294,14.323466,6.855700,6.855700,139.900616
4.827225,0.138764,11.945667,9.081831,9.081831,165.816480
5.586692,0.236802,13.245443,3.812771,3.812771,138.389190
4.919314,0.176405,12.874390,10.949769,10.949769,140.378628
