#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
8.239003,0.141492,0.826004,0.008160,0.008160,9.223463
7.208813,0.384623,2.069924,0.001361,0.001361,9.666690
8.402146,0.479573,4.209977,0.782323,0.782323,35.649018
9.546617,0.466812,6.223679,0.702104,0.702104,41.500966
7.779277,0.362644,5.263029,0.466384,0.466384,35.534170
9.370282,0.514263,9.011620,2.917913,2.917913,65.135997
9.999604,0.885666,13.753528,3.285579,3.285579,96.778887
11.367709,0.742593,18.209519,3.997719,3.997719,140.581199
10.606649,0.618983,12.743429,4.321830,4.321830,98.440014
9.472523,0.835192,13.351936,5.017724,5.017724,110.324175
9.319847,0.674583,13.532252,2.160371,2.160371,134.953048
8.596793,0.943239,17.331695,3.224573,3.224573,127.917505
7.775485,1.123642,15.563835,3.267635,3.267635,158.497412
10.453991,1.147464,15.687054,3.440314,3.440314,137.888292
10.116270,1.108782,16.398465,4.260687,4.260687,153.971624
9.042351,0.890284,14.786339,4.716178,4.716178,159.650046
9.216590,1.017988,21.757098,5.122309,5.122309,197.122060
9.725606,1.041765,18.546747,3.138650,3.138650,160.117067
8.766847,0.891027,17.816914,3.830960,3.830960,161.100162
9.202565,0.787139,17.612890,6.844962,6.844962,171.116229
8.803496,0.964488,17.584465,5.675949,5.675949,179.434619
8.847422,0.966310,19.222976,8.105334,8.105334,192.954975
9.531636,1.004707,18.751904,5.498767,5.498767,188.789079
9.479157,1.005358,19.099879,6.433153,6.433153,204.973388
8.908621,1.040266,17.386350,12.784352,12.784352,225.433939
10.183612,1.094173,24.227203,10.463572,10.463572,256.202893
9.346741,0.982428,17.361934,3.959848,3.959848,179.848783
9.902632,0.962665,16.765561,16.351037,16.351037,237.898179
8.393891,0.935657,23.566268,7.495512,7.495512,266.983883
9.714873,0.988858,18.401377,13.133181,13.133181,255.399981
8.524514,0.931659,18.224885,4.828757,4.828757,209.690044
8.823858,1.001409,17.074885,9.810824,9.810824,238.180329
10.139729,1.134217,20.387447,11.888418,11.888418,240.355964
10.706565,1.398679,19.546853,8.951636,8.951636,205.054518
