#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
9.759592,0.103737,0.946799,0.012123,0.012123,10.842850
7.326408,0.220038,2.458694,0.001533,0.001533,10.010410
8.472593,0.323143,3.492105,0.613428,0.613428,32.274618
8.880281,0.358392,7.605852,0.703649,0.703649,42.590613
8.863075,0.365405,5.728199,0.572559,0.572559,40.884885
7.363973,0.338514,7.035767,1.441492,1.441492,44.977512
8.752133,0.462640,8.556752,1.134038,1.134038,61.518646
8.210482,0.399630,7.438875,0.947934,0.947934,42.024423
8.378192,0.446660,8.962434,1.587532,1.587532,64.353632
8.476339,0.639126,11.281887,2.258718,2.258718,88.443720
8.396045,0.835440,11.688772,1.977262,1.977262,75.710240
6.630776,0.546240,9.727540,3.349072,3.349072,91.223308
8.177600,0.575195,11.750949,6.670672,6.670672,87.292228
8.360518,0.660417,15.239898,3.417672,3.417672,105.309270
9.293213,0.852482,16.269798,3.687456,3.687456,115.670466
9.258867,0.709640,13.657668,3.364128,3.364128,106.638917
8.829140,0.756640,14.201011,3.085161,3.085161,127.256211
7.704890,0.593128,12.283263,2.511709,2.511709,87.757153
8.688290,0.709470,14.094539,3.414056,3.414056,113.611757
8.411245,0.824199,14.706382,2.361032,2.361032,129.915902
8.287320,0.677169,14.662408,3.546749,3.546749,129.209940
8.492008,0.935130,14.585222,3.166505,3.166505,129.054664
8.802285,0.936162,16.130697,4.461980,4.461980,130.131332
8.802329,0.811574,15.895178,6.204546,6.204546,143.818012
8.372001,0.874364,15.456882,5.947807,5.947807,137.829778
8.339769,1.046061,15.674567,8.787952,8.787952,144.430819
10.681983,2.311959,18.247184,6.655263,6.655263,139.469568
9.611770,0.763753,19.437596,7.576357,7.576357,154.193135
8.640822,0.850268,18.286226,5.383875,5.383875,145.289192
10.601164,1.009471,17.520970,7.181135,7.181135,164.440446
10.000479,0.925261,15.818971,2.800508,2.800508,140.810089
9.802352,0.985636,16.087201,8.059697,8.059697,153.904395
10.360354,1.044087,24.042760,3.888279,3.888279,169.530610
