#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,22.353428,0.000000,0.000000,6.658479,2.538365,0.400651,39.868174
0.000000,0.000000,20.833012,0.000000,0.000000,1.910549,2.122556,0.394761,38.768776
0.000000,0.000000,20.964023,0.000000,0.000000,1.908958,2.170936,0.363744,33.679882
0.000000,0.000000,20.651713,0.000000,0.000000,1.628897,2.106339,0.436818,33.611183
0.000000,0.000000,20.395655,0.000000,0.000000,1.709384,2.069902,0.354257,32.953451
0.000000,0.000000,21.178148,0.000000,0.000000,1.629387,2.045904,0.358836,33.471207
0.000000,0.000000,20.143395,0.000000,0.000000,1.739589,2.053181,0.358886,32.404895
0.000000,0.000000,19.878902,0.000000,0.000000,1.838279,2.400245,0.413696,32.100742
0.000000,0.000000,20.315610,0.000000,0.000000,1.767099,2.197495,0.404759,33.379840
0.000000,0.000000,20.839818,0.000000,0.000000,1.632433,2.345876,0.390774,33.161761
0.000000,0.000000,20.442602,0.000000,0.000000,1.562565,2.115695,0.407635,33.733817
0.000000,0.000000,22.483872,0.000000,0.000000,2.059542,2.249536,0.486530,35.017833
0.000000,0.000000,21.340536,0.000000,0.000000,1.546667,2.234785,0.041616,34.498450
0.000000,0.000000,21.108642,0.000000,0.000000,0.818686,1.810901,0.448550,32.980516
0.000000,0.000000,20.811229,0.000000,0.000000,1.559270,2.006459,0.041276,32.019140
0.000000,0.000000,20.835281,0.000000,0.000000,0.991062,2.319671,0.452167,32.614866
0.000000,0.000000,20.760535,0.000000,0.000000,1.616235,2.466078,0.040825,32.784548
0.000000,0.000000,20.247698,0.000000,0.000000,1.024303,2.048185,0.441828,32.959658
0.000000,0.000000,20.225203,0.000000,0.000000,1.724913,2.594484,0.052746,32.084708
0.000000,0.000000,20.955923,0.000000,0.000000,1.067732,2.191947,0.410451,33.739272
0.000000,0.000000,21.754904,0.000000,0.000000,1.732719,2.152076,0.039542,33.986606
0.000000,0.000000,24.833658,0.000000,0.000000,1.012558,2.209200,0.495818,37.359150
0.000000,0.000000,21.401269,0.000000,0.000000,1.748139,2.405761,0.044496,33.931204
0.000000,0.000000,20.749823,0.000000,0.000000,1.104615,2.093077,0.374624,33.787546
0.000000,0.000000,21.989058,0.000000,0.000000,1.849355,2.430619,0.039286,34.888826
0.000000,0.000000,19.645608,0.000000,0.000000,1.145845,2.126120,0.377340,33.006526
0.000000,0.000000,20.215002,0.000000,0.000000,1.669498,2.447261,0.038885,32.549487
0.000000,0.000000,19.564652,0.000000,0.000000,1.017747,2.170950,0.393550,32.299849
0.000000,0.000000,19.839499,0.000000,0.000000,1.676521,3.025414,0.050538,32.364256
0.000000,0.000000,22.009948,0.000000,0.000000,1.193569,2.554250,0.468647,36.131176
0.000000,0.000000,19.889256,0.000000,0.000000,1.781650,2.354013,0.037683,32.947464
0.000000,0.000000,22.203352,0.000000,0.000000,1.027999,2.082688,0.378693,35.330105
0.000000,0.000000,20.740867,0.000000,0.000000,1.913902,2.535354,0.041070,33.003966
0.000000,0.000000,21.731412,0.000000,0.000000,1.106260,2.332903,0.426716,34.635782
0.000000,0.000000,20.204759,0.000000,0.000000,1.951194,3.048591,0.073062,32.390350
0.000000,0.000000,20.927153,0.000000,0.000000,1.140717,2.456732,0.392800,34.854405
0.000000,0.000000,20.473079,0.000000,0.000000,1.916197,4.252962,0.049095,32.423864
0.000000,0.000000,20.151617,0.000000,0.000000,1.082895,2.641739,0.425963,35.804158
0.000000,0.000000,19.761503,0.000000,0.000000,2.137537,2.967914,0.048934,32.597100
0.000000,0.000000,21.835440,0.000000,0.000000,1.198600,2.381178,0.448598,36.663067
0.000000,0.000000,20.503840,0.000000,0.000000,1.739065,2.702019,0.041761,32.901011
0.000000,0.000000,20.013430,0.000000,0.000000,1.045503,2.517922,0.378232,33.440355
0.000000,0.000000,19.806449,0.000000,0.000000,1.848006,3.049782,0.046560,32.761822
0.000000,0.000000,20.226323,0.000000,0.000000,1.199422,3.310065,0.380466,33.995939
0.000000,0.000000,20.202567,0.000000,0.000000,1.973940,3.558246,0.089313,33.561729
0.000000,0.000000,21.689253,0.000000,0.000000,1.561813,3.487749,0.068954,37.086807
0.000000,0.000000,23.172263,0.000000,0.000000,1.049936,3.015366,0.440503,37.888543
0.000000,0.000000,20.818985,0.000000,0.000000,1.949845,3.915442,0.067260,33.922689
0.000000,0.000000,21.844266,0.000000,0.000000,1.351727,3.410313,0.057582,37.320947
0.000000,0.000000,21.402402,0.000000,0.000000,1.167271,2.995940,0.413961,34.426269
0.000000,0.000000,20.765188,0.000000,0.000000,1.952019,3.403861,0.040228,34.094897
0.000000,0.000000,20.546423,0.000000,0.000000,1.574819,3.013775,0.041560,34.601889
0.000000,0.000000,19.146443,0.000000,0.000000,1.223950,2.866881,0.396127,32.299381
0.000000,0.000000,20.713426,0.000000,0.000000,3.202530,3.863331,0.074695,33.927853
0.000000,0.000000,21.026374,0.000000,0.000000,1.503832,3.059003,0.041029,36.918134
0.000000,0.000000,20.301599,0.000000,0.000000,1.168423,3.138226,0.401367,33.247706
0.000000,0.000000,21.533154,0.000000,0.000000,1.963844,3.726078,0.058333,34.851001
0.000000,0.000000,20.742786,0.000000,0.000000,1.562708,3.756568,0.043374,35.200266
0.000000,0.000000,19.711177,0.000000,0.000000,1.259280,2.765447,0.372141,33.398824
0.000000,0.000000,20.726874,0.000000,0.000000,1.986228,3.431658,0.038996,34.467284
0.000000,0.000000,20.458684,0.000000,0.000000,1.583578,3.096609,0.038515,34.428308
0.000000,0.000000,20.929937,0.000000,0.000000,1.142734,2.814963,0.450372,36.008610
0.000000,0.000000,20.104940,0.000000,0.000000,1.980807,3.751026,0.066389,34.333984
