#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
1.217700,13,13,0,7946
1.185127,13,14,0,7909
0.989579,14,14,0,8570
1.209585,15,14,0,9184
2.449248,16,14,0,9677
1.295411,15,16,0,9175
1.174878,14,18,0,8849
1.039658,14,19,0,9034
1.365787,15,19,0,9659
1.901063,16,19,0,9866
1.341035,13,21,0,8829
1.816748,12,23,0,8596
1.048754,13,23,0,8969
1.064373,12,23,0,8381
2.465121,14,22,0,9081
1.382828,14,23,0,8874
2.272555,14,24,0,9047
1.777637,14,25,0,9661
1.568870,14,26,0,9857
1.623262,13,28,0,9243
1.855564,14,28,0,9786
1.670536,15,28,0,10404
1.522662,16,28,0,10993
2.549739,16,29,0,11031
2.174488,16,30,0,11083
1.932483,15,24,0,10672
1.951289,16,24,0,11088
1.524286,15,26,0,10716
2.676298,16,26,0,11404
1.711999,15,28,0,11264
1.998030,16,28,0,11968
1.711389,13,32,0,10986
3.132348,14,32,0,11647
6.295305,13,34,0,11206
2.235133,14,34,0,11932
3.315401,13,36,0,11471
3.270017,14,36,0,12092
3.187968,14,37,0,12014
2.225432,12,26,0,10346
4.459604,12,27,0,10180
2.005209,12,25,0,10160
2.243463,11,22,0,9631
3.083549,11,19,0,9747
1.725385,12,19,0,10409
2.242483,12,20,0,10277
2.498717,13,20,0,10958
1.575007,11,17,0,9548
2.293229,12,17,0,9969
1.315538,12,16,0,9754
2.481407,11,17,0,9082
2.479424,11,18,0,9203
2.005676,12,18,0,9893
2.466435,13,18,0,10405
2.760480,12,18,0,9809
1.680663,13,18,0,10344
2.086724,12,17,0,9729
1.908533,13,17,0,10189
2.124018,14,17,0,10734
1.415083,13,14,0,10006
2.708622,14,14,0,10532
1.925557,14,15,0,10472
1.533542,15,15,0,10974
1.632893,16,15,0,11571
2.568414,17,15,0,12145
1.980284,18,15,0,12551
4.040070,19,15,0,12967
3.989994,20,15,0,13421
4.833398,21,15,0,14041
2.234074,20,12,0,13313
3.544429,22,15,0,14608
3.043563,22,12,0,14408
4.413142,23,12,0,14855
4.317347,24,12,0,15572
5.223156,23,14,0,15610
7.228790,22,15,0,15087
2.901226,18,16,0,12771
15.356734,13,20,0,10605
4.764772,10,23,0,10022
1.352832,5,29,0,6835
1.949906,5,29,0,6036
1.112925,5,23,0,5292
0.933541,6,23,0,5632
0.787910,6,17,0,5043
0.906482,6,16,0,4714
0.635533,7,16,0,5024
0.813755,7,5,0,4820
0.736547,6,6,0,4554
0.562442,7,6,0,5036
0.970748,8,6,0,5510
0.624983,9,6,0,6045
0.676633,8,6,0,5832
0.509932,9,6,0,6375
0.745966,10,6,0,6982
8.344975,9,8,0,6881
1.032638,10,8,0,7429
1.468778,10,9,0,7600
1.236201,8,10,0,6972
1.809272,8,11,0,6913
1.112096,9,11,0,7276
1.045750,11,10,0,8402
1.131012,11,11,0,8462
2.038219,10,11,0,7829
1.601618,11,11,0,8403
1.366481,12,11,0,9073
1.893695,12,12,0,9095
1.915657,11,11,0,8671
2.046808,12,11,0,9225
1.736356,11,11,0,8805
1.872174,11,12,0,8736
1.418862,12,12,0,9205
1.410507,10,15,0,8145
4.028643,11,15,0,8756
1.881313,11,16,0,8814
2.019087,12,16,0,9415
1.567837,13,16,0,9979
2.064944,12,17,0,9474
1.322489,14,17,0,10602
1.495059,13,16,0,10112
1.990914,11,18,0,9107
2.469317,11,19,0,9181
1.228772,11,20,0,9166
2.116433,12,20,0,9687
1.913223,11,20,0,9228
3.798444,12,20,0,9674
2.440980,9,24,0,7357
2.318343,10,24,0,7786
1.063297,11,24,0,8402
1.812000,11,22,0,8460
1.404374,12,22,0,9034
3.367225,11,21,0,8480
2.513331,13,22,0,9317
1.684585,13,21,0,9479
1.784257,14,21,0,9984
1.355447,12,22,0,8783
2.166435,12,22,0,9208
2.856463,11,24,0,8538
1.183676,12,24,0,9176
1.399529,13,24,0,9780
1.823120,11,27,0,8523
2.802254,12,27,0,8984
2.133458,12,28,0,9406
2.226487,11,30,0,8510
1.442278,9,25,0,7346
1.533525,10,25,0,7750
1.235173,11,25,0,8259
1.718071,10,27,0,7759
1.421430,11,27,0,8158
1.343271,9,30,0,7134
1.436351,8,23,0,6779
1.277234,7,20,0,5923
1.059276,8,20,0,6277
0.688494,9,20,0,6565
1.415581,8,19,0,5863
1.445209,9,19,0,6258
0.930629,9,15,0,6313
13.445130,10,15,0,6893
1.046022,10,15,0,7107
1.122378,10,16,0,7167
1.009101,11,16,0,7830
1.247950,11,17,0,7885
1.713567,11,18,0,8074
1.373943,11,17,0,8149
2.792187,11,18,0,8485
1.888362,12,18,0,9218
1.573022,12,19,0,9409
1.579333,12,19,0,9520
1.694639,13,19,0,9883
2.596602,14,19,0,10386
2.294044,12,22,0,9525
1.658062,12,23,0,9641
1.958446,11,20,0,9082
2.917386,10,18,0,8476
2.523777,10,19,0,8835
2.143625,10,18,0,8224
1.611786,9,19,0,7880
1.343552,10,19,0,8471
1.834434,9,20,0,7828
1.578083,8,20,0,6969
1.488028,7,20,0,6471
1.371942,8,20,0,7100
1.381904,9,20,0,7762
1.278456,9,21,0,7949
0.906642,10,21,0,8495
1.543595,9,22,0,7850
1.950377,9,20,0,7704
1.205047,11,22,0,8844
1.767186,9,15,0,7538
1.796193,10,15,0,7899
1.486448,10,16,0,7927
15.681642,9,18,0,7197
1.637928,9,19,0,6908
1.323635,9,20,0,6576
17.792167,9,21,0,6389
1.081355,8,23,0,5965
14.584467,7,24,0,5350
0.820620,6,18,0,4798
0.795463,6,19,0,4636
0.710134,6,14,0,4646
0.709553,6,14,0,4860
0.874811,7,14,0,5277
1.054173,6,12,0,4803
0.723438,5,9,0,4325
0.950835,6,9,0,4459
0.440546,7,9,0,4637
0.697048,8,9,0,5088
1.265169,8,10,0,5421
0.876052,9,10,0,6025
0.748487,8,11,0,5889
1.168895,8,12,0,5401
1.156772,9,12,0,5761
0.822750,9,13,0,5929
0.702069,10,13,0,6544
1.134329,9,15,0,6667
0.854191,8,14,0,6214
1.551961,9,14,0,6885
1.069715,10,14,0,7365
1.174195,10,15,0,7245
1.105056,10,16,0,7196
0.702941,9,15,0,6832
1.457038,8,16,0,6496
0.851781,8,13,0,6342
1.401514,9,13,0,6749
0.997946,9,14,0,6671
0.988477,11,13,0,7670
1.759106,10,13,0,7056
1.592373,12,14,0,7862
1.718731,13,14,0,8521
1.189346,13,13,0,8425
1.664785,13,11,0,8640
1.157782,14,11,0,9444
1.749287,15,11,0,10189
2.810516,16,11,0,10687
17.459626,16,12,0,10764
2.839130,15,14,0,10419
1.634889,13,17,0,9791
2.211907,11,20,0,9518
3.930379,11,21,0,9799
1.544216,12,21,0,10530
2.307773,9,25,0,9626
3.032356,7,19,0,8128
2.080257,7,17,0,7665
1.514645,8,17,0,7957
1.447558,9,17,0,8359
2.188661,9,18,0,8098
3.225338,10,18,0,8879
1.862729,11,18,0,9895
2.392645,12,18,0,10709
2.322473,12,15,0,10671
2.280406,11,11,0,9661
2.045674,12,11,0,10247
1.786004,12,12,0,10682
2.754662,11,8,0,9339
3.464286,12,8,0,9844
1.751068,12,9,0,9738
1.805051,10,12,0,8607
3.034561,10,13,0,8574
1.141459,8,15,0,7340
1.095632,9,15,0,7931
1.156980,10,15,0,8384
1.739508,10,16,0,8150
1.348096,11,16,0,8644
1.358056,11,17,0,8427
2.191236,11,18,0,8233
1.744718,10,20,0,7522
1.778383,10,21,0,7264
1.463979,11,21,0,7726
1.227418,10,22,0,7236
1.847684,11,22,0,7852
0.951069,12,22,0,8731
1.434124,15,21,0,10559
1.584122,14,22,0,10191
3.438591,14,23,0,10365
1.786480,12,25,0,9533
4.632569,11,27,0,9470
1.353391,6,33,0,7723
2.106233,6,34,0,7573
1.310480,6,35,0,6997
1.537694,6,15,0,6328
1.329225,6,14,0,5960
0.998081,7,14,0,6286
0.792178,8,14,0,6725
1.152850,9,14,0,7229
1.174942,10,14,0,7872
1.400271,10,7,0,7418
2.423722,8,6,0,6371
1.475542,8,6,0,6328
1.211600,9,6,0,6778
1.675347,9,7,0,6911
1.267966,9,7,0,7276
1.155688,9,8,0,7219
1.419233,10,8,0,7802
1.674833,9,10,0,7493
2.307168,10,10,0,7975
1.438661,11,10,0,8465
1.503156,12,10,0,8884
21.106626,13,10,0,9497
2.049674,12,12,0,9016
6.236511,13,12,0,9560
1.833711,13,13,0,10044
1.564494,12,14,0,9241
2.574463,15,13,0,11174
1.593941,14,14,0,10548
3.223280,14,15,0,10700
2.509842,15,15,0,11273
2.003628,15,16,0,11307
3.777725,16,16,0,11871
2.792747,17,16,0,12389
2.481780,17,17,0,12242
2.997999,18,17,0,12720
2.452176,17,17,0,12311
6.592295,19,16,0,13344
4.331478,20,16,0,14048
7.561609,18,15,0,13151
3.310772,17,17,0,13059
3.827945,17,18,0,13307
27.187223,17,19,0,13516
5.239440,15,22,0,12223
2.577369,16,22,0,12756
3.225382,16,23,0,12565
4.670313,13,27,0,10955
6.583439,10,30,0,9139
1.603104,10,31,0,9488
23.831600,9,32,0,7996
5.937805,10,32,0,8661
2.222882,10,33,0,8398
2.422164,11,33,0,8916
2.339457,9,31,0,7427
1.758152,8,29,0,6678
1.918140,7,25,0,5805
1.434195,8,25,0,6185
0.780367,9,25,0,6681
1.225129,8,25,0,6126
2.037086,10,26,0,7084
1.888945,10,24,0,6967
1.839732,10,25,0,7572
1.629616,9,26,0,6981
1.572778,11,26,0,8153
1.320099,11,26,0,8453
2.100246,12,26,0,9158
1.750595,14,26,0,10350
2.029292,15,26,0,10985
2.342095,16,26,0,11591
2.066634,16,26,0,11623
3.360375,17,26,0,12088
2.325035,18,26,0,12473
2.650099,16,24,0,11627
3.778752,16,25,0,11778
5.257286,14,28,0,11410
2.000374,13,30,0,11724
3.187801,10,26,0,8483
34.067805,11,26,0,8932
2.098051,10,28,0,8111
4.425434,12,27,0,9230
1.870777,12,28,0,9016
2.741677,13,28,0,9429
2.057345,13,29,0,9136
3.057143,14,29,0,9546
1.846952,13,31,0,8869
3.305781,12,23,0,8242
2.184331,13,23,0,8777
1.684410,15,24,0,9965
2.060802,16,24,0,10399
2.181918,16,23,0,10390
2.724549,16,20,0,10425
3.654975,18,23,0,11596
2.490664,19,23,0,12277
2.885480,16,23,0,10794
3.092467,21,23,0,13785
3.057751,18,23,0,12426
3.359084,18,23,0,12821
7.279760,15,25,0,11858
5.771631,14,21,0,11601
4.640036,14,22,0,11774
2.303903,13,24,0,11806
2.961142,14,24,0,12641
3.821700,12,25,0,12078
2.657580,10,28,0,11186
42.116451,9,30,0,10120
2.409115,8,18,0,9093
4.443061,9,18,0,9878
3.446454,10,18,0,10505
6.783287,11,18,0,11171
2.604590,12,18,0,11826
4.373632,13,18,0,12691
2.768597,14,18,0,13249
7.134983,14,17,0,12899
3.307890,16,18,0,14420
4.363366,13,22,0,14391
4.198462,11,12,0,10401
4.550034,12,13,0,11140
31.115526,11,14,0,10435
4.020914,12,14,0,11153
3.229422,12,15,0,11204
4.470415,12,16,0,10950
2.605951,14,15,0,12535
2.828166,14,16,0,12168
4.313745,15,16,0,12782
3.346046,15,17,0,12524
3.413326,16,17,0,13063
3.992102,15,19,0,12744
3.107401,14,21,0,11457
4.562734,14,22,0,11236
3.893816,13,20,0,10494
2.934963,12,22,0,9295
4.192769,13,22,0,9739
2.717878,10,17,0,8318
1.665435,10,18,0,8152
5.855150,9,19,0,7583
2.611650,10,19,0,8123
1.611932,8,22,0,7019
1.845766,9,22,0,7467
1.871565,10,22,0,7915
1.273299,11,22,0,8453
1.727141,11,22,0,8761
3.444033,11,23,0,8991
1.664233,11,24,0,9159
2.218175,12,24,0,9724
6.807829,11,15,0,9354
2.028434,12,15,0,10058
3.436871,13,15,0,10675
2.529486,14,15,0,11223
3.081967,15,15,0,11787
3.155166,15,14,0,12025
2.301823,15,15,0,12198
36.576801,16,15,0,13005
2.931487,15,14,0,12712
3.689357,17,15,0,13936
2.375944,17,14,0,14286
5.535399,16,15,0,13970
32.729678,16,16,0,14196
4.606673,16,13,0,14340
4.013528,15,15,0,13691
2.684797,16,15,0,14383
3.174553,14,15,0,13146
6.961901,15,15,0,13778
3.187499,15,16,0,13775
2.430602,15,17,0,13586
34.179133,15,16,0,13377
2.552357,11,19,0,10545
3.761114,10,20,0,9304
3.126429,11,20,0,9927
1.461443,11,20,0,9496
2.194664,12,20,0,10113
5.792212,11,18,0,9376
2.680610,12,18,0,9986
3.892683,13,18,0,10562
5.602365,12,18,0,9658
2.628994,11,18,0,9075
3.575896,12,18,0,9527
3.524949,11,17,0,8901
2.530479,11,14,0,8654
4.228235,10,14,0,7976
2.409137,11,14,0,8466
2.000966,10,16,0,7788
2.264781,9,18,0,7062
3.063438,10,18,0,7560
1.599539,10,19,0,7461
2.518457,11,19,0,8102
2.061883,11,20,0,8132
2.807620,12,20,0,8793
1.831262,12,21,0,9377
6.286555,12,22,0,9064
2.111158,11,22,0,8781
3.645613,10,24,0,8120
1.726664,11,24,0,8563
2.933041,11,25,0,8573
2.031005,12,25,0,8934
3.323036,13,25,0,9272
2.162197,11,23,0,8373
2.199618,12,23,0,9083
1.294147,12,24,0,9101
4.317577,12,25,0,9045
1.621305,11,27,0,8558
2.215491,11,22,0,8672
1.407513,12,22,0,9174
2.580115,11,24,0,8795
2.430936,12,24,0,9438
2.430075,12,25,0,9706
2.474417,11,24,0,9438
2.405248,10,18,0,9157
2.174625,11,18,0,9740
2.971127,11,18,0,9944
2.914629,10,17,0,8830
4.660855,11,17,0,9461
2.467605,11,16,0,9490
3.021825,10,17,0,8841
2.396290,10,18,0,8873
3.621781,10,19,0,8762
2.304143,10,20,0,8506
3.538122,10,21,0,8525
1.924418,11,21,0,9096
4.987993,11,22,0,9181
3.504357,9,25,0,7977
3.044259,10,25,0,8586
1.632270,10,26,0,8472
2.447879,9,28,0,7861
1.608374,10,28,0,8379
2.436057,10,29,0,8240
2.493106,10,30,0,8305
36.050335,11,30,0,8897
2.202130,12,30,0,9286
3.473264,13,30,0,9682
2.330596,11,19,0,8424
40.511368,12,19,0,8895
3.547878,12,20,0,8768
2.753509,13,20,0,9172
2.770031,12,21,0,8653
1.748141,12,22,0,8765
2.865511,13,22,0,9407
2.952645,14,22,0,10221
2.747359,14,23,0,10230
1.938621,16,22,0,11522
2.316525,15,24,0,11124
3.227055,15,25,0,11371
2.110386,15,26,0,11621
5.315560,15,27,0,11824
2.956635,15,28,0,11952
3.788176,15,29,0,12034
2.251200,15,19,0,11988
1.992406,16,19,0,12536
2.297288,17,19,0,13027
3.207016,17,20,0,13139
2.994080,15,23,0,12459
6.077449,18,21,0,13929
2.391128,17,23,0,13637
3.256151,17,24,0,13793
3.719237,15,27,0,12247
3.697986,16,27,0,12890
2.179545,13,28,0,10827
3.882771,14,28,0,11444
2.528522,13,29,0,10965
6.082103,14,29,0,11730
3.410187,14,30,0,11923
3.822115,15,30,0,12659
2.855338,15,31,0,12726
6.185709,16,31,0,13290
4.588070,15,33,0,12959
6.310254,14,34,0,12277
3.025689,13,28,0,11363
4.973136,13,29,0,11392
5.314119,14,29,0,11843
3.646428,13,31,0,11154
3.155664,15,30,0,12164
2.154568,16,30,0,12440
4.215730,15,32,0,11753
2.585490,15,15,0,11622
2.753047,15,16,0,11629
2.660399,16,16,0,12238
10.711381,17,16,0,12900
3.701878,17,17,0,13007
4.740212,17,17,0,13254
6.080671,18,17,0,13973
2.563736,18,17,0,13784
3.365207,18,18,0,13633
4.879748,18,19,0,13410
41.003131,18,19,0,13283
36.877595,15,18,0,11749
4.114287,16,18,0,12277
2.068080,16,19,0,11874
5.645012,16,20,0,12091
2.773257,17,20,0,13016
3.913465,14,22,0,12194
2.637398,13,24,0,10377
3.126743,14,24,0,11044
3.751907,14,25,0,10872
4.123335,14,25,0,10995
2.861321,14,26,0,11126
3.586524,15,26,0,11637
5.425417,16,26,0,12605
7.247920,16,27,0,12721
4.325502,15,25,0,12554
2.858416,14,27,0,12287
4.216987,12,27,0,11756
7.625234,10,29,0,11064
7.422177,7,32,0,9005
4.325895,4,16,0,4920
4.155552,3,9,0,3486
0.998514,4,9,0,3996
0.836508,5,9,0,4720
0.836098,5,6,0,5095
0.710309,6,6,0,5595
0.934322,7,6,0,5974
0.995978,8,6,0,6577
4.151329,9,6,0,7393
3.031358,10,6,0,8180
2.917322,10,3,0,8420
3.058529,11,3,0,9000
42.980633,12,3,0,9736
2.516246,12,3,0,10183
3.811509,13,3,0,10924
3.186184,13,4,0,11503
2.606798,12,6,0,10811
4.198549,12,7,0,10916
2.431994,12,8,0,10870
2.274364,12,9,0,10684
2.165676,13,9,0,11099
3.420423,13,10,0,11063
2.247622,13,11,0,11251
3.299271,12,13,0,10810
2.644160,13,13,0,11552
43.479459,13,13,0,11522
2.807021,13,14,0,11157
4.333128,13,15,0,11008
44.432289,15,14,0,12207
2.390757,15,15,0,11949
3.715169,15,16,0,12060
6.843808,14,18,0,11371
3.816099,13,20,0,11071
2.652801,14,20,0,11751
4.963066,15,20,0,12365
3.140052,12,23,0,10336
4.854502,13,23,0,10748
42.116790,12,24,0,9910
2.227438,12,22,0,9832
47.521604,13,22,0,10268
2.521965,11,23,0,9151
2.413698,10,23,0,8123
1.381247,11,23,0,8535
2.739300,10,25,0,7634
2.923212,9,23,0,7091
2.393470,8,25,0,6582
1.522187,9,25,0,6919
1.666874,7,27,0,6026
1.637076,8,27,0,6408
1.361510,8,19,0,6511
1.365077,7,15,0,6055
1.727299,8,15,0,6467
0.998316,8,14,0,6543
1.513319,7,16,0,6090
1.510128,6,13,0,5541
1.089636,7,13,0,5812
1.306350,6,13,0,5157
1.740637,8,14,0,6347
1.323773,10,13,0,6673
1.461054,11,13,0,6855
1.399317,11,13,0,6568
1.852280,13,13,0,7577
1.204997,14,13,0,8092
2.883676,11,15,0,7165
1.802205,12,15,0,7793
1.992809,12,15,0,7894
1.791786,13,13,0,8591
1.673841,10,14,0,7943
1.783109,7,16,0,7348
1.413946,6,18,0,6896
3.324820,5,19,0,6227
1.650568,6,19,0,6690
2.090186,6,12,0,6244
2.230010,7,12,0,6939
1.780574,7,9,0,6551
3.491356,8,9,0,7069
1.783729,9,9,0,7530
1.511073,10,9,0,8083
2.344412,11,9,0,8689
2.950350,12,9,0,9348
1.869873,12,8,0,9318
2.956062,11,5,0,8991
2.229695,11,6,0,9140
1.942592,12,6,0,9842
2.184510,12,6,0,10023
2.382816,12,7,0,10183
2.242560,12,8,0,10161
3.703980,13,8,0,10678
2.237761,13,8,0,10504
48.708060,12,10,0,9906
2.419957,13,10,0,10253
2.827328,12,12,0,9585
6.028883,10,15,0,8068
2.323267,10,15,0,7847
1.389864,10,15,0,7739
2.845174,9,16,0,7191
3.030467,9,17,0,7297
2.495857,10,17,0,7672
2.087728,8,18,0,6620
3.110270,9,18,0,7042
1.679899,8,14,0,6453
1.458716,8,13,0,6385
2.502070,9,13,0,6903
1.994460,10,13,0,7256
1.712622,8,15,0,6090
2.129949,9,15,0,6531
1.663969,10,15,0,6941
4.497080,11,15,0,7484
1.947629,12,15,0,7956
2.033320,13,15,0,8488
1.889591,14,15,0,9188
2.025836,14,12,0,9453
51.250632,10,17,0,7761
2.628205,11,17,0,8281
2.878174,12,17,0,8683
2.031435,12,16,0,8681
2.732213,11,18,0,8579
1.750099,14,16,0,9837
1.833609,14,17,0,9958
2.950300,14,18,0,10038
3.835809,15,18,0,10679
55.571796,15,19,0,11171
2.008903,15,20,0,10949
5.593884,16,20,0,11523
49.803398,16,21,0,11484
2.153059,15,23,0,10567
4.695131,14,22,0,10403
2.386244,10,27,0,8117
2.131918,10,28,0,8131
1.835133,10,29,0,8203
1.609582,12,28,0,9174
3.227790,11,30,0,8559
2.670277,10,32,0,7849
2.659697,13,30,0,9607
2.696928,12,32,0,8833
3.102783,11,28,0,8036
1.464045,11,29,0,7990
1.316393,12,29,0,8488
3.221019,12,30,0,8474
2.281001,13,30,0,8922
2.389878,15,29,0,9872
2.440504,13,32,0,8553
2.535493,14,32,0,8888
3.349503,12,35,0,7773
2.681760,9,34,0,6704
1.644579,9,35,0,6735
1.512399,9,36,0,7227
2.041961,9,37,0,6869
1.869144,7,28,0,5884
2.264280,7,28,0,6039
3.533452,8,28,0,6654
2.253840,8,29,0,6745
1.464985,9,29,0,7157
1.731364,9,30,0,7306
1.910836,9,31,0,7615
2.006770,10,31,0,8246
3.783961,10,32,0,8724
2.006409,10,32,0,8514
2.587107,10,26,0,8429
3.735970,11,26,0,8826
2.391844,10,15,0,8027
2.899063,8,18,0,7021
2.211850,9,18,0,7678
1.729550,9,18,0,7496
2.819782,8,20,0,6589
2.228925,8,21,0,6643
1.818961,8,22,0,6877
2.380655,9,22,0,7512
1.549322,9,22,0,7352
1.920685,10,22,0,7895
3.144812,11,22,0,8344
3.487941,10,14,0,7953
2.449576,11,14,0,8378
3.532375,12,14,0,8744
2.243787,12,15,0,9123
2.492307,10,16,0,7634
2.150591,12,15,0,8668
2.211676,11,16,0,8018
2.544446,9,19,0,6832
2.367702,10,19,0,7261
1.897379,9,21,0,6961
2.224022,9,22,0,7026
2.915552,9,23,0,7391
1.751872,10,23,0,7531
1.962934,11,23,0,7943
3.441314,11,24,0,7800
2.370102,12,24,0,8195
2.347544,11,24,0,7442
3.521989,10,26,0,6835
2.168988,10,27,0,7185
1.713368,9,24,0,6556
3.695912,9,25,0,6554
5.409150,9,15,0,6650
1.943808,10,15,0,7202
2.884884,7,19,0,5904
2.686145,9,18,0,6590
1.538947,8,17,0,5953
2.911676,9,17,0,6184
3.626740,7,20,0,5013
4.145430,6,22,0,4830
2.351903,7,22,0,5225
4.111927,5,22,0,4545
4.294463,6,22,0,5012
2.917011,6,23,0,5329
2.462081,7,23,0,5889
1.525512,8,23,0,6369
6.436922,9,23,0,6915
1.685955,9,24,0,6956
1.518365,9,25,0,6980
3.260947,10,25,0,7426
1.937393,10,26,0,7511
2.674500,9,28,0,7418
2.668779,10,28,0,7688
2.141203,9,30,0,6666
5.972018,10,30,0,6968
2.757298,11,30,0,7464
1.869976,13,29,0,8626
1.648293,13,30,0,8675
3.405504,13,31,0,9249
1.999604,13,25,0,8897
2.076931,16,30,0,10697
3.806570,16,31,0,11149
3.952519,15,15,0,10055
2.458699,12,14,0,8904
3.498112,13,14,0,9524
2.443209,14,14,0,10054
2.693507,14,15,0,10224
7.711558,15,15,0,10779
3.911240,16,15,0,11252
8.245745,16,16,0,11295
53.390202,14,19,0,10917
3.040386,13,21,0,10329
2.685032,9,26,0,7447
3.294708,12,24,0,9218
2.374914,9,28,0,7031
2.850636,11,27,0,8030
2.527924,14,25,0,9529
1.782581,15,25,0,9984
2.654374,16,25,0,10254
3.249353,17,25,0,10747
1.845900,16,27,0,10932
2.351444,18,26,0,11727
5.208082,16,22,0,9968
4.559505,17,22,0,10542
1.822075,16,24,0,9869
2.531999,16,25,0,10368
2.272444,16,26,0,10670
2.896153,17,26,0,11256
6.477374,15,23,0,9855
6.022316,14,25,0,9727
3.982747,13,27,0,9740
5.742873,11,30,0,9190
3.395486,10,32,0,8633
1.907348,11,32,0,9235
2.649714,12,32,0,9666
3.567484,12,33,0,9633
6.962492,13,33,0,10353
3.019526,13,34,0,10404
3.362095,12,33,0,9798
2.270275,13,33,0,10101
2.493919,12,33,0,9255
3.333351,11,20,0,8386
2.084142,12,20,0,8846
3.052689,11,18,0,8349
3.000250,11,19,0,8478
3.038774,12,19,0,8853
2.771404,11,16,0,8160
3.394602,11,17,0,7937
2.530715,11,18,0,7543
3.046218,10,17,0,6638
3.653837,9,18,0,5787
2.399145,9,18,0,5774
2.127467,10,17,0,6293
5.931159,11,17,0,6762
