#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
5.773944,0.035903,0.349602,0.006787,0.006787,6.173860
5.673286,0.064129,2.189051,0.001515,0.001515,7.930879
5.656198,0.336827,3.040327,0.098123,0.098123,18.201750
5.685364,0.224378,4.302675,0.141791,0.141791,18.946226
5.595617,0.156659,5.482043,0.242810,0.242810,24.603281
5.626886,0.379391,8.348446,0.244992,0.244992,28.199058
6.345378,0.219106,7.944599,0.354969,0.354969,30.789960
5.971420,0.264184,9.033669,0.431231,0.431231,32.571910
5.921313,0.230277,9.575751,0.375901,0.375901,33.853297
5.566340,0.239496,10.550913,0.461322,0.461322,37.143080
5.945129,0.246391,11.784765,0.632711,0.632711,40.496932
5.363493,0.273094,11.481364,0.740424,0.740424,43.703524
5.484128,0.245333,11.558975,0.891180,0.891180,46.779640
5.268850,0.327523,12.049203,0.861332,0.861332,53.839250
5.665329,0.227226,12.396421,0.965029,0.965029,57.855189
5.759749,0.278973,14.714671,1.012390,1.012390,66.518502
6.599206,0.388770,13.971860,0.985116,0.985116,68.190747
5.245303,0.248398,13.418000,1.218802,1.218802,60.645988
5.508069,0.312882,13.255327,0.883992,0.883992,61.045728
5.759443,0.268790,13.328123,0.979595,0.979595,62.789070
5.789713,0.266862,13.743715,1.292985,1.292985,69.287688
5.356451,0.242936,13.028642,1.919660,1.919660,70.495120
5.156660,0.260805,13.508342,1.384821,1.384821,70.843908
5.260811,0.257227,13.503528,1.562203,1.562203,85.141388
5.334632,0.261375,14.284407,1.768353,1.768353,99.408714
5.687468,0.349116,15.143454,1.667678,1.667678,96.951858
5.486948,0.295001,14.636601,1.512258,1.512258,95.988796
5.571941,0.262801,14.211150,1.807506,1.807506,81.681457
5.534247,0.243549,14.360506,1.712630,1.712630,72.918584
5.216779,0.227563,13.717397,1.703134,1.703134,85.093747
5.561082,0.313667,16.714417,2.109371,2.109371,110.467750
6.176734,0.362791,15.214197,1.785485,1.785485,76.735172
8.272027,0.276789,15.492778,1.855007,1.855007,88.983545
6.374040,0.241515,14.922135,2.122349,2.122349,72.385747
5.756608,0.269895,15.278783,1.718137,1.718137,70.813955
5.876464,0.271487,14.505559,1.857683,1.857683,73.896418
6.041917,0.260756,14.488549,1.846902,1.846902,61.742770
6.013542,0.273074,14.594623,5.096180,5.096180,77.889610
6.354743,0.268998,14.131410,3.455503,3.455503,71.318683
5.926078,0.275650,14.176162,2.614628,2.614628,105.778615
5.823180,0.276017,14.243214,5.786062,5.786062,104.138357
5.729557,0.350335,14.190547,3.937504,3.937504,99.447049
5.635215,0.367126,14.026197,3.237231,3.237231,92.218839
5.848021,0.308582,14.558119,2.657136,2.657136,82.282250
5.722123,0.307666,14.281306,3.220981,3.220981,86.479122
5.776448,0.323836,14.645830,2.508024,2.508024,89.510276
5.681156,0.276792,14.435310,3.622764,3.622764,106.431892
5.931379,0.385913,15.155458,2.337492,2.337492,113.692154
6.020398,0.291857,15.059428,2.954470,2.954470,109.586671
6.072474,0.284193,15.037981,4.407159,4.407159,105.504512
6.147385,0.328324,14.664737,2.954280,2.954280,111.505239
7.064058,0.309692,16.634653,2.798141,2.798141,116.578584
6.694710,0.295711,17.149865,3.604183,3.604183,134.939764
8.057879,0.394776,16.138297,5.906996,5.906996,122.390314
6.303650,0.431428,15.040481,5.011945,5.011945,131.585710
6.561829,0.361211,14.642867,3.572488,3.572488,121.774452
6.491132,0.316994,15.411877,3.221020,3.221020,143.824928
6.292869,0.416911,14.751824,3.419692,3.419692,141.001703
6.243336,0.282325,14.511286,3.526705,3.526705,169.013690
6.014799,0.278371,14.411210,4.779193,4.779193,144.162617
6.222744,0.280600,14.510630,3.642145,3.642145,137.035357
6.200949,0.288456,14.467964,4.601241,4.601241,129.583549
6.111558,0.245148,14.780979,3.678568,3.678568,138.185543
6.357748,0.252012,14.833836,2.389161,2.389161,124.961333
6.599973,0.241546,15.666694,1.397568,1.397568,118.793403
6.801382,0.232969,15.222601,4.477762,4.477762,151.265183
6.541480,0.270715,14.576953,3.856149,3.856149,131.164180
6.506263,0.266080,14.954373,6.392357,6.392357,172.971638
6.326526,0.254465,16.099582,1.959269,1.959269,132.110604
6.676081,0.245949,15.829820,1.825141,1.825141,119.656278
6.997101,0.250937,17.614275,3.744383,3.744383,102.392007
6.828627,0.222737,16.476849,1.638246,1.638246,118.326131
6.743443,0.213369,20.266610,4.349182,4.349182,196.942070
6.755390,0.240356,16.019991,4.155300,4.155300,188.042535
7.068230,0.255897,15.527886,5.175604,5.175604,195.428585
6.623922,0.244151,15.321081,4.810639,4.810639,184.242242
6.735183,0.268575,15.514434,1.637723,1.637723,139.054153
6.746266,0.273096,18.810379,8.695225,8.695225,185.493566
6.613852,0.251916,15.483167,6.775382,6.775382,255.589161
7.119096,0.401095,16.246049,4.631160,4.631160,189.202813
7.463504,0.426305,16.557387,8.264018,8.264018,195.962869
7.112583,0.451846,17.360535,1.894382,1.894382,140.434959
9.709470,0.429694,17.775208,4.445066,4.445066,170.978155
6.907525,0.275445,16.178533,8.778971,8.778971,168.921289
6.855910,0.296844,15.475414,7.369318,7.369318,148.220694
6.928612,0.262188,15.234830,8.784400,8.784400,141.644204
6.927696,0.299495,18.280037,6.280945,6.280945,177.038645
6.959511,0.279020,17.208970,6.822445,6.822445,162.207364
6.130408,0.272691,20.692424,1.538884,1.538884,143.353502
7.576098,0.394156,16.777854,2.112789,2.112789,113.940948
6.964877,0.387320,16.492397,3.386197,3.386197,107.419150
7.403820,0.297808,18.866170,5.505015,5.505015,182.011552
6.709388,0.278965,20.724092,5.320113,5.320113,183.886267
6.245119,0.297447,24.290864,1.885989,1.885989,139.819720
6.226174,0.298946,16.416665,6.205154,6.205154,151.142539
6.248962,0.253380,19.358732,7.586972,7.586972,184.309699
6.557580,0.290734,19.020191,7.073233,7.073233,171.680047
6.330809,0.294500,18.150195,7.257746,7.257746,161.815096
6.324031,0.329880,18.677692,7.434051,7.434051,164.880247
6.355644,0.304128,17.806095,5.644019,5.644019,185.870642
6.910213,0.411812,18.326336,5.529384,5.529384,189.366797
6.298531,0.329135,18.446654,5.976559,5.976559,145.853241
6.297100,0.303806,18.147825,7.901104,7.901104,181.718952
6.211441,0.273288,20.496081,5.362680,5.362680,154.812033
8.063130,0.411148,18.301448,7.222097,7.222097,169.342372
6.463395,0.243581,17.882679,3.768381,3.768381,145.006366
7.294149,0.263940,16.332703,2.970483,2.970483,127.447787
7.319023,0.292352,16.452971,1.885465,1.885465,87.945411
7.827904,0.261541,17.667783,5.137054,5.137054,144.045516
6.531527,0.215674,19.044124,4.818124,4.818124,142.706920
7.063851,0.303842,16.516546,4.374111,4.374111,136.173191
6.956899,0.227112,17.687624,4.710197,4.710197,130.018466
