#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,32.621029,3.662898,0.000000,7.600226,3.440493,0.080626,39.419153
0.000000,0.000000,23.776287,3.756487,0.000000,2.015170,2.086081,0.043041,41.164389
0.000000,0.000000,9.737467,3.452174,0.000000,1.852811,1.689584,0.040517,18.259521
0.000000,0.000000,8.195031,3.126139,0.000000,1.563375,1.648587,0.257931,15.770580
0.000000,0.000000,7.641664,3.076270,0.000000,1.829561,1.386129,0.180804,14.733099
0.000000,0.000000,8.671934,3.126051,0.000000,1.785911,1.425741,0.036375,15.791464
0.000000,0.000000,8.732531,3.156240,0.000000,1.473297,1.232495,0.185051,15.882721
0.000000,0.000000,8.069428,2.949167,0.000000,1.448115,1.819977,0.037364,14.607205
0.000000,0.000000,8.526704,2.995912,0.000000,1.391985,1.501818,0.191117,15.659296
0.000000,0.000000,12.332974,3.024162,0.000000,1.272248,1.533246,0.036335,19.121003
0.000000,0.000000,8.253264,2.941669,0.000000,1.355699,1.510552,0.204808,14.780965
0.000000,0.000000,9.520954,3.072398,0.000000,1.412080,1.693355,0.039902,16.384992
0.000000,0.000000,8.097742,2.969510,0.000000,1.186817,1.608661,0.041177,15.017531
0.000000,0.000000,8.699539,3.176083,0.000000,1.103635,1.436692,0.217550,15.377831
0.000000,0.000000,8.016147,2.920341,0.000000,1.371664,1.468930,0.032999,14.381132
0.000000,0.000000,10.556026,2.805802,0.000000,1.048950,1.501359,0.043001,16.979948
0.000000,0.000000,8.926394,2.736280,0.000000,1.006890,1.256877,0.211542,15.087454
0.000000,0.000000,9.461111,2.835858,0.000000,1.253884,1.841033,0.041329,15.464703
0.000000,0.000000,10.833202,3.341034,0.000000,1.101102,1.429693,0.030046,18.074612
0.000000,0.000000,9.271736,2.689784,0.000000,1.048079,1.425378,0.239506,15.521641
0.000000,0.000000,9.233627,3.896094,0.000000,1.329874,1.685448,0.032018,16.602278
0.000000,0.000000,10.391862,3.086706,0.000000,1.202241,1.494517,0.038149,17.260092
