#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,30.728714,0.000000,0.000000,8.599988,3.488412,0.076850,34.699734
0.000000,0.000000,27.795734,0.000000,0.000000,2.223281,2.342189,0.554835,41.384701
0.000000,0.000000,24.354038,0.000000,0.000000,2.905882,2.988432,0.580911,30.530069
0.000000,0.000000,26.041373,0.000000,0.000000,3.660459,3.599188,0.193402,33.399224
0.000000,0.000000,27.262525,0.000000,0.000000,1.940197,3.009863,0.581444,35.957472
0.000000,0.000000,27.457869,0.000000,0.000000,3.429354,3.088254,0.116595,34.154062
0.000000,0.000000,24.309147,0.000000,0.000000,1.727670,2.900400,0.709361,32.241690
0.000000,0.000000,24.967274,0.000000,0.000000,3.089872,3.662164,0.073995,31.443643
0.000000,0.000000,26.656897,0.000000,0.000000,1.812779,3.297637,0.079977,35.036766
0.000000,0.000000,23.451642,0.000000,0.000000,1.476163,3.501623,0.719046,29.916002
0.000000,0.000000,24.045473,0.000000,0.000000,3.895246,3.378417,0.108040,31.126243
0.000000,0.000000,23.389328,0.000000,0.000000,1.681029,3.124155,0.065419,32.515600
0.000000,0.000000,22.207226,0.000000,0.000000,1.250626,2.712807,0.663103,28.458371
0.000000,0.000000,22.643120,0.000000,0.000000,2.874154,3.026875,0.057592,28.512564
0.000000,0.000000,23.029477,0.000000,0.000000,1.611093,3.160480,0.086002,30.313066
0.000000,0.000000,23.039078,0.000000,0.000000,1.546804,2.629778,0.668292,29.306832
0.000000,0.000000,24.699771,0.000000,0.000000,3.649332,4.329991,0.132292,30.866412
0.000000,0.000000,24.080452,0.000000,0.000000,1.748011,3.319197,0.333142,34.229274
0.000000,0.000000,27.682526,0.000000,0.000000,1.340624,2.733367,0.693078,34.609639
0.000000,0.000000,22.979467,0.000000,0.000000,3.379351,3.234444,0.062010,29.158016
0.000000,0.000000,24.087259,0.000000,0.000000,1.624457,2.945866,0.067102,32.403598
0.000000,0.000000,24.691597,0.000000,0.000000,1.193208,2.649243,0.753535,30.673260
0.000000,0.000000,23.322788,0.000000,0.000000,2.623258,3.126511,0.059122,29.226070
0.000000,0.000000,22.348514,0.000000,0.000000,1.451345,2.851070,0.066331,29.670067
0.000000,0.000000,22.742293,0.000000,0.000000,0.979744,2.529413,0.651476,28.381629
0.000000,0.000000,22.228569,0.000000,0.000000,2.589599,3.075238,0.055561,27.589392
0.000000,0.000000,22.250532,0.000000,0.000000,1.504356,2.788473,0.053770,29.248783
0.000000,0.000000,22.073771,0.000000,0.000000,1.048377,2.473472,0.601006,27.620962
0.000000,0.000000,21.886677,0.000000,0.000000,2.472086,2.830866,0.054194,27.214226
0.000000,0.000000,22.698875,0.000000,0.000000,1.634413,2.640059,0.055540,29.624297
0.000000,0.000000,21.207430,0.000000,0.000000,1.089966,2.423544,0.585243,26.741148
0.000000,0.000000,22.076811,0.000000,0.000000,2.839931,3.240175,0.077046,27.289513
0.000000,0.000000,23.431440,0.000000,0.000000,1.681723,3.095170,0.085449,31.302394
0.000000,0.000000,22.095115,0.000000,0.000000,1.093549,2.633350,0.579673,28.249835
0.000000,0.000000,22.709235,0.000000,0.000000,2.648820,3.213165,0.063118,28.307731
0.000000,0.000000,22.717160,0.000000,0.000000,1.502152,3.009862,0.072497,29.949005
0.000000,0.000000,22.201678,0.000000,0.000000,1.217592,3.804194,0.831297,28.065792
