#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
5.007094,0.050587,0.447020,0.007134,0.007134,5.518948
1.262713,0.093909,2.835625,0.001773,0.001773,4.196796
6.040392,0.328505,4.190754,0.353142,0.353142,24.857465
8.601498,0.301103,5.025802,0.386416,0.386416,26.596667
8.155197,0.449786,6.501820,0.428765,0.428765,30.898389
7.533002,0.440559,7.350806,0.725911,0.725911,37.245065
7.715072,0.391044,7.733505,0.893279,0.893279,39.038631
8.466759,0.928377,9.405285,0.893821,0.893821,43.826208
6.930756,0.710101,9.499635,1.092730,1.092730,44.908657
6.508787,0.513287,9.390557,1.229319,1.229319,47.677789
6.094515,0.563342,9.947087,0.931292,0.931292,50.773537
6.295919,0.685925,10.206440,1.113939,1.113939,49.570138
5.957916,0.653814,10.030856,1.289323,1.289323,52.461590
6.972705,0.645849,10.688418,1.457533,1.457533,57.609994
6.563338,0.693340,12.234869,1.761913,1.761913,71.189093
5.751925,0.780314,15.618870,3.665464,3.665464,92.283523
6.442138,0.499701,13.739313,1.996429,1.996429,72.897847
6.256946,0.633816,13.141555,3.121851,3.121851,82.400959
6.319921,0.674614,12.068004,3.472411,3.472411,90.669477
6.301957,0.607837,11.871850,4.386330,4.386330,86.486074
7.259309,0.685966,13.226850,1.774378,1.774378,80.079208
6.805576,0.725892,13.312142,4.437498,4.437498,90.550272
5.856754,0.684910,12.176163,3.419789,3.419789,68.721448
5.548729,0.676925,12.690529,2.659567,2.659567,69.452705
6.154758,0.769600,12.473038,3.954323,3.954323,75.595001
6.189384,0.816429,12.336268,1.643068,1.643068,59.034689
6.603520,0.750404,12.952407,1.523130,1.523130,64.016341
6.138367,0.719055,12.974980,3.424368,3.424368,68.263400
6.524741,0.663559,12.318704,1.917097,1.917097,68.086434
6.653936,0.836868,12.761356,2.135572,2.135572,64.316574
6.640481,0.761344,14.529851,1.737607,1.737607,68.040078
7.044588,0.764971,15.207925,2.423047,2.423047,102.877745
6.397669,0.627832,12.732711,4.467887,4.467887,98.975889
6.309944,0.745164,12.878738,3.724458,3.724458,104.501994
6.404550,0.720011,13.961673,2.430706,2.430706,80.384528
6.002685,0.748555,14.382655,3.491856,3.491856,95.374359
6.641264,0.782259,14.378874,3.636781,3.636781,95.508207
6.418838,0.750378,12.410271,2.138651,2.138651,116.081913
6.369644,0.719329,12.447612,2.479410,2.479410,108.412406
6.289581,0.786237,13.295546,3.984513,3.984513,121.911210
6.635249,0.723206,12.512146,2.708475,2.708475,120.127315
6.850873,0.846401,14.627511,2.907314,2.907314,128.533749
6.545519,0.763863,12.969947,2.922723,2.922723,132.031613
6.616874,0.777510,13.267624,2.217401,2.217401,118.668392
6.664585,0.791867,12.727145,3.683381,3.683381,121.863734
6.945340,0.750759,12.981508,4.972514,4.972514,126.317341
6.771790,0.713417,13.260461,4.022406,4.022406,127.857512
6.906576,0.665777,13.957286,4.456603,4.456603,130.362831
7.410716,0.672310,14.213494,2.903888,2.903888,118.875892
7.339722,0.575005,14.634726,5.002151,5.002151,132.654919
7.569408,0.864756,15.237152,2.992316,2.992316,107.606741
6.913510,0.650678,14.081333,4.037555,4.037555,118.779598
6.803109,0.566348,13.552075,3.958796,3.958796,127.593134
7.006936,0.642182,13.187262,4.262273,4.262273,137.582861
7.303281,0.739498,13.784908,5.254010,5.254010,163.050567
7.061982,0.746631,14.040135,3.224478,3.224478,131.737014
6.527574,0.704421,14.024375,3.969305,3.969305,158.669027
7.466262,0.756510,13.400417,2.472055,2.472055,126.989171
7.786190,0.784243,13.245371,4.839111,4.839111,136.201976
7.581412,0.814039,14.327823,3.328205,3.328205,143.999369
7.910795,0.873251,14.442438,3.384066,3.384066,135.029840
8.280739,0.707435,14.383776,2.672152,2.672152,144.355697
7.806477,0.652732,13.316717,4.259411,4.259411,127.475667
7.722226,0.691646,14.073096,4.658079,4.658079,138.997119
7.087660,0.835760,15.096391,3.351074,3.351074,142.787058
7.844881,0.851589,16.572750,3.487352,3.487352,157.021200
7.233257,0.670536,16.467670,3.795930,3.795930,164.299055
6.936924,0.660566,13.637147,6.594522,6.594522,167.112567
6.749558,0.699620,14.163108,10.159843,10.159843,184.079298
8.847958,0.782508,18.215054,8.312540,8.312540,180.141998
7.075788,0.612945,14.636027,4.791975,4.791975,158.355242
6.960960,0.750237,14.303104,5.144154,5.144154,151.167175
6.825542,0.650969,14.560763,3.179577,3.179577,147.577738
6.878764,0.735198,13.922179,3.049099,3.049099,142.261508
7.680247,0.765797,13.938971,4.218654,4.218654,137.356667
7.124761,0.858833,15.573052,3.045236,3.045236,170.507950
8.945989,0.702237,14.334535,2.936409,2.936409,145.154368
9.999052,0.773062,18.612266,5.054891,5.054891,164.862438
6.565947,0.727786,13.672434,2.408835,2.408835,128.646514
6.457561,0.657391,13.821278,3.878753,3.878753,125.727458
6.889864,0.668733,13.279967,2.223131,2.223131,110.279937
7.155610,0.649707,14.016209,2.462106,2.462106,127.645624
6.489853,0.623246,13.777886,3.653895,3.653895,123.406996
7.284095,0.773362,12.969927,4.537176,4.537176,122.086843
7.592792,0.806515,14.217242,6.635341,6.635341,123.868153
6.555547,0.723708,16.375899,6.692319,6.692319,128.919090
6.789564,0.644587,13.127327,2.927923,2.927923,129.573076
6.608649,0.720822,13.430544,2.389088,2.389088,124.411561
6.495643,0.777911,13.628091,3.625200,3.625200,125.290574
6.492508,0.727485,13.050071,4.394665,4.394665,86.009856
