#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,98.688247,0.000000,0.000000,9.905395,4.345014,0.074799,101.201713
0.000000,0.000000,26.777071,0.000000,0.000000,3.851430,3.077496,0.068687,42.629594
0.000000,0.000000,25.100156,0.000000,0.000000,3.290624,3.080373,0.068741,33.251157
0.000000,0.000000,24.567989,0.000000,0.000000,3.268043,2.763798,0.068709,31.874709
0.000000,0.000000,24.498587,0.000000,0.000000,3.322335,3.226377,0.070706,31.438510
0.000000,0.000000,22.519752,0.000000,0.000000,3.206142,3.386700,0.071824,30.122963
0.000000,0.000000,25.414866,0.000000,0.000000,3.006681,2.760237,0.075722,33.332589
0.000000,0.000000,25.245705,0.000000,0.000000,2.471550,2.370208,0.573899,32.136765
0.000000,0.000000,26.991436,0.000000,0.000000,4.090807,3.075662,0.427286,33.254893
0.000000,0.000000,24.112455,0.000000,0.000000,6.390537,5.173120,0.184783,32.780685
0.000000,0.000000,25.480968,0.000000,0.000000,3.752879,3.635133,0.071325,39.155481
0.000000,0.000000,23.270149,0.000000,0.000000,3.077040,3.101629,0.532754,31.911402
0.000000,0.000000,23.920704,0.000000,0.000000,4.118599,3.510688,0.063824,31.789759
0.000000,0.000000,22.385408,0.000000,0.000000,3.663728,3.553711,0.073615,31.359944
0.000000,0.000000,22.417911,0.000000,0.000000,2.873455,3.518124,0.152713,31.086152
0.000000,0.000000,24.563213,0.000000,0.000000,2.897317,3.663391,0.585069,32.788404
0.000000,0.000000,27.381161,0.000000,0.000000,4.379158,4.144969,0.105739,35.828478
0.000000,0.000000,22.809220,0.000000,0.000000,2.898804,3.337002,0.068002,33.042545
0.000000,0.000000,26.855951,0.000000,0.000000,3.119281,4.189370,0.145613,34.409387
0.000000,0.000000,24.398330,0.000000,0.000000,2.655671,3.493069,0.671842,33.737870
0.000000,0.000000,22.881467,0.000000,0.000000,4.046297,4.348988,0.091256,31.046526
0.000000,0.000000,22.671184,0.000000,0.000000,3.102975,3.300556,0.064942,32.735426
0.000000,0.000000,24.482063,0.000000,0.000000,2.529022,3.169133,0.080129,32.201369
0.000000,0.000000,22.299807,0.000000,0.000000,2.066193,3.574392,0.712064,29.414297
0.000000,0.000000,22.097123,0.000000,0.000000,3.797834,4.819742,0.129752,29.879981
0.000000,0.000000,22.551377,0.000000,0.000000,2.949046,3.534941,0.071031,32.969865
0.000000,0.000000,22.833830,0.000000,0.000000,1.931468,3.513055,0.646070,30.864220
0.000000,0.000000,22.863100,0.000000,0.000000,3.632809,3.669612,0.076720,30.299093
0.000000,0.000000,22.162564,0.000000,0.000000,2.175438,3.901911,0.092342,30.956465
0.000000,0.000000,22.502882,0.000000,0.000000,1.751984,3.620118,0.597868,30.163707
0.000000,0.000000,22.066411,0.000000,0.000000,2.889277,3.292827,0.056072,29.454561
0.000000,0.000000,21.133736,0.000000,0.000000,1.820041,2.820227,0.557831,28.811597
0.000000,0.000000,21.977478,0.000000,0.000000,3.588158,3.699205,0.086502,28.471887
0.000000,0.000000,23.799999,0.000000,0.000000,2.375984,3.135859,0.079174,32.790004
0.000000,0.000000,21.788732,0.000000,0.000000,2.119508,3.038176,0.101005,28.748283
0.000000,0.000000,22.095397,0.000000,0.000000,1.984582,2.947885,0.092060,28.646540
0.000000,0.000000,22.694351,0.000000,0.000000,1.713966,3.353585,0.678617,28.973298
0.000000,0.000000,23.961468,0.000000,0.000000,4.596356,3.500277,0.068622,30.976316
