#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
6.033599,0.060740,0.565713,0.007751,0.007751,6.675283
6.911850,0.278698,2.396773,0.001488,0.001488,9.591555
7.555987,0.597271,3.413255,0.370335,0.370335,24.179416
7.291205,0.402437,4.986091,0.478842,0.478842,34.004736
10.468237,0.691525,9.092317,2.227537,2.227537,53.431065
7.779514,0.443277,6.889117,0.989536,0.989536,41.677307
7.575877,0.667912,8.164180,1.159066,1.159066,46.176272
7.238412,0.464665,8.180257,1.203229,1.203229,50.451481
7.594233,0.466781,7.579576,1.593974,1.593974,65.471992
6.711511,0.560154,7.697790,2.903113,2.903113,74.181302
6.951224,0.687552,7.646364,1.510913,1.510913,45.584721
6.267451,0.644496,7.464600,1.446373,1.446373,46.082257
7.628961,0.920731,9.392519,2.114775,2.114775,68.532238
7.036390,0.573866,8.096275,1.828965,1.828965,48.978771
7.315524,0.685478,9.348171,1.419363,1.419363,60.016102
7.803422,0.748824,11.013578,2.358266,2.358266,77.404294
6.693934,0.538931,11.719888,2.384007,2.384007,70.638805
7.832495,0.848124,11.915809,3.176939,3.176939,67.173454
7.367491,0.753329,12.251937,2.509720,2.509720,62.245550
7.230107,0.798458,12.568382,1.784390,1.784390,63.863602
7.009664,0.809151,11.640009,3.486642,3.486642,76.890754
7.384112,0.798685,11.997035,2.555251,2.555251,71.268308
6.789272,0.805481,11.877857,3.269128,3.269128,86.592507
8.217700,1.194435,12.850891,2.533474,2.533474,113.715194
7.050319,0.883092,12.833109,5.216685,5.216685,106.994728
7.315187,0.997711,14.916628,3.650287,3.650287,99.359279
8.317718,0.844900,13.458172,7.654998,7.654998,107.402192
7.143085,0.865570,12.715059,2.706846,2.706846,109.378257
8.113287,0.821070,12.943179,3.563167,3.563167,134.359508
8.578693,1.082693,15.955148,3.748068,3.748068,161.047259
13.205758,1.532495,23.524621,3.693418,3.693418,198.594892
8.424695,0.960637,15.547370,5.350716,5.350716,174.385293
9.445165,0.871900,18.035740,7.922414,7.922414,188.815923
9.081795,1.008524,16.987706,5.988600,5.988600,160.046470
8.365496,0.965576,16.332789,6.055778,6.055778,163.580596
8.529238,1.171920,15.987803,6.121892,6.121892,145.655486
7.786398,1.135866,15.932328,2.505562,2.505562,133.258468
8.360817,1.030084,19.518922,2.190094,2.190094,128.385608
8.693721,1.365245,16.576770,5.483373,5.483373,101.411613
8.912221,1.814939,22.249702,7.437316,7.437316,106.339710
8.724316,1.160260,15.100553,4.975018,4.975018,86.382327
7.985163,1.583063,16.149649,2.774795,2.774795,95.858195
7.478626,0.900473,13.531288,3.992983,3.992983,82.086867
8.680544,0.845508,11.488555,3.929068,3.929068,59.645667
7.803908,0.898182,11.005653,1.933488,1.933488,61.713708
8.696380,0.997928,12.570455,1.639493,1.639493,59.321310
11.097355,1.908538,16.216668,4.134351,4.134351,97.031654
7.387369,1.689084,11.464654,2.701016,2.701016,71.604048
7.833209,0.961690,12.400416,5.065888,5.065888,74.485186
8.207724,1.161357,13.879248,2.674506,2.674506,75.655282
7.906248,1.092594,12.915062,4.528701,4.528701,97.405877
7.807755,1.087014,13.144094,4.257504,4.257504,87.399948
9.438972,1.473307,18.552510,5.576274,5.576274,101.180901
14.158894,1.355312,19.353529,5.342324,5.342324,147.836472
7.694729,1.196400,13.499306,2.810946,2.810946,87.827513
7.767107,1.967272,13.650173,3.841419,3.841419,113.187228
8.601117,1.242582,14.235307,4.587497,4.587497,134.479463
8.057778,1.116673,12.584699,1.930806,1.930806,76.598299
6.827269,1.041407,12.286992,1.308424,1.308424,57.912630
7.972852,1.099248,12.905563,3.287714,3.287714,92.761071
7.356914,1.245709,13.329874,2.613212,2.613212,72.864699
7.030897,1.006580,12.307944,2.747839,2.747839,86.524972
8.025800,1.122188,12.103858,3.184473,3.184473,107.332977
8.371098,1.237621,12.246052,2.358451,2.358451,73.475599
8.295745,1.221022,12.641563,2.959696,2.959696,72.888152
7.902639,1.372453,12.167781,2.910648,2.910648,76.315731
8.040594,1.176826,12.888257,4.603304,4.603304,92.558659
7.708808,1.055281,11.796674,2.167709,2.167709,72.071413
6.918949,1.081835,12.250764,1.851535,1.851535,68.447582
7.157383,0.909917,12.348612,2.140265,2.140265,71.536162
7.288449,1.181939,12.802820,1.918496,1.918496,69.862396
7.527023,0.948218,12.332891,2.052167,2.052167,69.571876
7.619397,0.958119,12.770577,2.241292,2.241292,71.193651
9.344765,1.139297,14.175729,2.014312,2.014312,112.737939
7.479777,1.020129,16.410812,2.191473,2.191473,79.603832
7.585113,0.961300,13.008294,2.046837,2.046837,74.498475
13.453569,9.445146,24.836961,2.909877,2.909877,167.923265
7.844391,0.968106,13.200752,5.192792,5.192792,100.989291
7.240530,0.877360,13.182253,6.144581,6.144581,93.820158
15.754291,1.403622,23.166148,3.181248,3.181248,159.748876
8.576563,0.894393,13.525013,5.093295,5.093295,102.475736
7.485606,0.819627,12.821058,2.110519,2.110519,79.597457
7.380986,1.133412,13.079988,2.197129,2.197129,78.293973
7.624695,1.001880,13.771078,3.924680,3.924680,95.281158
7.657959,1.012019,14.114371,3.064501,3.064501,80.446407
7.281294,1.283955,13.776050,2.725138,2.725138,78.399082
8.235462,1.104319,13.901352,2.247035,2.247035,109.131922
8.412885,1.109616,14.036239,9.395102,9.395102,99.838782
8.666308,1.509957,17.088061,3.519775,3.519775,94.780538
8.495064,1.025959,14.341742,5.343268,5.343268,91.134507
7.971808,0.868002,13.141152,2.823941,2.823941,89.717119
7.883787,0.853108,12.557927,7.875534,7.875534,102.622821
7.700645,1.145626,12.631412,9.003264,9.003264,122.208728
8.343110,1.135953,12.927047,6.576678,6.576678,87.113690
9.226137,1.387609,14.205085,4.238147,4.238147,107.349919
8.515300,1.013778,13.481718,10.160135,10.160135,105.004693
7.161887,1.186782,11.188916,2.202871,2.202871,63.761652
7.592814,1.567810,11.123355,1.647385,1.647385,57.242993
7.626899,1.218220,8.117108,1.131165,1.131165,42.526321
7.874017,1.004073,6.531298,0.925680,0.925680,35.082641
7.091946,0.988831,6.099202,0.629666,0.629666,33.196979
7.352044,0.976987,7.348048,0.847213,0.847213,36.906884
7.603214,1.015732,8.285302,0.993032,0.993032,40.838988
7.891366,0.957825,8.733476,2.148037,2.148037,45.568328
7.323578,1.095232,9.886690,1.224822,1.224822,50.369735
8.041700,1.592020,11.682564,2.272894,2.272894,71.982565
6.951138,0.941715,9.705446,1.785573,1.785573,53.618486
7.156046,1.246230,10.956312,1.798578,1.798578,61.831236
7.427876,1.178292,10.100327,1.769854,1.769854,67.122724
8.229846,1.031257,11.553420,2.573533,2.573533,67.814449
7.399332,1.130450,12.258124,2.277421,2.277421,66.132587
9.457006,0.950628,12.092971,1.844152,1.844152,70.135180
6.920458,1.066745,11.857447,1.718569,1.718569,68.173421
8.300033,1.187542,12.632845,1.871554,1.871554,71.439237
