#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
8.210210,0.071646,0.543442,0.006573,0.006573,8.837581
1.302574,0.202565,2.297442,0.002294,0.002294,3.807411
8.414739,0.512543,4.968124,0.278589,0.278589,25.727344
11.070195,0.340306,5.117889,0.448201,0.448201,30.712395
10.675125,0.338733,8.742151,0.792014,0.792014,41.801271
7.796765,0.383980,6.800674,0.771986,0.771986,33.691659
7.302205,0.328514,7.232044,0.864281,0.864281,39.710107
7.388000,0.394770,7.958803,0.825468,0.825468,40.801992
6.990525,0.423885,8.387909,0.870493,0.870493,42.553637
7.052682,0.476676,9.080774,1.297934,1.297934,52.031426
7.369064,0.527091,9.893026,1.103326,1.103326,58.276717
6.848344,0.643112,10.290401,1.369601,1.369601,65.258543
8.486607,0.653333,13.521743,2.573890,2.573890,86.390097
7.971775,0.639017,11.652543,1.552516,1.552516,63.462606
8.477539,0.775036,12.756035,1.931437,1.931437,82.726203
6.520805,0.637283,11.256700,2.607504,2.607504,84.359252
7.196090,0.647603,11.670598,4.404996,4.404996,88.452544
6.921427,0.649937,12.291430,3.277710,3.277710,99.249084
8.863338,0.581187,12.873688,2.405800,2.405800,113.175426
6.815235,0.617095,12.437799,2.379610,2.379610,107.963150
6.637706,0.596456,12.676153,3.174293,3.174293,92.684232
6.877187,0.650208,12.652457,2.207192,2.207192,77.225525
7.277135,0.598379,12.396109,1.356222,1.356222,69.124042
7.015075,0.597167,14.112377,2.889020,2.889020,83.554882
6.561742,0.608548,14.502571,1.526255,1.526255,68.927575
6.062141,0.589583,14.774438,1.597361,1.597361,67.307451
8.193019,0.762449,13.246057,1.571688,1.571688,66.863587
7.010959,0.683590,13.014446,1.919891,1.919891,70.377596
7.483419,0.681095,12.912473,1.919490,1.919490,64.178763
7.450836,0.858202,12.552228,2.319570,2.319570,69.077857
6.137991,0.659614,12.286732,2.274034,2.274034,66.243087
6.070006,0.691886,12.875702,1.643855,1.643855,64.605518
6.244765,1.061538,13.426871,1.845499,1.845499,73.039943
6.566245,0.553092,12.685581,3.180587,3.180587,72.155971
6.441909,0.677348,12.577465,1.980385,1.980385,74.672146
6.373899,0.636611,12.202162,3.484706,3.484706,75.805061
