#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,27.588811,0.000000,0.000000,8.455726,2.683336,0.445556,45.819149
0.000000,0.000000,23.480739,0.000000,0.000000,2.313082,2.253309,0.618725,43.361011
0.000000,0.000000,22.448659,0.000000,0.000000,2.138260,2.416509,0.450756,37.883429
0.000000,0.000000,21.116820,0.000000,0.000000,2.877775,2.793495,0.402775,35.316513
0.000000,0.000000,22.137187,0.000000,0.000000,2.393806,2.843099,0.524807,36.870245
0.000000,0.000000,24.017377,0.000000,0.000000,2.131227,2.826777,0.061708,38.946207
0.000000,0.000000,22.879888,0.000000,0.000000,1.370663,2.411609,0.452440,36.584082
0.000000,0.000000,20.898636,0.000000,0.000000,2.211108,3.142989,0.106191,33.831252
0.000000,0.000000,22.637918,0.000000,0.000000,1.239474,2.517180,0.432391,37.513406
0.000000,0.000000,20.183047,0.000000,0.000000,1.998585,2.860973,0.054885,32.561933
0.000000,0.000000,21.894978,0.000000,0.000000,1.259752,2.589468,0.474842,35.222867
0.000000,0.000000,20.012253,0.000000,0.000000,2.130556,2.867646,0.053391,32.797501
0.000000,0.000000,20.861245,0.000000,0.000000,1.318373,2.419826,0.477006,34.458746
0.000000,0.000000,19.832390,0.000000,0.000000,2.123393,2.596952,0.044695,32.381410
0.000000,0.000000,20.162418,0.000000,0.000000,1.229615,2.203765,0.517803,33.303804
0.000000,0.000000,19.621590,0.000000,0.000000,1.924715,2.408092,0.048722,32.018332
0.000000,0.000000,19.294219,0.000000,0.000000,1.094789,2.155393,0.559994,31.862956
0.000000,0.000000,20.196192,0.000000,0.000000,2.354041,2.937388,0.064682,32.662455
0.000000,0.000000,20.873358,0.000000,0.000000,1.129390,2.574561,0.549346,34.925213
0.000000,0.000000,21.580264,0.000000,0.000000,2.277326,3.028434,0.054283,34.987618
0.000000,0.000000,20.957848,0.000000,0.000000,1.162773,2.536539,1.026264,35.715483
0.000000,0.000000,20.728162,0.000000,0.000000,3.142162,4.106207,0.126421,34.041127
0.000000,0.000000,25.214713,0.000000,0.000000,1.137260,2.987437,0.636802,42.368502
0.000000,0.000000,20.672592,0.000000,0.000000,2.214596,3.026326,0.055846,34.059772
0.000000,0.000000,22.954807,0.000000,0.000000,1.217858,2.110628,0.483751,36.603475
0.000000,0.000000,20.221527,0.000000,0.000000,2.067395,3.600964,0.076356,32.294902
0.000000,0.000000,20.737619,0.000000,0.000000,1.290056,2.546819,0.521332,35.300724
0.000000,0.000000,20.561774,0.000000,0.000000,2.254462,2.751659,0.054985,33.405676
0.000000,0.000000,21.718347,0.000000,0.000000,1.370495,2.754198,0.567701,35.754600
