#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,33.063444,5.183177,0.000000,10.026374,3.389423,0.062830,42.315444
0.000000,0.000000,16.508151,6.575253,0.000000,2.352222,2.218919,0.056769,39.026726
0.000000,0.000000,18.117399,6.177905,0.000000,1.927800,1.973206,0.053176,30.190395
0.000000,0.000000,11.918035,5.284757,0.000000,1.583636,1.721322,0.051546,21.978323
0.000000,0.000000,13.060344,4.348947,0.000000,1.523826,1.523033,0.332382,21.405297
0.000000,0.000000,10.703304,4.307570,0.000000,1.767400,1.947098,0.318517,19.029903
0.000000,0.000000,13.919611,4.307911,0.000000,1.965062,2.261393,0.089314,23.014459
0.000000,0.000000,11.939296,4.221870,0.000000,1.696910,1.937024,0.362843,21.851349
0.000000,0.000000,11.047864,4.269508,0.000000,2.294027,2.686881,0.066523,20.543782
0.000000,0.000000,12.061199,4.631310,0.000000,1.798954,2.718609,0.089072,22.847448
0.000000,0.000000,11.470045,4.082345,0.000000,1.445952,2.014733,0.372344,21.303628
0.000000,0.000000,12.113770,4.207552,0.000000,2.129957,2.974759,0.066875,21.106959
0.000000,0.000000,12.095137,4.251930,0.000000,2.026096,2.470219,0.066523,22.638710
0.000000,0.000000,11.571801,3.735471,0.000000,1.500594,1.920250,0.061420,20.938637
0.000000,0.000000,10.870459,3.502233,0.000000,1.303583,1.821767,0.320854,18.708927
0.000000,0.000000,9.230517,3.483289,0.000000,1.976446,2.382911,0.045428,17.034115
0.000000,0.000000,10.623093,3.588903,0.000000,1.828710,2.198839,0.056747,19.654715
0.000000,0.000000,10.804704,3.917064,0.000000,2.062322,3.019523,0.067558,19.994316
0.000000,0.000000,18.853273,6.402017,0.000000,1.407649,1.981356,0.409363,31.623799
0.000000,0.000000,10.538265,3.993924,0.000000,2.352074,2.714979,0.095067,19.297857
0.000000,0.000000,10.619465,4.077597,0.000000,1.593093,2.453246,0.071779,21.234891
0.000000,0.000000,10.995609,4.117551,0.000000,1.348041,2.153806,0.066864,20.224521
0.000000,0.000000,11.307144,3.965732,0.000000,1.223295,1.706488,0.467675,19.878164
0.000000,0.000000,10.270634,4.206623,0.000000,2.083702,2.706884,0.056560,18.913021
0.000000,0.000000,10.811949,4.116691,0.000000,1.409957,1.930522,0.044282,21.002237
0.000000,0.000000,9.445469,3.449399,0.000000,1.584199,2.429904,0.112139,17.464483
0.000000,0.000000,10.761252,5.591501,0.000000,0.998213,1.537976,0.363340,21.512354
0.000000,0.000000,10.020334,3.825611,0.000000,2.202199,2.614979,0.056240,17.647344
0.000000,0.000000,11.967719,4.789649,0.000000,1.661434,2.739318,0.050432,22.823828
0.000000,0.000000,11.731484,7.159070,0.000000,1.169943,1.938655,0.046828,24.445069
0.000000,0.000000,11.098605,4.038029,0.000000,1.004793,1.906672,0.418918,19.317263
0.000000,0.000000,10.542719,3.888750,0.000000,1.804964,2.346354,0.047611,18.829146
0.000000,0.000000,11.820343,4.113203,0.000000,1.339963,2.057461,0.122608,21.137784
0.000000,0.000000,11.760899,3.672044,0.000000,1.134334,2.067447,0.382715,19.915571
0.000000,0.000000,11.239186,3.736300,0.000000,1.639293,2.630067,0.044745,19.499463
0.000000,0.000000,12.064566,3.876319,0.000000,1.524289,2.002919,0.044326,22.147197
0.000000,0.000000,11.813788,3.948385,0.000000,1.046717,1.688612,0.046619,20.319963
0.000000,0.000000,10.734781,3.553813,0.000000,1.020410,1.581113,0.446129,17.874167
0.000000,0.000000,10.856187,3.581122,0.000000,1.993176,2.398593,0.050730,18.346580
0.000000,0.000000,13.110930,4.058909,0.000000,1.274311,2.072175,0.056130,22.616161
0.000000,0.000000,12.576186,4.093784,0.000000,1.143933,2.203677,0.062379,21.548889
0.000000,0.000000,12.303077,4.039826,0.000000,0.928384,1.716484,0.369919,20.790867
0.000000,0.000000,14.669598,4.229739,0.000000,1.531001,2.012771,0.039290,22.779249
0.000000,0.000000,13.222683,3.486325,0.000000,1.549405,2.247044,0.061420,21.244104
0.000000,0.000000,13.753303,3.916964,0.000000,1.079350,1.952255,0.063910,22.812191
0.000000,0.000000,13.170580,5.205635,0.000000,0.698443,1.674956,0.560670,22.527342
0.000000,0.000000,11.117936,4.475077,0.000000,1.687686,2.203357,0.042552,19.489710
0.000000,0.000000,11.477918,3.601356,0.000000,1.244455,2.593753,0.071449,20.081209
0.000000,0.000000,10.584190,3.432339,0.000000,1.483588,4.043826,0.318274,18.912409
0.000000,0.000000,25.575476,6.260232,0.000000,0.901505,1.818703,0.477870,39.134954
0.000000,0.000000,13.947875,3.940916,0.000000,2.442259,2.260435,0.045053,22.106220
0.000000,0.000000,14.665576,3.643325,0.000000,1.335918,2.319265,0.062676,24.169270
0.000000,0.000000,12.625104,4.558598,0.000000,1.057727,1.830242,0.040712,22.018692
0.000000,0.000000,11.947109,3.285836,0.000000,0.950294,1.987059,0.491194,19.037529
0.000000,0.000000,18.059576,4.018145,0.000000,2.059666,2.692930,0.049595,26.487995
0.000000,0.000000,15.142762,5.762415,0.000000,1.279712,2.141496,0.047820,27.130990
0.000000,0.000000,14.472674,4.000162,0.000000,1.043476,2.028322,0.052239,23.063369
0.000000,0.000000,14.583282,3.973006,0.000000,0.851547,1.807962,0.571482,22.763047
0.000000,0.000000,15.639946,4.223171,0.000000,1.644803,2.201097,0.065090,24.104367
0.000000,0.000000,12.483819,4.010720,0.000000,1.433113,2.266243,0.053772,21.522406
0.000000,0.000000,12.386263,4.465764,0.000000,0.789190,1.831807,0.043577,21.654582
0.000000,0.000000,13.464775,3.898460,0.000000,0.767203,1.699478,0.450019,21.024214
0.000000,0.000000,11.438117,4.444439,0.000000,1.489408,2.461798,0.041549,19.638173
0.000000,0.000000,14.041337,4.270594,0.000000,1.132526,2.336325,0.054179,23.307935
0.000000,0.000000,13.107453,4.365044,0.000000,0.872773,1.848669,0.372862,22.221148
0.000000,0.000000,12.982519,3.746558,0.000000,1.503448,2.302336,0.040480,20.685098
0.000000,0.000000,12.548511,3.843435,0.000000,1.413539,2.366147,0.053683,21.251864
0.000000,0.000000,13.641573,4.030425,0.000000,0.964313,1.984712,0.457932,22.662779
0.000000,0.000000,10.955200,3.876484,0.000000,1.660552,2.644934,0.063073,19.261377
