#Stereo rect[ms], MP culling[ms], MP creation[ms], LBA[ms], KF culling[ms], Total[ms]
8.758360,1.151065,14.359828,2.720068,2.720068,123.941488
8.726564,0.936993,17.630292,2.169359,2.169359,123.782818
8.246600,0.965805,13.405790,4.308278,4.308278,120.283783
8.885266,0.951018,12.613695,2.187542,2.187542,78.427286
7.718178,0.873191,12.604630,3.181302,3.181302,73.531791
8.062417,0.905466,13.476921,7.896653,7.896653,88.751569
7.320941,0.831970,12.510769,3.813021,3.813021,120.141764
9.235309,1.022670,16.026027,2.586593,2.586593,95.927651
7.892484,1.334587,14.862196,2.070340,2.070340,81.626816
7.636626,0.969235,18.644200,2.123557,2.123557,127.234747
9.279300,0.871378,15.442314,16.613030,16.613030,138.265653
9.869160,0.980786,14.961301,13.261514,13.261514,111.130625
8.042503,0.895447,14.959217,2.944519,2.944519,124.019085
7.206202,0.852869,13.989471,10.881231,10.881231,100.579765
8.096416,0.850426,17.174823,2.850190,2.850190,123.805090
7.707297,0.865538,13.948804,2.556911,2.556911,118.743819
8.232357,0.828518,14.434311,8.140752,8.140752,116.425799
7.736611,0.868415,14.973948,6.932534,6.932534,114.454737
8.319878,0.753448,16.082674,2.841853,2.841853,118.239921
9.848682,1.028825,17.949885,12.547494,12.547494,103.493323
8.806287,0.905825,16.164909,12.309539,12.309539,97.049253
7.534101,1.553751,16.066488,6.152717,6.152717,118.919734
8.498086,1.029965,14.342470,3.439656,3.439656,89.294546
8.740499,1.146918,14.875766,2.660219,2.660219,149.933396
9.575987,1.171734,15.277410,4.443849,4.443849,150.422478
8.158548,1.475685,12.301038,2.425911,2.425911,126.040998
8.046586,1.112319,11.655458,2.454778,2.454778,75.593717
9.193432,1.401809,11.578444,1.379044,1.379044,70.271275
8.840413,1.368426,11.331662,1.980756,1.980756,73.948844
8.272169,1.321789,8.448664,1.715703,1.715703,43.956793
12.267852,1.730684,9.667201,1.136181,1.136181,58.001682
8.795237,1.435354,9.542822,1.233386,1.233386,48.059258
9.457647,2.203980,11.033075,1.307241,1.307241,64.744580
7.959857,1.291260,8.438949,2.849485,2.849485,77.075697
10.021500,1.224311,9.554644,1.762178,1.762178,57.204754
9.074934,1.154636,11.465247,2.142392,2.142392,69.177353
7.748477,1.261395,10.189717,3.706675,3.706675,102.633061
10.439668,1.446319,12.688343,2.909714,2.909714,102.724384
18.925614,1.626009,14.616293,14.136668,14.136668,148.727955
10.604845,1.588198,15.868548,10.579526,10.579526,110.639110
8.714174,1.310661,13.197797,2.135271,2.135271,134.729419
10.342105,1.398606,18.307138,6.206092,6.206092,128.727042
11.128135,1.426298,24.545658,3.364102,3.364102,169.103395
10.499322,1.075409,20.705425,3.348585,3.348585,154.537172
11.116114,1.334620,16.454388,3.313259,3.313259,167.161644
9.871868,1.259072,19.521930,13.731019,13.731019,174.917499
15.000633,0.971819,18.602469,5.138728,5.138728,174.939910
12.741301,1.322494,20.419198,5.214569,5.214569,181.310507
10.093227,1.621954,18.138445,4.742164,4.742164,187.758986
10.234270,1.706583,19.908972,4.885031,4.885031,180.168547
9.693080,1.683493,23.554406,4.114343,4.114343,189.152808
8.968405,1.066984,21.713000,4.469892,4.469892,159.397375
10.157363,1.645268,19.690580,4.437085,4.437085,164.839146
8.223410,0.926376,14.945603,4.196633,4.196633,154.635038
8.521774,1.131448,15.524919,4.810797,4.810797,154.384059
10.998661,1.550962,31.688514,1.849103,1.849103,141.247615
