#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
3.254733,5,15,0,5236
1.313907,6,15,0,5658
18.624857,7,15,0,6191
2.091510,7,4,0,6064
2.206704,8,4,0,6530
14.798135,8,3,0,6550
3.472063,8,4,0,6618
1.741823,8,4,0,6645
1.654615,7,6,0,6622
4.703691,6,8,0,5650
3.749373,7,8,0,5988
2.702699,6,10,0,5177
1.499221,6,10,0,5293
3.017765,6,11,0,5162
1.717222,7,11,0,5550
1.279092,8,11,0,6006
3.894832,7,10,0,5693
3.066837,8,10,0,6376
5.240042,8,9,0,6529
7.367057,8,9,0,6599
5.994596,6,12,0,6051
19.575885,8,10,0,6880
2.749293,8,11,0,6888
3.095995,8,12,0,6917
2.320868,9,12,0,7399
2.386124,9,13,0,7225
1.999287,9,14,0,6891
2.765784,10,14,0,8003
2.040084,11,14,0,8403
3.928541,10,16,0,7988
6.313622,9,18,0,7541
2.567692,8,20,0,6511
1.452051,7,22,0,5510
3.135207,8,22,0,6130
2.115903,8,23,0,5992
0.868382,9,23,0,6294
1.391083,10,23,0,6989
1.061436,12,22,0,8173
3.402355,12,23,0,8098
4.097994,12,24,0,8605
1.507895,14,23,0,9218
6.515470,13,25,0,9200
1.653563,14,25,0,9802
2.201026,8,21,0,7767
2.988476,5,25,0,6069
1.434192,4,19,0,4801
2.536220,4,11,0,4415
0.772501,5,11,0,5238
0.661768,6,11,0,5785
0.837811,7,11,0,6356
0.885089,8,11,0,6848
1.216169,9,11,0,7397
1.594234,9,9,0,7137
1.491209,9,4,0,7268
1.727482,10,4,0,7834
1.774489,11,4,0,8454
1.628256,12,4,0,9078
5.477558,13,4,0,9638
3.973367,14,4,0,10248
2.973787,14,4,0,10390
2.789049,14,5,0,10919
11.968450,13,7,0,10242
3.915762,14,7,0,10690
2.061015,15,7,0,11299
6.655872,15,8,0,11432
3.732479,15,9,0,11574
2.619096,16,9,0,12143
2.946973,16,10,0,12025
2.924132,17,10,0,12633
5.173968,18,10,0,13281
6.742895,17,11,0,12984
8.448784,20,10,0,14538
4.292742,20,10,0,14649
3.825940,20,11,0,14956
3.996663,20,12,0,15725
8.466003,20,13,0,15384
9.337717,23,11,0,17124
7.891516,21,14,0,15976
8.752517,23,13,0,17219
5.671460,21,16,0,15896
7.169259,23,15,0,17284
3.697055,24,15,0,17936
4.364653,24,16,0,18045
5.324878,28,13,0,20382
8.452952,24,18,0,18171
5.883437,26,17,0,20105
6.789305,25,19,0,18935
5.769371,27,18,0,20029
11.869052,29,17,0,21771
5.861465,34,45,0,28958
5.249732,33,47,0,28454
8.159338,34,47,0,29385
17.727031,34,48,0,29791
16.836839,35,48,0,30431
24.233122,36,48,0,31107
5.905518,35,50,0,31477
7.811692,35,51,0,30656
10.434142,30,57,0,29291
7.622003,28699,0,0,1080090149
6.610169,5,479295504,-195435584,-1356797349
